"","x"
"12262",138715
"12263",55851
"12264",100131378
"12265",149837
"12266",65986
"12267",201725
"12268",55366
"12269",5699
"12270",NA
"12271",1874
"12272",5150
"12273",100113407
"12274",6643
"12275",100316904
"12276",56953
"12277",84324
"12278",9289
"12279",10527
"12280",54458
"12281",25851
"12282",54809
"12283",255919
"12284",NA
"12285",NA
"12286",317762
"12287",100505767
"12288",57139
"12289",4676
"12290",NA
"12291",7114
"12292",254863
"12293",100144603
"12294",1375
"12295",100506731
"12296",6607
"12297",NA
"12298",3150
"12299",414918
"12300",728689
"12301",51451
"12302",150383
"12303",91750
"12304",102723553
"12305",8110
"12306",105377203
"12307",144363
"12308",100130311
"12309",6453
"12310",162073
"12311",NA
"12312",9946
"12313",285636
"12314",100131094
"12315",503693
"12316",192668
"12317",403313
"12318",542767
"12319",283314
"12320",100131017
"12321",100128788
"12322",752014
"12323",NA
"12324",10921
"12325",57523
"12326",131118
"12327",90861
"12328",728047
"12329",645426
"12330",NA
"12331",57194
"12332",10866
"12333",NA
"12334",253018
"12335",NA
"12336",201475
"12337",3105
"12338",201562
"12339",55779
"12340",348801
"12341",389136
"12342",152098
"12343",23243
"12344",131965
"12345",NA
"12346",440944
"12347",NA
"12348",2878
"12349",1734
"12350",280636
"12351",NA
"12352",23012
"12353",22908
"12354",NA
"12355",7247
"12356",55652
"12357",NA
"12358",163154
"12359",106707243
"12360",NA
"12361",NA
"12362",338799
"12363",64693
"12364",339263
"12365",730755
"12366",441518
"12367",NA
"12368",NA
"12369",727800
"12370",4539
"12371",54627
"12372",339803
"12373",51157
"12374",81856
"12375",23636
"12376",163486
"12377",400798
"12378",375035
"12379",11116
"12380",NA
"12381",22828
"12382",NA
"12383",25790
"12384",9534
"12385",255758
"12386",1427
"12387",1396
"12388",NA
"12389",100526832
"12390",NA
"12391",196792
"12392",286827
"12393",NA
"12394",10962
"12395",9311
"12396",84960
"12397",728489
"12398",NA
"12399",NA
"12400",6827
"12401",NA
"12402",NA
"12403",4893
"12404",NA
"12405",NA
"12406",NA
"12407",51239
"12408",81890
"12409",1147
"12410",83463
"12411",2946
"12412",84342
"12413",NA
"12414",84986
"12415",55559
"12416",3931
"12417",NA
"12418",728643
"12419",79037
"12420",221914
"12421",NA
"12422",NA
"12423",NA
"12424",NA
"12425",6494
"12426",2086
"12427",55333
"12428",402
"12429",NA
"12430",494115
"12431",10011
"12432",375346
"12433",NA
"12434",23234
"12435",NA
"12436",414919
"12437",7416
"12438",221504
"12439",51075
"12440",NA
"12441",100526830
"12442",3073
"12443",4722
"12444",54741
"12445",81606
"12446",113179
"12447",5500
"12448",124907837
"12449",63940
"12450",27040
"12451",51517
"12452",1388
"12453",11277
"12454",NA
"12455",1903
"12456",54978
"12457",NA
"12458",NA
"12459",1192
"12460",23564
"12461",NA
"12462",6235
"12463",102724826
"12464",NA
"12465",534
"12466",7693
"12467",NA
"12468",2968
"12469",51202
"12470",388559
"12471",91664
"12472",NA
"12473",NA
"12474",2013
"12475",147040
"12476",NA
"12477",NA
"12478",NA
"12479",NA
"12480",147699
"12481",1241
"12482",101930071
"12483",56413
"12484",1773
"12485",145553
"12486",1454
"12487",10379
"12488",2592
"12489",3046
"12490",3672
"12491",100130691
"12492",390916
"12493",730087
"12494",30851
"12495",8906
"12496",7643
"12497",55739
"12498",53345
"12499",100271849
"12500",2595
"12501",26140
"12502",29803
"12503",6150
"12504",101060200
"12505",79086
"12506",7106
"12507",8904
"12508",339231
"12509",NA
"12510",57128
"12511",26292
"12512",10195
"12513",NA
"12514",NA
"12515",338069
"12516",NA
"12517",NA
"12518",79729
"12519",401397
"12520",NA
"12521",255809
"12522",NA
"12523",339210
"12524",51024
"12525",283
"12526",619207
"12527",100505854
"12528",255374
"12529",NA
"12530",387104
"12531",100130894
"12532",54492
"12533",79441
"12534",387804
"12535",NA
"12536",644246
"12537",92482
"12538",NA
"12539",101926911
"12540",57412
"12541",100528020
"12542",NA
"12543",NA
"12544",51400
"12545",10809
"12546",55384
"12547",441155
"12548",728130
"12549",64506
"12550",100288842
"12551",23053
"12552",7866
"12553",9189
"12554",NA
"12555",100188893
"12556",221092
"12557",751071
"12558",84820
"12559",654463
"12560",NA
"12561",NA
"12562",4515
"12563",NA
"12564",283551
"12565",285830
"12566",101059953
"12567",125150
"12568",64283
"12569",729920
"12570",101059938
"12571",79680
"12572",11331
"12573",NA
"12574",NA
"12575",678655
"12576",84461
"12577",100506713
"12578",153684
"12579",NA
"12580",137886
"12581",644019
"12582",NA
"12583",55670
"12584",NA
"12585",NA
"12586",101927905
"12587",399715
"12588",60493
"12589",440270
"12590",55449
"12591",157855
"12592",1654
"12593",NA
"12594",64601
"12595",NA
"12596",100132103
"12597",4636
"12598",407975
"12599",55628
"12600",114044
"12601",124904942
"12602",284837
"12603",100526842
"12604",NA
"12605",NA
"12606",NA
"12607",NA
"12608",6248
"12609",729515
"12610",56900
"12611",109286553
"12612",728833
"12613",8718
"12614",NA
"12615",339535
"12616",NA
"12617",NA
"12618",NA
"12619",606495
"12620",284498
"12621",NA
"12622",10437
"12623",147710
"12624",NA
"12625",NA
"12626",100506302
"12627",79741
"12628",96459
"12629",NA
"12630",NA
"12631",51192
"12632",NA
"12633",51025
"12634",NA
"12635",NA
"12636",NA
"12637",NA
"12638",55714
"12639",NA
"12640",29092
"12641",NA
"12642",100505876
"12643",163033
"12644",440400
"12645",NA
"12646",NA
"12647",NA
"12648",55672
"12649",NA
"12650",729852
"12651",648791
"12652",375190
"12653",101928464
"12654",NA
"12655",NA
"12656",NA
"12657",400579
"12658",100125288
"12659",6844
"12660",NA
"12661",NA
"12662",NA
"12663",NA
"12664",NA
"12665",101929145
"12666",750
"12667",441150
"12668",5534
"12669",2189
"12670",9179
"12671",84226
"12672",83895
"12673",1052
"12674",5676
"12675",NA
"12676",63920
"12677",284293
"12678",23467
"12679",221786
"12680",5520
"12681",400713
"12682",10626
"12683",NA
"12684",200765
"12685",NA
"12686",84561
"12687",80830
"12688",3995
"12689",81669
"12690",7311
"12691",9374
"12692",NA
"12693",57232
"12694",388948
"12695",149478
"12696",222234
"12697",NA
"12698",112597
"12699",414236
"12700",NA
"12701",NA
"12702",NA
"12703",100507257
"12704",NA
"12705",100506100
"12706",728190
"12707",NA
"12708",118460
"12709",6293
"12710",NA
"12711",NA
"12712",NA
"12713",284391
"12714",3045
"12715",NA
"12716",NA
"12717",728819
"12718",155400
"12719",NA
"12720",NA
"12721",NA
"12722",NA
"12723",100130417
"12724",642852
"12725",101927356
"12726",NA
"12727",285266
"12728",NA
"12729",10715
"12730",NA
"12731",441307
"12732",3115
"12733",100505783
"12734",114902
"12735",NA
"12736",101927027
"12737",NA
"12738",NA
"12739",NA
"12740",80772
"12741",NA
"12742",NA
"12743",NA
"12744",NA
"12745",NA
"12746",NA
"12747",NA
"12748",NA
"12749",100996485
"12750",NA
"12751",NA
"12752",101927174
"12753",721
"12754",NA
"12755",NA
"12756",NA
"12757",199800
"12758",100506637
"12759",NA
"12760",NA
"12761",342371
"12762",NA
"12763",221710
"12764",NA
"12765",NA
"12766",102724224
"12767",642659
"12768",NA
"12769",NA
"12770",NA
"12771",NA
"12772",100505696
"12773",NA
"12774",100302401
"12775",NA
"12776",NA
"12777",100129845
"12778",NA
"12779",NA
"12780",NA
"12781",NA
"12782",NA
"12783",NA
"12784",148413
"12785",284184
"12786",NA
"12787",NA
"12788",101928283
"12789",NA
"12790",439994
"12791",101927300
"12792",NA
"12793",8552
"12794",NA
"12795",NA
"12796",102723566
"12797",NA
"12798",101927293
"12799",NA
"12800",NA
"12801",NA
"12802",NA
"12803",124900217
"12804",9842
"12805",NA
"12806",NA
"12807",400765
"12808",NA
"12809",NA
"12810",NA
"12811",NA
"12812",NA
"12813",NA
"12814",196993
"12815",100507459
"12816",207107
"12817",NA
"12818",100507540
"12819",100507171
"12820",NA
"12821",554203
"12822",101060691
"12823",NA
"12824",NA
"12825",84627
"12826",NA
"12827",124906859
"12828",348262
"12829",NA
"12830",65010
"12831",100505641
"12832",NA
"12833",138948
"12834",440823
"12835",401264
"12836",NA
"12837",100128071
"12838",2074
"12839",284618
"12840",NA
"12841",NA
"12842",51406
"12843",4909
"12844",150538
"12845",392617
"12846",NA
"12847",101928527
"12848",101927621
"12849",NA
"12850",NA
"12851",NA
"12852",107984921
"12853",NA
"12854",NA
"12855",NA
"12856",NA
"12857",NA
"12858",348751
"12859",440465
"12860",NA
"12861",647310
"12862",100288778
"12863",NA
"12864",NA
"12865",100506834
"12866",NA
"12867",NA
"12868",NA
"12869",NA
"12870",NA
"12871",100506714
"12872",NA
"12873",NA
"12874",100133545
"12875",100506392
"12876",NA
"12877",NA
"12878",79134
"12879",124906933
"12880",NA
"12881",NA
"12882",NA
"12883",NA
"12884",NA
"12885",101927667
"12886",728558
"12887",104355426
"12888",NA
"12889",440498
"12890",NA
"12891",100507564
"12892",100192379
"12893",100170229
"12894",404665
"12895",NA
"12896",112267877
"12897",NA
"12898",NA
"12899",100506797
"12900",NA
"12901",100288413
"12902",NA
"12903",NA
"12904",57291
"12905",101928161
"12906",NA
"12907",100133123
"12908",NA
"12909",NA
"12910",100128590
"12911",100499467
"12912",56967
"12913",102724094
"12914",9277
"12915",100506757
"12916",101927394
"12917",NA
"12918",100131827
"12919",93653
"12920",NA
"12921",NA
"12922",NA
"12923",NA
"12924",105373951
"12925",100144748
"12926",8505
"12927",100505538
"12928",NA
"12929",NA
"12930",NA
"12931",NA
"12932",102723834
"12933",113178
"12934",NA
"12935",440584
"12936",414245
"12937",NA
"12938",NA
"12939",NA
"12940",NA
"12941",NA
"12942",NA
"12943",NA
"12944",NA
"12945",NA
"12946",NA
"12947",729867
"12948",NA
"12949",NA
"12950",NA
"12951",NA
"12952",NA
"12953",NA
"12954",124901333
"12955",NA
"12956",NA
"12957",441072
"12958",NA
"12959",NA
"12960",100507308
"12961",NA
"12962",246721
"12963",NA
"12964",NA
"12965",NA
"12966",NA
"12967",100507057
"12968",100874054
"12969",NA
"12970",NA
"12971",NA
"12972",107986583
"12973",NA
"12974",4509
"12975",NA
"12976",NA
"12977",100506696
"12978",55009
"12979",NA
"12980",91316
"12981",284757
"12982",105374845
"12983",NA
"12984",NA
"12985",NA
"12986",NA
"12987",100128731
"12988",NA
"12989",NA
"12990",NA
"12991",NA
"12992",106614088
"12993",NA
"12994",100131193
"12995",283008
"12996",NA
"12997",643988
"12998",100287049
"12999",101927768
"13000",NA
"13001",109729180
"13002",NA
"13003",389333
"13004",100996709
"13005",NA
"13006",NA
"13007",1719
"13008",401251
"13009",111216280
"13010",NA
"13011",285962
"13012",NA
"13013",400946
"13014",100507336
"13015",643837
"13016",NA
"13017",642345
"13018",NA
"13019",101929760
"13020",NA
"13021",100289373
"13022",NA
"13023",NA
"13024",NA
"13025",NA
"13026",NA
"13027",NA
"13028",101927482
"13029",NA
"13030",6171
"13031",NA
"13032",100507347
"13033",NA
"13034",NA
"13035",NA
"13036",NA
"13037",401288
"13038",NA
"13039",NA
"13040",NA
"13041",NA
"13042",100873952
"13043",643365
"13044",NA
"13045",NA
"13046",NA
"13047",100128640
"13048",NA
"13049",401093
"13050",NA
"13051",NA
"13052",105373853
"13053",NA
"13054",NA
"13055",NA
"13056",100129347
"13057",NA
"13058",NA
"13059",NA
"13060",7503
"13061",NA
"13062",146542
"13063",NA
"13064",100131801
"13065",NA
"13066",122539212
"13067",100874111
"13068",NA
"13069",NA
"13070",100505879
"13071",NA
"13072",NA
"13073",403150
"13074",NA
"13075",NA
"13076",NA
"13077",NA
"13078",NA
"13079",NA
"13080",NA
"13081",100874032
"13082",NA
"13083",NA
"13084",100527964
"13085",100874362
"13086",NA
"13087",NA
"13088",NA
"13089",NA
"13090",100506409
"13091",100506679
"13092",NA
"13093",NA
"13094",NA
"13095",100133220
"13096",NA
"13097",NA
"13098",NA
"13099",NA
"13100",NA
"13101",101927895
"13102",NA
"13103",441459
"13104",NA
"13105",NA
"13106",114796
"13107",NA
"13108",439931
"13109",NA
"13110",NA
"13111",NA
"13112",414208
"13113",NA
"13114",100302692
"13115",NA
"13116",NA
"13117",107984948
"13118",NA
"13119",NA
"13120",NA
"13121",NA
"13122",NA
"13123",NA
"13124",NA
"13125",100873998
"13126",404281
"13127",NA
"13128",NA
"13129",NA
"13130",NA
"13131",NA
"13132",NA
"13133",NA
"13134",NA
"13135",3281
"13136",NA
"13137",105371450
"13138",NA
"13139",414777
"13140",NA
"13141",NA
"13142",NA
"13143",NA
"13144",84657
"13145",102724593
"13146",100996539
"13147",149773
"13148",NA
"13149",100133985
"13150",NA
"13151",NA
"13152",101929147
"13153",3113
"13154",6222
"13155",NA
"13156",NA
"13157",NA
"13158",NA
"13159",8847
"13160",100132215
"13161",NA
"13162",101928489
"13163",NA
"13164",NA
"13165",NA
"13166",378805
"13167",101927541
"13168",NA
"13169",NA
"13170",NA
"13171",101929074
"13172",NA
"13173",100873949
"13174",NA
"13175",5554
"13176",643749
"13177",NA
"13178",100507475
"13179",5672
"13180",6892
"13181",103344932
"13182",100874343
"13183",NA
"13184",NA
"13185",NA
"13186",400761
"13187",NA
"13188",NA
"13189",NA
"13190",101929184
"13191",NA
"13192",51372
"13193",28985
"13194",NA
"13195",101928578
"13196",643529
"13197",NA
"13198",NA
"13199",NA
"13200",NA
"13201",101928386
"13202",NA
"13203",388789
"13204",389813
"13205",NA
"13206",100505771
"13207",NA
"13208",105378753
"13209",NA
"13210",107985200
"13211",NA
"13212",NA
"13213",103344928
"13214",NA
"13215",NA
"13216",NA
"13217",100505683
"13218",NA
"13219",643699
"13220",55853
"13221",NA
"13222",100506930
"13223",NA
"13224",NA
"13225",101926943
"13226",NA
"13227",NA
"13228",100506178
"13229",NA
"13230",101929947
"13231",NA
"13232",NA
"13233",NA
"13234",NA
"13235",NA
"13236",100303755
"13237",NA
"13238",201229
"13239",NA
"13240",NA
"13241",NA
"13242",NA
"13243",NA
"13244",414765
"13245",NA
"13246",285958
"13247",285154
"13248",100506697
"13249",NA
"13250",127814295
"13251",553103
"13252",124900276
"13253",105376752
"13254",NA
"13255",NA
"13256",101927586
"13257",440416
"13258",404266
"13259",NA
"13260",NA
"13261",NA
"13262",NA
"13263",105376070
"13264",NA
"13265",100996842
"13266",NA
"13267",100506235
"13268",440350
"13269",79940
"13270",NA
"13271",2876
"13272",NA
"13273",106480738
"13274",101927880
"13275",NA
"13276",NA
"13277",NA
"13278",NA
"13279",NA
"13280",NA
"13281",NA
"13282",122526782
"13283",NA
"13284",NA
"13285",388564
"13286",101927599
"13287",728192
"13288",730338
"13289",NA
"13290",105378853
"13291",117581
"13292",728431
"13293",NA
"13294",NA
"13295",344065
"13296",101927289
"13297",NA
"13298",8341
"13299",NA
"13300",NA
"13301",100506119
"13302",NA
"13303",105372840
"13304",6234
"13305",101928649
"13306",440567
"13307",NA
"13308",NA
"13309",NA
"13310",NA
"13311",NA
"13312",7726
"13313",NA
"13314",101928820
"13315",NA
"13316",100506054
"13317",NA
"13318",345462
"13319",NA
"13320",NA
"13321",101928000
"13322",NA
"13323",NA
"13324",NA
"13325",NA
"13326",NA
"13327",100506385
"13328",NA
"13329",NA
"13330",NA
"13331",100129484
"13332",728927
"13333",100505881
"13334",390940
"13335",NA
"13336",387841
"13337",NA
"13338",NA
"13339",257415
"13340",102724571
"13341",51275
"13342",8629
"13343",NA
"13344",NA
"13345",NA
"13346",NA
"13347",NA
"13348",NA
"13349",100507495
"13350",100506175
"13351",105378687
"13352",729978
"13353",60674
"13354",3106
"13355",NA
"13356",NA
"13357",NA
"13358",NA
"13359",NA
"13360",NA
"13361",101926907
"13362",NA
"13363",NA
"13364",NA
"13365",114614
"13366",654434
"13367",NA
"13368",NA
"13369",100129060
"13370",126568849
"13371",342918
"13372",NA
"13373",NA
"13374",NA
"13375",NA
"13376",441869
"13377",266655
"13378",64288
"13379",387882
"13380",388588
"13381",51236
"13382",90673
"13383",NA
"13384",NA
"13385",101928153
"13386",NA
"13387",NA
"13388",NA
"13389",NA
"13390",NA
"13391",109729169
"13392",158376
"13393",92249
"13394",100129250
"13395",NA
"13396",NA
"13397",100506749
"13398",100132891
"13399",100507612
"13400",NA
"13401",107984875
"13402",NA
"13403",149775
"13404",NA
"13405",NA
"13406",NA
"13407",NA
"13408",NA
"13409",NA
"13410",NA
"13411",NA
"13412",NA
"13413",NA
"13414",400242
"13415",NA
"13416",90271
"13417",100507582
"13418",NA
"13419",8705
"13420",57000
"13421",101927661
"13422",NA
"13423",645676
"13424",374987
"13425",NA
"13426",284900
"13427",NA
"13428",NA
"13429",NA
"13430",NA
"13431",100874058
"13432",9278
"13433",NA
"13434",100506469
"13435",NA
"13436",NA
"13437",400945
"13438",NA
"13439",NA
"13440",NA
"13441",58486
"13442",NA
"13443",NA
"13444",112935969
"13445",NA
"13446",401491
"13447",NA
"13448",NA
"13449",NA
"13450",NA
"13451",NA
"13452",728658
"13453",NA
"13454",54753
"13455",100306951
"13456",NA
"13457",NA
"13458",NA
"13459",100506881
"13460",NA
"13461",644838
"13462",100506963
"13463",618
"13464",NA
"13465",100506428
"13466",NA
"13467",254128
"13468",112840933
"13469",107984773
"13470",NA
"13471",101927701
"13472",220930
"13473",NA
"13474",79804
"13475",NA
"13476",100131213
"13477",84752
"13478",441094
"13479",NA
"13480",91368
"13481",NA
"13482",150142
"13483",NA
"13484",NA
"13485",101927055
"13486",100289098
"13487",NA
"13488",NA
"13489",NA
"13490",100507034
"13491",84793
"13492",100129842
"13493",5863
"13494",102723446
"13495",387723
"13496",NA
"13497",NA
"13498",100130476
"13499",101927891
"13500",NA
"13501",728978
"13502",NA
"13503",439990
"13504",NA
"13505",102723487
"13506",101927512
"13507",NA
"13508",3833
"13509",339804
"13510",NA
"13511",101929705
"13512",NA
"13513",285550
"13514",NA
"13515",100507516
"13516",NA
"13517",101927497
"13518",NA
"13519",NA
"13520",100506334
"13521",NA
"13522",NA
"13523",NA
"13524",NA
"13525",101928399
"13526",NA
"13527",NA
"13528",112268170
"13529",NA
"13530",474170
"13531",103352539
"13532",105376805
"13533",101927682
"13534",100506215
"13535",90120
"13536",NA
"13537",343171
"13538",NA
"13539",100507127
"13540",NA
"13541",NA
"13542",NA
"13543",NA
"13544",NA
"13545",81567
"13546",127138867
"13547",652968
"13548",7844
"13549",10432
"13550",100134259
"13551",84964
"13552",142686
"13553",NA
"13554",NA
"13555",100506826
"13556",NA
"13557",NA
"13558",NA
"13559",26219
"13560",NA
"13561",NA
"13562",100507062
"13563",4830
"13564",8742
"13565",60489
"13566",54106
"13567",23559
"13568",51373
"13569",51608
"13570",NA
"13571",400793
"13572",158
"13573",NA
"13574",109729161
"13575",280
"13576",58496
"13577",NA
"13578",5698
"13579",NA
"13580",101928085
"13581",5098
"13582",100287482
"13583",NA
"13584",NA
"13585",90639
"13586",100126793
"13587",84129
"13588",NA
"13589",53938
"13590",NA
"13591",NA
"13592",NA
"13593",NA
"13594",2310
"13595",NA
"13596",100048912
"13597",NA
"13598",358
"13599",338872
"13600",NA
"13601",NA
"13602",57461
"13603",10687
"13604",NA
"13605",100506243
"13606",NA
"13607",NA
"13608",56097
"13609",115557
"13610",NA
"13611",NA
"13612",387521
"13613",57665
"13614",100507642
"13615",730091
"13616",100134713
"13617",257068
"13618",4282
"13619",NA
"13620",NA
"13621",221078
"13622",NA
"13623",57002
"13624",NA
"13625",27297
"13626",NA
"13627",NA
"13628",NA
"13629",101927056
"13630",100128025
"13631",101927111
"13632",6173
"13633",57026
"13634",202658
"13635",9936
"13636",80864
"13637",9551
"13638",NA
"13639",NA
"13640",10093
"13641",NA
"13642",11185
"13643",NA
"13644",10552
"13645",8577
"13646",NA
"13647",101927974
"13648",100131434
"13649",539
"13650",80301
"13651",541565
"13652",NA
"13653",23761
"13654",NA
"13655",112817
"13656",5297
"13657",25764
"13658",NA
"13659",NA
"13660",NA
"13661",23600
"13662",51537
"13663",8420
"13664",398
"13665",NA
"13666",NA
"13667",140290
"13668",5670
"13669",NA
"13670",26286
"13671",128977
"13672",NA
"13673",23089
"13674",NA
"13675",NA
"13676",3692
"13677",56098
"13678",NA
"13679",NA
"13680",55052
"13681",348110
"13682",401074
"13683",NA
"13684",NA
"13685",NA
"13686",26063
"13687",NA
"13688",2790
"13689",NA
"13690",1270
"13691",728591
"13692",340526
"13693",NA
"13694",NA
"13695",NA
"13696",9907
"13697",163051
"13698",NA
"13699",NA
"13700",8637
"13701",5680
"13702",5672
"13703",9553
"13704",NA
"13705",57553
"13706",NA
"13707",NA
"13708",692312
"13709",101929054
"13710",NA
"13711",11037
"13712",11230
"13713",NA
"13714",647087
"13715",154881
"13716",1945
"13717",353376
"13718",NA
"13719",NA
"13720",401115
"13721",24142
"13722",8771
"13723",NA
"13724",339894
"13725",3588
"13726",629
"13727",642819
"13728",116143
"13729",4831
"13730",NA
"13731",344595
"13732",100137049
"13733",149465
"13734",100132247
"13735",7268
"13736",100506144
"13737",100137047
"13738",140564
"13739",114794
"13740",NA
"13741",64968
"13742",84450
"13743",95
"13744",9054
"13745",1650
"13746",401232
"13747",147007
"13748",NA
"13749",552891
"13750",NA
"13751",103695433
"13752",NA
"13753",105377105
"13754",5032
"13755",85014
"13756",100289187
"13757",402778
"13758",NA
"13759",NA
"13760",55861
"13761",NA
"13762",NA
"13763",NA
"13764",NA
"13765",NA
"13766",2119
"13767",NA
"13768",10137
"13769",NA
"13770",91179
"13771",NA
"13772",27350
"13773",NA
"13774",NA
"13775",NA
"13776",NA
"13777",642636
"13778",NA
"13779",NA
"13780",7335
"13781",442213
"13782",NA
"13783",NA
"13784",110384692
"13785",NA
"13786",10443
"13787",NA
"13788",100506495
"13789",NA
"13790",729678
"13791",NA
"13792",124900193
"13793",100506020
"13794",NA
"13795",101930370
"13796",NA
"13797",386627
"13798",101929066
"13799",100996419
"13800",NA
"13801",NA
"13802",100507283
"13803",440028
"13804",283131
"13805",728769
"13806",101927204
"13807",497258
"13808",100506660
"13809",283387
"13810",92285
"13811",101927480
"13812",100505648
"13813",NA
"13814",NA
"13815",644873
"13816",NA
"13817",101928725
"13818",NA
"13819",100287015
"13820",100507053
"13821",NA
"13822",286059
"13823",100289388
"13824",101929524
"13825",NA
"13826",283104
"13827",NA
"13828",100507632
"13829",NA
"13830",100506368
"13831",NA
"13832",389641
"13833",NA
"13834",284080
"13835",642924
"13836",NA
"13837",55766
"13838",85001
"13839",503569
"13840",106699570
"13841",100505678
"13842",NA
"13843",390595
"13844",NA
"13845",144481
"13846",192111
"13847",105369147
"13848",283596
"13849",100506211
"13850",NA
"13851",NA
"13852",NA
"13853",440288
"13854",729013
"13855",85364
"13856",NA
"13857",100289274
"13858",100506314
"13859",100505738
"13860",729082
"13861",100131067
"13862",11344
"13863",92935
"13864",NA
"13865",100507266
"13866",NA
"13867",NA
"13868",158880
"13869",257396
"13870",NA
"13871",100505894
"13872",NA
"13873",NA
"13874",NA
"13875",100533182
"13876",NA
"13877",283663
"13878",NA
"13879",100506668
"13880",NA
"13881",285512
"13882",NA
"13883",NA
"13884",NA
"13885",593
"13886",NA
"13887",NA
"13888",NA
"13889",100507602
"13890",NA
"13891",984
"13892",NA
"13893",553158
"13894",NA
"13895",25864
"13896",100289230
"13897",NA
"13898",100131089
"13899",NA
"13900",NA
"13901",100526772
"13902",NA
"13903",100526737
"13904",NA
"13905",124906789
"13906",NA
"13907",283152
"13908",NA
"13909",102467147
"13910",NA
"13911",89
"13912",NA
"13913",100507639
"13914",NA
"13915",646576
"13916",100124412
"13917",342184
"13918",100526740
"13919",NA
"13920",NA
"13921",100507291
"13922",NA
"13923",NA
"13924",101927096
"13925",NA
"13926",148898
"13927",23354
"13928",NA
"13929",NA
"13930",NA
"13931",NA
"13932",NA
"13933",NA
"13934",NA
"13935",105378992
"13936",NA
"13937",100885776
"13938",NA
"13939",NA
"13940",4671
"13941",NA
"13942",388569
"13943",109864269
"13944",NA
"13945",NA
"13946",100129917
"13947",100292680
"13948",NA
"13949",NA
"13950",NA
"13951",100506564
"13952",100506462
"13953",163050
"13954",101926904
"13955",NA
"13956",641700
"13957",105374104
"13958",NA
"13959",222537
"13960",NA
"13961",100526767
"13962",NA
"13963",NA
"13964",10016
"13965",NA
"13966",25907
"13967",100526783
"13968",641364
"13969",124902629
"13970",374887
"13971",NA
"13972",285500
"13973",NA
"13974",NA
"13975",100526693
"13976",NA
"13977",NA
"13978",NA
"13979",NA
"13980",101926926
"13981",NA
"13982",283140
"13983",57604
"13984",255403
"13985",389203
"13986",NA
"13987",105379057
"13988",105377623
"13989",643401
"13990",NA
"13991",101927124
"13992",NA
"13993",NA
"13994",400916
"13995",152756
"13996",1018
"13997",27239
"13998",NA
"13999",NA
"14000",90423
"14001",2738
"14002",NA
"14003",339874
"14004",101928595
"14005",101929071
"14006",NA
"14007",NA
"14008",6414
"14009",105369187
"14010",NA
"14011",NA
"14012",NA
"14013",NA
"14014",NA
"14015",NA
"14016",100505616
"14017",NA
"14018",NA
"14019",NA
"14020",NA
"14021",NA
"14022",NA
"14023",NA
"14024",101929709
"14025",100128494
"14026",641339
"14027",100302736
"14028",25850
"14029",NA
"14030",NA
"14031",85358
"14032",NA
"14033",100526694
"14034",100506827
"14035",152641
"14036",162972
"14037",NA
"14038",NA
"14039",100507487
"14040",NA
"14041",102524628
"14042",NA
"14043",2297
"14044",100526739
"14045",100131366
"14046",NA
"14047",NA
"14048",NA
"14049",100507437
"14050",NA
"14051",NA
"14052",NA
"14053",NA
"14054",NA
"14055",NA
"14056",NA
"14057",26025
"14058",NA
"14059",NA
"14060",NA
"14061",NA
"14062",NA
"14063",100127983
"14064",112441434
"14065",168455
"14066",3206
"14067",399474
"14068",56100
"14069",NA
"14070",NA
"14071",55000
"14072",388610
"14073",56110
"14074",56108
"14075",NA
"14076",NA
"14077",143244
"14078",NA
"14079",NA
"14080",NA
"14081",440138
"14082",100507316
"14083",552889
"14084",5591
"14085",56109
"14086",NA
"14087",NA
"14088",9708
"14089",9724
"14090",NA
"14091",100507156
"14092",56106
"14093",NA
"14094",NA
"14095",56105
"14096",NA
"14097",56103
"14098",NA
"14099",NA
"14100",8641
"14101",137075
"14102",NA
"14103",NA
"14104",339324
"14105",NA
"14106",100507071
"14107",4067
"14108",54984
"14109",100128750
"14110",56099
"14111",NA
"14112",NA
"14113",728888
"14114",56104
"14115",NA
"14116",56112
"14117",NA
"14118",101926978
"14119",101927815
"14120",NA
"14121",100133311
"14122",78998
"14123",441381
"14124",NA
"14125",100133315
"14126",91056
"14127",105376114
"14128",NA
"14129",29082
"14130",NA
"14131",NA
"14132",NA
"14133",90024
"14134",NA
"14135",NA
"14136",54551
"14137",NA
"14138",283106
"14139",NA
"14140",101929427
"14141",NA
"14142",728975
"14143",NA
"14144",NA
"14145",NA
"14146",NA
"14147",NA
"14148",NA
"14149",NA
"14150",NA
"14151",8790
"14152",92312
"14153",1937
"14154",NA
"14155",NA
"14156",100529251
"14157",692247
"14158",5003
"14159",NA
"14160",100287896
"14161",642799
"14162",84769
"14163",NA
"14164",493900
"14165",NA
"14166",101927503
"14167",NA
"14168",100499484
"14169",NA
"14170",NA
"14171",729991
"14172",NA
"14173",NA
"14174",10072
"14175",NA
"14176",404734
"14177",55845
"14178",NA
"14179",57653
"14180",NA
"14181",NA
"14182",84992
"14183",57132
"14184",124902718
"14185",NA
"14186",493861
"14187",NA
"14188",255512
"14189",109703458
"14190",NA
"14191",NA
"14192",NA
"14193",NA
"14194",NA
"14195",NA
"14196",399959
"14197",171391
"14198",23741
"14199",NA
"14200",124902694
"14201",NA
"14202",NA
"14203",NA
"14204",NA
"14205",NA
"14206",NA
"14207",NA
"14208",255480
"14209",56145
"14210",55096
"14211",NA
"14212",NA
"14213",NA
