"","x"
"5630",340745
"5631",109729184
"5632",100132074
"5633",340543
"5634",158931
"5635",29935
"5636",732253
"5637",129807
"5638",100287792
"5639",340527
"5640",2681
"5641",340204
"5642",58483
"5643",170371
"5644",158830
"5645",26095
"5646",255220
"5647",158833
"5648",100128239
"5649",138803
"5650",414319
"5651",3111
"5652",100996291
"5653",283999
"5654",139793
"5655",400624
"5656",3122
"5657",56244
"5658",10665
"5659",338661
"5660",4855
"5661",285141
"5662",389058
"5663",100131439
"5664",388419
"5665",120406
"5666",494197
"5667",124908558
"5668",100129029
"5669",124908558
"5670",80736
"5671",149950
"5672",100506742
"5673",1444
"5674",80739
"5675",80740
"5676",259215
"5677",401535
"5678",642612
"5679",120146
"5680",151121
"5681",727684
"5682",199
"5683",259197
"5684",645425
"5685",391004
"5686",645414
"5687",729528
"5688",7940
"5689",653619
"5690",343070
"5691",441871
"5692",401250
"5693",343066
"5694",5460
"5695",649137
"5696",170680
"5697",1041
"5698",29113
"5699",394263
"5700",245934
"5701",440051
"5702",387273
"5703",107987462
"5704",400997
"5705",100507055
"5706",440894
"5707",503834
"5708",116437
"5709",89870
"5710",442425
"5711",10107
"5712",135644
"5713",11074
"5714",57540
"5715",10255
"5716",3135
"5717",129521
"5718",3134
"5719",346171
"5720",554235
"5721",4340
"5722",7932
"5723",646019
"5724",400710
"5725",138240
"5726",386653
"5727",653316
"5728",284788
"5729",116511
"5730",26716
"5731",26531
"5732",442191
"5733",26707
"5734",442186
"5735",442185
"5736",442184
"5737",26692
"5738",387778
"5739",138255
"5740",340895
"5741",653427
"5742",100128098
"5743",647060
"5744",57469
"5745",147920
"5746",444882
"5747",83900
"5748",728224
"5749",728255
"5750",125115
"5751",147183
"5752",724087
"5753",643394
"5754",100505591
"5755",729233
"5756",122183
"5757",643226
"5758",124906016
"5759",392307
"5760",57126
"5761",100131726
"5762",390205
"5763",494188
"5764",338436
"5765",9752
"5766",56140
"5767",56143
"5768",56146
"5769",56147
"5770",100170765
"5771",503497
"5772",5644
"5773",441376
"5774",400558
"5775",390748
"5776",390144
"5777",26338
"5778",400553
"5779",93035
"5780",100506736
"5781",400952
"5782",574016
"5783",653499
"5784",100130958
"5785",400950
"5786",645121
"5787",448831
"5788",259308
"5789",344387
"5790",390110
"5791",441054
"5792",154907
"5793",646480
"5794",284402
"5795",5212
"5796",100506376
"5797",441273
"5798",10071
"5799",613212
"5800",100505477
"5801",152586
"5802",403284
"5803",403282
"5804",254786
"5805",390321
"5806",100129995
"5807",4496
"5808",133482
"5809",4489
"5810",388135
"5811",4499
"5812",126536
"5813",3426
"5814",390078
"5815",3853
"5816",3887
"5817",91828
"5818",386683
"5819",100129669
"5820",497048
"5821",386679
"5822",102723713
"5823",102723713
"5824",119679
"5825",401667
"5826",401666
"5827",100129724
"5828",388125
"5829",100129385
"5830",728492
"5831",283463
"5832",102723678
"5833",401337
"5834",100128946
"5835",400932
"5836",100113404
"5837",388931
"5838",425054
"5839",3347
"5840",347527
"5841",641372
"5842",253017
"5843",100287284
"5844",642394
"5845",339674
"5846",653656
"5847",79958
"5848",64109
"5849",2543
"5850",645432
"5851",100128682
"5852",3822
"5853",3823
"5854",342346
"5855",647309
"5856",400941
"5857",153657
"5858",93978
"5859",10737
"5860",150297
"5861",360030
"5862",100506049
"5863",387911
"5864",440023
"5865",100132464
"5866",387742
"5867",440021
"5868",387264
"5869",613211
"5870",613209
"5871",613210
"5872",100128770
"5873",727857
"5874",57135
"5875",390874
"5876",10215
"5877",56245
"5878",57055
"5879",391622
"5880",387733
"5881",284274
"5882",641517
"5883",644041
"5884",1667
"5885",220164
"5886",255349
"5887",89778
"5888",6318
"5889",5268
"5890",653082
"5891",100652871
"5892",728299
"5893",337985
"5894",100151643
"5895",100288287
"5896",643812
"5897",402160
"5898",642484
"5899",100996335
"5900",440163
"5901",3039
"5902",3042
"5903",51224
"5904",100128714
"5905",503637
"5906",389161
"5907",23617
"5908",729627
"5909",401089
"5910",131873
"5911",339291
"5912",645369
"5913",442194
"5914",344807
"5915",403277
"5916",100506275
"5917",131405
"5918",8292
"5919",114786
"5920",26864
"5921",124905809
"5922",124900205
"5923",124905809
"5924",692158
"5925",26791
"5926",109616964
"5927",100033423
"5928",26820
"5929",677793
"5930",692085
"5931",26779
"5932",26827
"5933",26788
"5934",100302743
"5935",677807
"5936",109616993
"5937",124906144
"5938",124900264
"5939",100379132
"5940",124905809
"5941",124900260
"5942",6083
"5943",677835
"5944",124906143
"5945",124905809
"5946",594837
"5947",677813
"5948",574040
"5949",26812
"5950",124900266
"5951",109616994
"5952",109617022
"5953",692063
"5954",574042
"5955",124904627
"5956",677792
"5957",654319
"5958",124900362
"5959",124900267
"5960",100337591
"5961",654321
"5962",124900219
"5963",109616977
"5964",124900530
"5965",124900519
"5966",109617003
"5967",124905168
"5968",109616973
"5969",677812
"5970",124902824
"5971",100124537
"5972",6079
"5973",109616963
"5974",677817
"5975",124900200
"5976",124900531
"5977",124900222
"5978",26787
"5979",124900359
"5980",26785
"5981",124906346
"5982",124905809
"5983",677833
"5984",100124535
"5985",26789
"5986",619499
"5987",109616962
"5988",26775
"5989",124900554
"5990",677797
"5991",124900238
"5992",124900470
"5993",124900495
"5994",109617024
"5995",684959
"5996",85390
"5997",124903594
"5998",124900558
"5999",677805
"6000",124900473
"6001",26778
"6002",26780
"6003",677803
"6004",124900181
"6005",124900207
"6006",677802
"6007",109616960
"6008",109616979
"6009",101954267
"6010",109617016
"6011",109616999
"6012",100379250
"6013",677819
"6014",26805
"6015",124900259
"6016",124900520
"6017",100124538
"6018",109617008
"6019",6082
"6020",692076
"6021",124900309
"6022",654320
"6023",677794
"6024",101954273
"6025",109616965
"6026",101954269
"6027",103625684
"6028",124905809
"6029",677806
"6030",26784
"6031",619569
"6032",124900310
"6033",124900398
"6034",124900221
"6035",124900359
"6036",124900566
"6037",319139
"6038",114599
"6039",641451
"6040",677823
"6041",124905313
"6042",677827
"6043",619563
"6044",26771
"6045",101954266
"6046",124900438
"6047",124900472
"6048",101954271
"6049",124905809
"6050",109617005
"6051",26782
"6052",693129
"6053",407014
"6054",406999
"6055",574481
"6056",407056
"6057",693193
"6058",693218
"6059",693232
"6060",693163
"6061",693220
"6062",407042
"6063",407011
"6064",406986
"6065",574034
"6066",693200
"6067",693134
"6068",724031
"6069",693234
"6070",693172
"6071",693168
"6072",724032
"6073",574468
"6074",406978
"6075",407030
"6076",693191
"6077",574457
"6078",406926
"6079",664613
"6080",693178
"6081",574513
"6082",406997
"6083",574467
"6084",406954
"6085",574443
"6086",406909
"6087",574461
"6088",693183
"6089",406989
"6090",406966
"6091",693139
"6092",406983
"6093",406914
"6094",574444
"6095",406941
"6096",693189
"6097",406957
"6098",406968
"6099",574465
"6100",574462
"6101",100422842
"6102",693170
"6103",574499
"6104",693204
"6105",406969
"6106",406916
"6107",693147
"6108",693166
"6109",723779
"6110",574475
"6111",407045
"6112",693226
"6113",693173
"6114",574508
"6115",574494
"6116",574501
"6117",693180
"6118",407055
"6119",574455
"6120",574515
"6121",693156
"6122",574459
"6123",574458
"6124",724025
"6125",406944
"6126",406930
"6127",693155
"6128",407020
"6129",693206
"6130",693143
"6131",406915
"6132",574442
"6133",100500895
"6134",693126
"6135",406959
"6136",693177
"6137",693187
"6138",406960
"6139",724029
"6140",693158
"6141",407036
"6142",574491
"6143",693182
"6144",406993
"6145",407044
"6146",100500863
"6147",406917
"6148",574472
"6149",406933
"6150",574470
"6151",693212
"6152",406985
"6153",693169
"6154",693157
"6155",693136
"6156",693208
"6157",406962
"6158",574473
"6159",407007
"6160",619556
"6161",693123
"6162",693141
"6163",406984
"6164",574511
"6165",407000
"6166",574479
"6167",574482
"6168",724027
"6169",406956
"6170",574476
"6171",407001
"6172",693175
"6173",619555
"6174",574453
"6175",406903
"6176",693160
"6177",407023
"6178",693138
"6179",406976
"6180",664616
"6181",574505
"6182",693165
"6183",407050
"6184",693124
"6185",406995
"6186",574408
"6187",574409
"6188",693202
"6189",693211
"6190",574498
"6191",406964
"6192",693171
"6193",693133
"6194",693227
"6195",693125
"6196",693135
"6197",100616357
"6198",406949
"6199",693233
"6200",693210
"6201",406942
"6202",664617
"6203",574502
"6204",574466
"6205",407016
"6206",406963
"6207",406998
"6208",574484
"6209",574507
"6210",693231
"6211",574488
"6212",693184
"6213",619552
"6214",407052
"6215",407018
"6216",574463
"6217",407041
"6218",693190
"6219",406939
"6220",693148
"6221",406908
"6222",406898
"6223",664614
"6224",693225
"6225",574469
"6226",693181
"6227",407029
"6228",574483
"6229",574492
"6230",693120
"6231",574493
"6232",574474
"6233",406912
"6234",407019
"6235",574517
"6236",574518
"6237",574516
"6238",574460
"6239",407006
"6240",100313822
"6241",574509
"6242",693195
"6243",693144
"6244",406973
"6245",574485
"6246",406925
"6247",407028
"6248",693188
"6249",693162
"6250",407039
"6251",407046
"6252",724024
"6253",406987
"6254",574445
"6255",693152
"6256",693137
"6257",406927
"6258",693219
"6259",693159
"6260",574490
"6261",406943
"6262",442901
"6263",693146
"6264",693209
"6265",406929
"6266",693164
"6267",406897
"6268",724026
"6269",406945
"6270",574454
"6271",407031
"6272",693154
"6273",693214
"6274",693205
"6275",574512
"6276",724030
"6277",406911
"6278",693223
"6279",693174
"6280",693142
"6281",406955
"6282",693192
"6283",406946
"6284",574497
"6285",407010
"6286",574480
"6287",693128
"6288",693198
"6289",574510
"6290",574487
"6291",693161
"6292",574450
"6293",406958
"6294",693186
"6295",574496
"6296",406924
"6297",406892
"6298",442899
"6299",407027
"6300",693229
"6301",574514
"6302",574038
"6303",693228
"6304",693132
"6305",574410
"6306",574506
"6307",406950
"6308",406910
"6309",406919
"6310",406889
"6311",724022
"6312",724023
"6313",574030
"6314",406932
"6315",693230
"6316",693203
"6317",406961
"6318",406977
"6319",693176
"6320",574436
"6321",693201
"6322",693127
"6323",693194
"6324",406900
"6325",109616967
"6326",692225
"6327",8944
"6328",677816
"6329",692226
"6330",677829
"6331",116938
"6332",116937
"6333",652965
"6334",692229
"6335",26810
"6336",113219467
"6337",406972
"6338",406965
"6339",1733
"6340",246181
"6341",768216
"6342",100126319
"6343",574486
"6344",574503
"6345",100422915
"6346",100313777
"6347",768222
"6348",100126348
"6349",768218
"6350",100313778
"6351",768217
"6352",768220
"6353",768212
"6354",768215
"6355",768219
"6356",100313837
"6357",445347
"6358",100500887
"6359",100126333
"6360",100126301
"6361",100126337
"6362",100422884
"6363",100616354
"6364",100126317
"6365",102465854
"6366",100126335
"6367",100313838
"6368",100126318
"6369",83942
"6370",259294
"6371",259296
"6372",50838
"6373",124900462
"6374",692108
"6375",124900421
"6376",124900400
"6377",692107
"6378",124900450
"6379",124900539
"6380",124900537
"6381",124900532
"6382",124906194
"6383",124900448
"6384",124900186
"6385",124900396
"6386",124906379
"6387",109616969
"6388",124900463
"6389",124900229
"6390",692086
"6391",124900198
"6392",109616981
"6393",124900444
"6394",124900350
"6395",124900268
"6396",124900199
"6397",124900366
"6398",692205
"6399",124903256
"6400",109617011
"6401",619564
"6402",124900351
"6403",692057
"6404",124905292
"6405",124900269
"6406",124900502
"6407",124900209
"6408",124900345
"6409",124900538
"6410",124900330
"6411",767562
"6412",124900533
"6413",677841
"6414",109616982
"6415",124900367
"6416",124901860
"6417",677832
"6418",124900379
"6419",692206
"6420",692109
"6421",124900534
"6422",124900184
"6423",124900332
"6424",677800
"6425",124905065
"6426",124900185
"6427",692201
"6428",124903595
"6429",124900464
"6430",124900201
"6431",124900230
"6432",692110
"6433",124902847
"6434",124903255
"6435",124900395
"6436",124900202
"6437",124900228
"6438",124900518
"6439",124900223
"6440",109616968
"6441",677810
"6442",124900297
"6443",124900247
"6444",124900318
"6445",124906381
"6446",124900363
"6447",677826
"6448",124900563
"6449",124904666
"6450",124900490
"6451",124903416
"6452",124904114
"6453",124900174
"6454",124900447
"6455",124900409
"6456",100505753
"6457",100533177
"6458",100507608
"6459",653240
"6460",100132386
"6461",81872
"6462",283673
"6463",402317
"6464",85293
"6465",83897
"6466",83896
"6467",386684
"6468",386682
"6469",337968
"6470",5462
"6471",284366
"6472",84258
"6473",94115
"6474",2532
"6475",339398
"6476",170575
"6477",445328
"6478",26211
"6479",1443
"6480",9623
"6481",114960
"6482",4056
"6483",4111
"6484",5790
"6485",83755
"6486",85294
"6487",125113
"6488",286467
"6489",440307
"6490",388646
"6491",594855
"6492",388799
"6493",10720
"6494",100528032
"6495",729767
"6496",10537
"6497",388551
"6498",151295
"6499",342900
"6500",10850
"6501",3047
"6502",9080
"6503",7652
"6504",3444
"6505",100128554
"6506",124900418
"6507",157574
"6508",255798
"6509",494551
"6510",4112
"6511",155006
"6512",768206
"6513",647323
"6514",644903
"6515",654502
"6516",646951
"6517",594857
"6518",120376
"6519",441272
"6520",285311
"6521",344167
"6522",285588
"6523",677779
"6524",401562
"6525",152225
"6526",390231
"6527",346562
"6528",440503
"6529",730005
"6530",153218
"6531",613227
"6532",344022
"6533",728279
"6534",400954
"6535",245927
"6536",403339
"6537",105370047
"6538",442319
"6539",389124
"6540",440956
"6541",414152
"6542",388942
"6543",100271715
"6544",728858
"6545",105371730
"6546",440854
"6547",728588
"6548",643680
"6549",101927588
"6550",256223
"6551",729475
"6552",253128
"6553",645027
"6554",728597
"6555",219537
"6556",646754
"6557",401247
"6558",649238
"6559",105377213
"6560",389763
"6561",102724637
"6562",2856
"6563",353149
"6564",100130742
"6565",644070
"6566",341392
"6567",340267
"6568",100130357
"6569",100996648
"6570",392862
"6571",401507
"6572",100132994
"6573",100130361
"6574",26138
"6575",646174
"6576",360226
"6577",100996279
"6578",286430
"6579",4586
"6580",692094
"6581",55889
"6582",730112
"6583",389207
"6584",134121
"6585",134111
"6586",100506688
"6587",645073
"6588",102724473
"6589",100507650
"6590",728957
"6591",100132396
"6592",100132396
"6593",388815
"6594",85508
"6595",100506241
"6596",386672
"6597",386677
"6598",652991
"6599",283514
"6600",646982
"6601",642633
"6602",388795
"6603",193629
"6604",245930
"6605",245929
"6606",83863
"6607",128954
"6608",400831
"6609",3166
"6610",2642
"6611",51032
"6612",643136
"6613",124902709
"6614",100131187
"6615",126638
"6616",100996702
"6617",105370369
"6618",646262
"6619",100287898
"6620",219293
"6621",100126331
"6622",100126346
"6623",100126316
"6624",100126342
"6625",100126349
"6626",100126297
"6627",100126354
"6628",100126310
"6629",100126350
"6630",100126336
"6631",100126302
"6632",100126306
"6633",100126343
"6634",100126296
"6635",100126327
"6636",100126341
"6637",100126340
"6638",100126324
"6639",100126304
"6640",100126309
"6641",100126303
"6642",100126347
"6643",100126307
"6644",100126345
"6645",100126314
"6646",100126334
"6647",100126339
"6648",100302114
"6649",100126308
"6650",103504737
"6651",100126320
"6652",100126330
"6653",729431
"6654",285780
"6655",285095
"6656",100131390
"6657",644186
"6658",283165
"6659",168448
"6660",101927722
"6661",100130449
"6662",100129278
"6663",56903
"6664",654835
"6665",23436
"6666",25858
"6667",25817
"6668",101928254
"6669",645191
"6670",100128264
"6671",648691
"6672",120824
"6673",100302255
"6674",100302229
"6675",100302158
"6676",100302184
"6677",100422837
"6678",100302118
"6679",124904669
"6680",124901221
"6681",100302202
"6682",100302128
"6683",124900353
"6684",100302150
"6685",100422845
"6686",692214
"6687",124900452
"6688",100302146
"6689",100124539
"6690",692213
"6691",100187716
"6692",124904802
"6693",124900410
"6694",109617000
"6695",100302175
"6696",100313772
"6697",100422985
"6698",100302208
"6699",100302279
"6700",100313921
"6701",100302270
"6702",100302275
"6703",100302268
"6704",100302172
"6705",692202
"6706",124900187
"6707",100302148
"6708",100302281
"6709",100302288
"6710",100302112
"6711",100302193
"6712",100302223
"6713",100302280
"6714",100302277
"6715",100302134
"6716",100313824
"6717",100422849
"6718",124900542
"6719",677845
"6720",100302186
"6721",100302113
"6722",100313841
"6723",124901509
"6724",100313770
"6725",124901508
"6726",100302239
"6727",100302124
"6728",100302201
"6729",100313938
"6730",100302116
"6731",100302178
"6732",100302140
"6733",100302156
"6734",124900475
"6735",109616985
"6736",100302226
"6737",100302283
"6738",677847
"6739",100302265
"6740",100302181
"6741",100302159
"6742",100313895
"6743",100302246
"6744",124901507
"6745",100302259
"6746",100124540
"6747",124902101
"6748",100302214
"6749",100302203
"6750",100616252
"6751",100124541
"6752",100302217
"6753",100302289
"6754",677815
"6755",100302191
"6756",124900540
"6757",594838
"6758",100302219
"6759",100313829
"6760",100302218
"6761",100302157
"6762",100302111
"6763",100313830
"6764",692212
"6765",100302256
"6766",100313835
"6767",100302205
"6768",100302284
"6769",100302177
"6770",100302232
"6771",100302228
"6772",100302192
"6773",100302149
"6774",100422977
"6775",100302220
"6776",124903100
"6777",100302209
"6778",100313884
"6779",100302130
"6780",100302235
"6781",124906382
"6782",100302121
"6783",124906195
"6784",124900180
"6785",100302233
"6786",677843
"6787",100302160
"6788",100302286
"6789",100188847
"6790",100302276
"6791",100302152
"6792",124904668
"6793",100151684
"6794",100302163
"6795",100302123
"6796",100302287
"6797",100313774
"6798",101340250
"6799",100302153
"6800",677799
"6801",109616997
"6802",100302204
"6803",100302211
"6804",692210
"6805",100302250
"6806",100302236
"6807",100313914
"6808",100302125
"6809",100302147
"6810",100302161
"6811",100313771
"6812",100302122
"6813",100302136
