"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1316","enu",6,"heterocycle catabolic process",0.147345178372316,11.6666666666667,12.6666666666667,0.818307700717212,1,NA,"GO:0046700"
"1317","enu",6,"histone modification",-0.505161994041221,10.3333333333333,15,0.117265882620127,1,NA,"GO:0016570"
"1318","enu",6,"immune system development",-0.231270432417282,4.66666666666667,6,0.029488645735155,0.681630061177873,NA,"GO:0002520"
"1319","enu",6,"in utero embryonic development",-0.0918314354322807,10.6666666666667,14.6666666666667,0.143501256191945,1,NA,"GO:0001701"
"1320","enu",6,"inner cell mass cell proliferation",0.666666666666667,0,0,1,1,NA,"GO:0001833"
"1321","enu",6,"inositol phosphate catabolic process",-0.107309364962454,0,0.333333333333333,0.96223785039974,1,NA,"GO:0071545"
"1322","enu",6,"interferon-beta production",-0.207162792248758,1.66666666666667,1.66666666666667,0.491615428627344,1,NA,"GO:0032608"
"1323","enu",6,"intermembrane lipid transfer",0.302296865202839,1,1.33333333333333,0.716755837622424,1,NA,"GO:0120009"
"1324","enu",6,"intracellular lipid transport",0.107309364962454,1.33333333333333,1.33333333333333,1,1,NA,"GO:0032365"
"1325","enu",6,"intraciliary transport",-0.699845224516973,0.666666666666667,1.33333333333333,0.451619565379666,1,NA,"GO:0042073"
"1326","enu",6,"iron ion homeostasis",0.444633578851146,4.33333333333333,2.66666666666667,0.732183116259889,1,NA,"GO:0055072"
"1327","enu",6,"iron-sulfur cluster assembly",0.0196312296845227,1,0.666666666666667,0.672610727829732,1,NA,"GO:0016226"
"1328","enu",6,"kinetochore organization",-0.302296865202839,0.666666666666667,0.333333333333333,0.901277411306043,1,NA,"GO:0051383"
"1329","enu",6,"lamellipodium assembly",-0.14915299232374,2.33333333333333,2.66666666666667,0.988348853825793,1,NA,"GO:0030032"
"1330","enu",6,"lamellipodium morphogenesis",0.302296865202839,1,0.666666666666667,0.988841806400686,1,NA,"GO:0072673"
"1331","enu",6,"lamellipodium organization",-0.143461821204093,3.33333333333333,4,0.94489347348757,1,NA,"GO:0097581"
"1332","enu",6,"limb development",0.38154392006236,9.33333333333333,7,0.384333259280966,1,NA,"GO:0060173"
"1333","enu",6,"lipoprotein catabolic process",0.918295834054489,0.666666666666667,0,0.489637052165586,1,NA,"GO:0042159"
"1334","enu",6,"lipoprotein metabolic process",-0.0397015376414755,2.66666666666667,3.33333333333333,0.938634947242481,1,NA,"GO:0042157"
"1335","enu",6,"lysosomal lumen acidification",0.773976031629121,0.666666666666667,0,0.718069803789722,1,NA,"GO:0007042"
"1336","enu",6,"lysosomal protein catabolic process",0.302296865202839,1.66666666666667,0.666666666666667,0.0988432508137087,1,NA,"GO:1905146"
"1337","enu",6,"mRNA export from nucleus",-0.381823985905926,0.666666666666667,1.66666666666667,0.438035973954852,1,NA,"GO:0006406"
"1338","enu",6,"macroautophagy",0.125689883026608,10,10,0.925760149493158,1,NA,"GO:0016236"
"1339","enu",6,"macromolecule deacylation",-1.3400720128835,1.33333333333333,3.66666666666667,0.0139469715022306,0.681630061177873,NA,"GO:0098732"
"1340","enu",6,"macromolecule glycosylation",0.0135473281657806,5,7,0.267343978060375,1,NA,"GO:0043413"
"1341","enu",6,"magnesium ion transmembrane transport",0.0876781352779313,0,0,1,1,NA,"GO:1903830"
"1342","enu",6,"magnesium ion transport",0,0,0,1,1,NA,"GO:0015693"
"1343","enu",6,"maintenance of cell number",-0.0514427154637646,5.33333333333333,6.66666666666667,0.824101284919549,1,NA,"GO:0098727"
"1344","enu",6,"maintenance of protein location",-1.14677426522986,0.666666666666667,3.33333333333333,0.0253928735261846,0.681630061177873,NA,"GO:0045185"
"1345","enu",6,"maintenance of protein location in cell",-1.33145114561962,0.333333333333333,2.66666666666667,0.0538501667575603,0.859448661450662,NA,"GO:0032507"
"1346","enu",6,"mammary gland epithelial cell proliferation",0.194987500240387,1.33333333333333,1.33333333333333,0.895723530015344,1,NA,"GO:0033598"
"1347","enu",6,"membrane assembly",-0.131003730982948,1.33333333333333,2,0.812825794646065,1,NA,"GO:0071709"
"1348","enu",6,"membrane biogenesis",0.0269733317945223,1.66666666666667,2,0.944971202788742,1,NA,"GO:0044091"
"1349","enu",6,"membrane docking",-0.0903303765540455,2.66666666666667,3,0.799858392935391,1,NA,"GO:0022406"
"1350","enu",6,"membrane fission",-0.129680763581966,1.33333333333333,1,0.783378369830236,1,NA,"GO:0090148"
"1351","enu",6,"mesenchymal cell differentiation",0.258807687501904,9.33333333333333,10.6666666666667,0.884031136494465,1,NA,"GO:0048762"
"1352","enu",6,"metallo-sulfur cluster assembly",0.0196312296845227,1,0.666666666666667,0.672610727829732,1,NA,"GO:0031163"
"1353","enu",6,"methylation",-0.223682587373962,7,9,0.660521100790821,1,NA,"GO:0032259"
"1354","enu",6,"miRNA processing",0.333333333333333,1.33333333333333,1.66666666666667,0.97305643949874,1,NA,"GO:0035196"
"1355","enu",6,"microtubule cytoskeleton organization involved in mitosis",-0.226996462831645,4.66666666666667,4.66666666666667,0.0276441847068407,0.681630061177873,NA,"GO:1902850"
"1356","enu",6,"microtubule depolymerization",0.438500608575977,1.33333333333333,1.66666666666667,0.97464219274356,1,NA,"GO:0007019"
"1357","enu",6,"microtubule organizing center localization",0.302296865202841,1,1,0.888318854209102,1,NA,"GO:0061842"
"1358","enu",6,"microtubule polymerization",-1.61814105857146,0.333333333333333,3,0.0324585743418035,0.681630061177873,NA,"GO:0046785"
"1359","enu",6,"mitochondrial calcium ion homeostasis",0,0.666666666666667,0.666666666666667,0.798563653646048,1,NA,"GO:0051560"
"1360","enu",6,"mitochondrial calcium ion transmembrane transport",1,0.333333333333333,0,0.853580039768365,1,NA,"GO:0006851"
"1361","enu",6,"mitochondrial gene expression",-0.343048781886505,2.33333333333333,4,0.332130158823582,1,NA,"GO:0140053"
"1362","enu",6,"mitochondrial genome maintenance",0.0876781352779313,0.333333333333333,0.666666666666667,0.968173039702656,1,NA,"GO:0000002"
"1363","enu",6,"mitochondrial membrane organization",-0.0456320670182803,3.66666666666667,3,0.640126079263071,1,NA,"GO:0007006"
"1364","enu",6,"mitochondrial outer membrane permeabilization",-0.0196312296845227,1.33333333333333,0.666666666666667,0.181939130964979,1,NA,"GO:0097345"
"1365","enu",6,"mitochondrial respiratory chain complex assembly",0.0965022057316616,1.66666666666667,1.66666666666667,0.884482337230491,1,NA,"GO:0033108"
"1366","enu",6,"mitochondrial transmembrane transport",0.212476640205095,2,1.66666666666667,0.320844205595593,1,NA,"GO:1990542"
"1367","enu",6,"mitochondrial transport",-0.011359979554877,5.33333333333333,5,0.666265516817734,1,NA,"GO:0006839"
"1368","enu",6,"mitochondrion distribution",0.471679166426281,0.666666666666667,0,0.783715687510236,1,NA,"GO:0048311"
"1369","enu",6,"mitochondrion localization",0.157977062777471,1.33333333333333,1.66666666666667,0.981963101939536,1,NA,"GO:0051646"
"1370","enu",6,"mitochondrion morphogenesis",0.194987500240385,0.333333333333333,0.666666666666667,0.964290385110737,1,NA,"GO:0070584"
"1371","enu",6,"mitotic cytokinesis",0.0580097999250163,3.33333333333333,3,0.561856483268428,1,NA,"GO:0000281"
"1372","enu",6,"monosaccharide biosynthetic process",-0.500833446843061,2.33333333333333,2.33333333333333,0.957332049925018,1,NA,"GO:0046364"
"1373","enu",6,"monosaccharide metabolic process",-0.0741308071121493,8,7,0.79006634160975,1,NA,"GO:0005996"
"1374","enu",6,"morphogenesis of an epithelial sheet",0.126170541084577,3.66666666666667,3,0.955255662101701,1,NA,"GO:0002011"
"1375","enu",6,"movement in host",0.264494249158682,7.33333333333333,5.5,0.336484935031989,1,NA,"GO:0044000"
"1376","enu",6,"multicellular organism growth",0.240682224315403,7.33333333333333,5.33333333333333,0.390267284727936,1,NA,"GO:0035264"
"1377","enu",6,"myeloid cell homeostasis",-0.404643614196084,4.66666666666667,6,0.22060178291939,1,NA,"GO:0002262"
"1378","enu",6,"ncRNA processing",-0.208749824555487,9,11,0.598179178642658,1,NA,"GO:0034470"
"1379","enu",6,"negative regulation of GTPase activity",-1.2173588988599,0,1,0.594776816168972,1,NA,"GO:0034260"
"1380","enu",6,"negative regulation of catabolic process",-0.249273174454965,9,10.6666666666667,0.579114703137728,1,NA,"GO:0009895"
"1381","enu",6,"negative regulation of cell projection organization",-0.402381549212504,4,7,0.157388241176536,1,NA,"GO:0031345"
"1382","enu",6,"negative regulation of defense response to virus",0.140487922812758,1.66666666666667,1,0.375143665568826,1,NA,"GO:0050687"
"1383","enu",6,"negative regulation of growth",0.305270763594174,10.3333333333333,9.66666666666667,0.93902988815598,1,NA,"GO:0045926"
"1384","enu",6,"negative regulation of mitotic nuclear division",0.483854458434651,1.33333333333333,1.33333333333333,0.891498277905108,1,NA,"GO:0045839"
"1385","enu",6,"negative regulation of phosphorus metabolic process",-0.284533034998713,11.6666666666667,16.3333333333333,0.0365648595824743,0.703690749182793,NA,"GO:0010563"
"1386","enu",6,"negative regulation of protein phosphorylation",-0.2064084417459,10,13,0.0318837329130623,0.681630061177873,NA,"GO:0001933"
"1387","enu",6,"negative regulation of transferase activity",-0.200320119372614,7,10,0.284123457277152,1,NA,"GO:0051348"
"1388","enu",6,"neural tube development",-0.0309190469732841,6,6,0.465457126752531,1,NA,"GO:0021915"
"1389","enu",6,"neuron apoptotic process",-0.0735314820757511,6.66666666666667,7.66666666666667,0.757055888360592,1,NA,"GO:0051402"
"1390","enu",6,"neuron death",0.00917588563374871,10.3333333333333,11.3333333333333,0.848390875820022,1,NA,"GO:0070997"
"1391","enu",6,"neuron projection organization",-0.346446963877389,2.33333333333333,3,0.80065142319519,1,NA,"GO:0106027"
"1392","enu",6,"neurotrophin signaling pathway",0.333333333333335,1.33333333333333,1.66666666666667,0.769643707365946,1,NA,"GO:0038179"
"1393","enu",6,"non-membrane-bounded organelle assembly",-0.0930469135399917,7.66666666666667,11.3333333333333,0.0870742392767847,1,NA,"GO:0140694"
"1394","enu",6,"nonribosomal peptide biosynthetic process",0.666666666666667,0,0.333333333333333,0.973178008951094,1,NA,"GO:0019184"
"1395","enu",6,"nuclear chromosome segregation",-0.156121581135768,7,9,0.381593136695082,1,NA,"GO:0098813"
"1396","enu",6,"nuclear envelope organization",-0.0188611761221247,1.33333333333333,1.66666666666667,0.238612045844787,1,NA,"GO:0006998"
"1397","enu",6,"nuclear transport",-0.369136906664147,7,10.3333333333333,0.0868551316288481,1,NA,"GO:0051169"
"1398","enu",6,"nuclear-transcribed mRNA catabolic process",-0.148957862133616,2.66666666666667,4,0.673131612269897,1,NA,"GO:0000956"
"1399","enu",6,"nucleic acid transport",-0.483505926220138,3,4.66666666666667,0.190412426917677,1,NA,"GO:0050657"
"1400","enu",6,"nucleocytoplasmic transport",-0.369136906664147,7,10.3333333333333,0.0868551316288481,1,NA,"GO:0006913"
"1401","enu",6,"nucleotide catabolic process",0.101335395630033,2,2,0.136752288526167,1,NA,"GO:0009166"
"1402","enu",6,"nucleus organization",0.287465428538522,4,4,0.974015803415527,1,NA,"GO:0006997"
"1403","enu",6,"oligosaccharide-lipid intermediate biosynthetic process",0.723308333814105,0,0.333333333333333,0.973076731162216,1,NA,"GO:0006490"
"1404","enu",6,"one-carbon metabolic process",0.194987500240385,0.333333333333333,0.333333333333333,1,1,NA,"GO:0006730"
"1405","enu",6,"organelle fission",-0.192809206820731,10.3333333333333,13.3333333333333,0.23825874265724,1,NA,"GO:0048285"
"1406","enu",6,"organelle fusion",-0.223050069979544,3.33333333333333,4,0.132029611260777,1,NA,"GO:0048284"
"1407","enu",6,"organelle inheritance",0.61599896885165,0.333333333333333,0,0.885675508571043,1,NA,"GO:0048308"
"1408","enu",6,"organelle localization by membrane tethering",-0.179298082354793,1.66666666666667,2.33333333333333,0.773267267252595,1,NA,"GO:0140056"
"1409","enu",6,"organophosphate catabolic process",0.013547328165782,3.33333333333333,4,0.32193899049665,1,NA,"GO:0046434"
"1410","enu",6,"organophosphate ester transport",-0.00933812538986398,2.66666666666667,4,0.511678472329569,1,NA,"GO:0015748"
"1411","enu",6,"ossification",-0.0854261133718004,17.3333333333333,17.3333333333333,0.850015094914561,1,NA,"GO:0001503"
"1412","enu",6,"osteoblast differentiation",-0.259105765654409,9.33333333333333,10.6666666666667,0.796088303095902,1,NA,"GO:0001649"
"1413","enu",6,"oxidative phosphorylation",0.424521691108653,2.66666666666667,2.66666666666667,0.941523259505226,1,NA,"GO:0006119"
"1414","enu",6,"pentose-phosphate shunt",0.528320833573719,0.666666666666667,0.333333333333333,0.504914999798552,1,NA,"GO:0006098"
"1415","enu",6,"peptidyl-lysine modification",-0.006539095150243,11,11.3333333333333,0.997357761283298,1,NA,"GO:0018205"
"1416","enu",6,"pericardium development",0.389975000480771,1.33333333333333,1,0.802619128801302,1,NA,"GO:0060039"
"1417","enu",6,"peroxisome organization",0.0876781352779313,0.666666666666667,0.666666666666667,0.852656611011647,1,NA,"GO:0007031"
"1418","enu",6,"phospholipid biosynthetic process",0.1395741820289,6.33333333333333,7.33333333333333,0.923846681970335,1,NA,"GO:0008654"
"1419","enu",6,"pigment accumulation",0,0,0,1,1,NA,"GO:0043476"
"1420","enu",6,"pigmentation",-0.0506676978150167,2,3.33333333333333,0.564563554353589,1,NA,"GO:0043473"
"1421","enu",6,"pinocytosis",0.107309364962454,1,1,0.86799994236267,1,NA,"GO:0006907"
"1422","enu",6,"placenta development",-0.24613585611337,4,5.66666666666667,0.378110394444946,1,NA,"GO:0001890"
"1423","enu",6,"plasma membrane tubulation",0.61599896885165,1.66666666666667,0.666666666666667,0.851489119004272,1,NA,"GO:0097320"
"1424","enu",6,"platelet-derived growth factor receptor signaling pathway",-0.0741308071121494,3,3,0.693779084298293,1,NA,"GO:0048008"
"1425","enu",6,"polyamine biosynthetic process",-0.830617698776557,0,0,1,1,NA,"GO:0006596"
"1426","enu",6,"polyamine metabolic process",-0.635630198536173,0,0,1,1,NA,"GO:0006595"
"1427","enu",6,"polyol metabolic process",-0.486477206212432,1.33333333333333,2.66666666666667,0.407253895365328,1,NA,"GO:0019751"
"1428","enu",6,"positive regulation by host of viral process",-0.666666666666667,0.333333333333333,0.666666666666667,0.964061197658225,1,NA,"GO:0044794"
"1429","enu",6,"positive regulation of GTPase activity",-0.349700072946336,6.66666666666667,8.66666666666667,0.494241357353537,1,NA,"GO:0043547"
"1430","enu",6,"positive regulation of amide metabolic process",-0.780092849127439,2.33333333333333,5.66666666666667,0.0271936797895434,0.681630061177873,NA,"GO:0034250"
"1431","enu",6,"positive regulation of axonogenesis",-0.54037870442488,1.33333333333333,3,0.175490777195001,1,NA,"GO:0050772"
"1432","enu",6,"positive regulation of cell projection organization",-0.487567387473256,7.66666666666667,12.3333333333333,0.037036355220147,0.703690749182793,NA,"GO:0031346"
"1433","enu",6,"positive regulation of cellular component biogenesis",-0.195370913036014,12.6666666666667,17.3333333333333,0.155678050524352,1,NA,"GO:0044089"
"1434","enu",6,"positive regulation of epithelial to mesenchymal transition",0.194987500240385,2.66666666666667,3,0.810638348806787,1,NA,"GO:0010718"
"1435","enu",6,"positive regulation of establishment of protein localization",-0.311256922737903,7,10,0.0163624565813442,0.681630061177873,NA,"GO:1904951"
"1436","enu",6,"positive regulation of kinase activity",-0.121036942708417,12.3333333333333,15.3333333333333,0.547100981196959,1,NA,"GO:0033674"
"1437","enu",6,"positive regulation of microtubule polymerization",-0.547952063258241,0.333333333333333,1.33333333333333,0.631814152562925,1,NA,"GO:0031116"
"1438","enu",6,"positive regulation of nervous system development",-0.628281405620019,5,9.66666666666667,0.0111472612688655,0.681630061177873,NA,"GO:0051962"
"1439","enu",6,"positive regulation of neurogenesis",-0.620301463444779,4.33333333333333,8.66666666666667,0.0148223793143714,0.681630061177873,NA,"GO:0050769"
"1440","enu",6,"positive regulation of neuron migration",0,0.666666666666667,0.666666666666667,1,1,NA,"GO:2001224"
"1441","enu",6,"positive regulation of protein localization",-0.345740482673571,10.3333333333333,15.6666666666667,0.0432255342028222,0.783954006678458,NA,"GO:1903829"
"1442","enu",6,"positive regulation of stem cell population maintenance",-0.0201118877424917,2.33333333333333,1.66666666666667,0.97455056946691,1,NA,"GO:1902459"
"1443","enu",6,"positive regulation of viral process",-0.403522328646554,1.33333333333333,1.66666666666667,0.215300876814679,1,NA,"GO:0048524"
"1444","enu",6,"postsynapse organization",-0.219737625953774,6,7,0.476212150267819,1,NA,"GO:0099173"
"1445","enu",6,"proteasome-mediated ubiquitin-dependent protein catabolic process",-0.036923048011984,9.66666666666667,12.3333333333333,0.072008283428063,1,NA,"GO:0043161"
"1446","enu",6,"protein autophosphorylation",-0.285634153258947,6.33333333333333,8.66666666666667,0.312633755088261,1,NA,"GO:0046777"
"1447","enu",6,"protein folding",-0.116673843506514,5,5,0.985092969547437,1,NA,"GO:0006457"
"1448","enu",6,"protein glycosylation",0.0135473281657806,5,7,0.267343978060375,1,NA,"GO:0006486"
"1449","enu",6,"protein lipidation",-0.274432155308875,1.66666666666667,2.33333333333333,0.887816061660022,1,NA,"GO:0006497"
"1450","enu",6,"protein localization to nucleus",-0.38517523575309,7.33333333333333,10,0.263038371467667,1,NA,"GO:0034504"
"1451","enu",6,"protein neddylation",0.0876781352779313,0.666666666666667,0.666666666666667,1,1,NA,"GO:0045116"
