"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"262","control",1,"pteridine-containing compound metabolic process",0.313812035835131,0,0,1,1,NA,"GO:0042558"
"263","control",1,"quinone biosynthetic process",0.411235753130187,0.333333333333333,0,0.337575256017237,1,NA,"GO:1901663"
"264","control",1,"rRNA metabolic process",0.469781970675756,0.333333333333333,0,0.937518897057084,1,NA,"GO:0016072"
"265","control",1,"receptor metabolic process",0.832049361896256,0.666666666666667,0,0.335798068538151,1,NA,"GO:0043112"
"266","control",1,"regulation of ATP metabolic process",-0.0619253816398252,0,0,1,1,NA,"GO:1903578"
"267","control",1,"regulation of ATP-dependent activity",-0.26897433832243,0,0,1,1,NA,"GO:0043462"
"268","control",1,"regulation of DNA repair",0.507798225789754,0.666666666666667,0,0.739663714271474,1,NA,"GO:0006282"
"269","control",1,"regulation of DNA replication",-0.905396808954342,0,0,1,1,NA,"GO:0006275"
"270","control",1,"regulation of G0 to G1 transition",0.692979877085109,0.333333333333333,0,0.524545148762469,1,NA,"GO:0070316"
"271","control",1,"regulation of GTPase activity",0.124844059642017,1,1,0.893529723117221,1,NA,"GO:0043087"
"272","control",1,"regulation of Golgi organization",0.0506676978150167,0,0,1,1,NA,"GO:1903358"
"273","control",1,"regulation of actin filament organization",-1.30733249599958,0.666666666666667,1,0.973076731162216,1,NA,"GO:0110053"
"274","control",1,"regulation of actin filament-based process",-0.441649858560631,0.666666666666667,1,0.953425812431097,1,NA,"GO:0032970"
"275","control",1,"regulation of anatomical structure size",0.39207442763337,1.33333333333333,1,0.75489059112734,1,NA,"GO:0090066"
"276","control",1,"regulation of apoptotic signaling pathway",0.349842447436491,1.66666666666667,1,0.0831487703775081,1,NA,"GO:2001233"
"277","control",1,"regulation of autophagosome maturation",0.0506676978150167,0,0,1,1,NA,"GO:1901096"
"278","control",1,"regulation of autophagy",-0.511520818231218,0.333333333333333,1,0.819117723930285,1,NA,"GO:0010506"
"279","control",1,"regulation of binding",0.757532765818532,1,1,1,1,NA,"GO:0051098"
"280","control",1,"regulation of carbohydrate metabolic process",-0.363886590784459,0,0,1,1,NA,"GO:0006109"
"281","control",1,"regulation of cell cycle phase transition",0.0576837197542492,0.666666666666667,1,0.948150391656338,1,NA,"GO:1901987"
"282","control",1,"regulation of cell division",0.0745838843275648,0.333333333333333,0,0.931916963216556,1,NA,"GO:0051302"
"283","control",1,"regulation of cell growth",0.266553353769677,1.33333333333333,1,0.765748662741015,1,NA,"GO:0001558"
"284","control",1,"regulation of cell morphogenesis",-0.590229026544191,0.333333333333333,0.666666666666667,0.96140686020757,1,NA,"GO:0022604"
"285","control",1,"regulation of cell-substrate adhesion",0.603685525333948,1.33333333333333,0.666666666666667,0.68930421842416,1,NA,"GO:0010810"
"286","control",1,"regulation of cell-substrate junction assembly",-0.352164375991503,0,0,1,1,NA,"GO:0090109"
"287","control",1,"regulation of cell-substrate junction organization",0.0728800954917801,0,0,1,1,NA,"GO:0150116"
"288","control",1,"regulation of cellular component size",0.29450117836998,0.666666666666667,1,0.940402433651618,1,NA,"GO:0032535"
"289","control",1,"regulation of chromosome organization",0.500285924565529,0.666666666666667,0.333333333333333,0.928598221303973,1,NA,"GO:0033044"
"290","control",1,"regulation of chromosome segregation",0.301206880372011,0.333333333333333,0,0.811272159840185,1,NA,"GO:0051983"
"291","control",1,"regulation of circadian rhythm",-0.828380475410949,0,0,1,1,NA,"GO:0042752"
"292","control",1,"regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.298847526911672,0.333333333333333,0,0.941554427514614,1,NA,"GO:0043281"
"293","control",1,"regulation of cytokinesis",0.0449765266953696,0,0,1,1,NA,"GO:0032465"
"294","control",1,"regulation of embryonic development",-0.46260243122373,0,0,1,1,NA,"GO:0045995"
"295","control",1,"regulation of establishment of cell polarity",0.350822473298045,0,0,1,1,NA,"GO:2000114"
"296","control",1,"regulation of extracellular matrix organization",0.72113611063034,0.666666666666667,0,0.505178766198707,1,NA,"GO:1903053"
"297","control",1,"regulation of fibroblast migration",0.647175502632417,0.333333333333333,0,0.744773828254399,1,NA,"GO:0010762"
"298","control",1,"regulation of fibroblast proliferation",-0.32571046144233,0,0,1,1,NA,"GO:0048145"
"299","control",1,"regulation of focal adhesion assembly",-0.0730692298984819,0,0,1,1,NA,"GO:0051893"
"300","control",1,"regulation of generation of precursor metabolites and energy",-0.832715656089431,0,0,1,1,NA,"GO:0043467"
"301","control",1,"regulation of glucose metabolic process",-0.436293429869598,0,0,1,1,NA,"GO:0010906"
"302","control",1,"regulation of interferon-beta production",-0.260714628028868,0,0,1,1,NA,"GO:0032648"
"303","control",1,"regulation of intracellular protein transport",-0.6950120346186,0.333333333333333,0.333333333333333,0.769824630615436,1,NA,"GO:0033157"
"304","control",1,"regulation of intracellular steroid hormone receptor signaling pathway",-0.425360737037454,0,0,1,1,NA,"GO:0033143"
"305","control",1,"regulation of intracellular transport",0.476695194890669,1,0.666666666666667,0.961026754423355,1,NA,"GO:0032386"
"306","control",1,"regulation of ketone biosynthetic process",0.272889920037239,0.333333333333333,0,0.520875686972941,1,NA,"GO:0010566"
"307","control",1,"regulation of ligase activity",0.285515736639626,0,0,1,1,NA,"GO:0051340"
"308","control",1,"regulation of membrane permeability",3.01334639527528e-05,0,0,1,1,NA,"GO:0090559"
"309","control",1,"regulation of microtubule cytoskeleton organization",-0.078185218009627,0.333333333333333,0,0.898419485032575,1,NA,"GO:0070507"
"310","control",1,"regulation of microtubule depolymerization",0.0818933003522122,0,0,1,1,NA,"GO:0031114"
"311","control",1,"regulation of microtubule-based process",-0.453727063707383,0.333333333333333,0,0.946012884241287,1,NA,"GO:0032886"
"312","control",1,"regulation of mitochondrial fission",-0.0604434132960944,0,0,1,1,NA,"GO:0090140"
"313","control",1,"regulation of mitochondrial membrane permeability",0.194798365833684,0,0,1,1,NA,"GO:0046902"
"314","control",1,"regulation of mitochondrial membrane potential",0.153405263066413,0,0,1,1,NA,"GO:0051881"
"315","control",1,"regulation of ncRNA transcription",0.38400103114835,0.333333333333333,0,0.482860883710702,1,NA,"GO:0140747"
"316","control",1,"regulation of neuron apoptotic process",-1.18747914158887,0,0,1,1,NA,"GO:0043523"
"317","control",1,"regulation of neuron death",-0.807050447077021,0.666666666666667,0.666666666666667,1,1,NA,"GO:1901214"
"318","control",1,"regulation of neuron projection development",-0.710220265034448,0,1,0.527979614026814,1,NA,"GO:0010975"
"319","control",1,"regulation of pinocytosis",0.0965022057316617,0,0,1,1,NA,"GO:0048548"
"320","control",1,"regulation of plasma membrane bounded cell projection assembly",-0.298495119054183,0.333333333333333,0,0.955952810126479,1,NA,"GO:0120032"
"321","control",1,"regulation of protein catabolic process",0.29457162240876,0.333333333333333,1,0.828181603229871,1,NA,"GO:0042176"
"322","control",1,"regulation of protein dephosphorylation",0.226137803937031,0.333333333333333,0,0.782336427476106,1,NA,"GO:0035304"
"323","control",1,"regulation of protein modification by small protein conjugation or removal",-0.874519248677911,0,0,1,1,NA,"GO:1903320"
"324","control",1,"regulation of protein stability",0.229675078337747,1,0.666666666666667,0.989308962349835,1,NA,"GO:0031647"
"325","control",1,"regulation of protein-containing complex assembly",0.202920831075133,0.666666666666667,1,0.659302223303764,1,NA,"GO:0043254"
"326","control",1,"regulation of response to DNA damage stimulus",-0.0788653470292,0.666666666666667,0.666666666666667,0.819042342500862,1,NA,"GO:2001020"
"327","control",1,"regulation of small molecule metabolic process",-0.867287543831777,0.333333333333333,0.666666666666667,0.968173039702656,1,NA,"GO:0062012"
"328","control",1,"regulation of stem cell differentiation",0.481424748443406,0.333333333333333,0,0.838900738570438,1,NA,"GO:2000736"
"329","control",1,"regulation of steroid hormone biosynthetic process",0.560839270047943,0.333333333333333,0,0.5291562454269,1,NA,"GO:0090030"
"330","control",1,"regulation of supramolecular fiber organization",-0.156848167431506,0.666666666666667,1,0.955952810126479,1,NA,"GO:1902903"
"331","control",1,"regulation of translational fidelity",0.289506617194985,0,0,1,1,NA,"GO:0006450"
"332","control",1,"regulation of type I interferon-mediated signaling pathway",0.404344175614203,0,0,1,1,NA,"GO:0060338"
"333","control",1,"regulation of ubiquitin-protein transferase activity",0.20856496187012,0,0,1,1,NA,"GO:0051438"
"334","control",1,"regulation of vacuole organization",0.873169337539343,0.333333333333333,0,0.656263956975144,1,NA,"GO:0044088"
"335","control",1,"release of cytochrome c from mitochondria",0.09166901583329,0,0,1,1,NA,"GO:0001836"
"336","control",1,"renal system development",0.245256931944181,1.33333333333333,1,0.990301849067704,1,NA,"GO:0072001"
"337","control",1,"respiratory system development",-0.069498740473185,1,0.666666666666667,0.440440655791587,1,NA,"GO:0060541"
"338","control",1,"respiratory tube development",-0.097385657990143,1,0.333333333333333,0.278786761860712,1,NA,"GO:0030323"
"339","control",1,"response to UV",-0.241303539500381,0,0,1,1,NA,"GO:0009411"
"340","control",1,"response to acid chemical",0.036311457184388,0,0,1,1,NA,"GO:0001101"
"341","control",1,"response to amino acid",-0.280900868961812,0,0,1,1,NA,"GO:0043200"
"342","control",1,"response to amino acid starvation",0.134544086944291,0,0,1,1,NA,"GO:1990928"
"343","control",1,"response to arsenic-containing substance",0.806494468103345,0.333333333333333,0,0.450875410678989,1,NA,"GO:0046685"
"344","control",1,"response to endoplasmic reticulum stress",0.0296644319730832,0.333333333333333,0.333333333333333,0.834810365007194,1,NA,"GO:0034976"
"345","control",1,"response to fluid shear stress",0.485817084836352,0,0,1,1,NA,"GO:0034405"
"346","control",1,"response to insulin",-0.352002373616537,0.333333333333333,0.333333333333333,0.799287245715143,1,NA,"GO:0032868"
"347","control",1,"response to ionizing radiation",0.00380174614865718,0,0,1,1,NA,"GO:0010212"
"348","control",1,"response to oxidative stress",-0.608214372759256,0.333333333333333,1,0.769376252837992,1,NA,"GO:0006979"
"349","control",1,"response to oxygen levels",-0.575501365019181,0.333333333333333,1,0.789687622892038,1,NA,"GO:0070482"
"350","control",1,"response to reactive oxygen species",0.0771085153688187,0.333333333333333,0.333333333333333,0.839393376133747,1,NA,"GO:0000302"
"351","control",1,"response to sterol depletion",-0.0332086913142576,0,0,1,1,NA,"GO:0006991"
"352","control",1,"response to topologically incorrect protein",-0.0998835607502555,0.333333333333333,0,0.876505594264954,1,NA,"GO:0035966"
"353","control",1,"response to transforming growth factor beta",0.00521204867904401,1,1,0.900536753803064,1,NA,"GO:0071559"
"354","control",1,"response to virus",-1.8985325727662,0,1,0.583505930571567,1,NA,"GO:0009615"
"355","control",1,"rhythmic process",-0.772255463257194,0,0.666666666666667,0.841898864657772,1,NA,"GO:0048511"
"356","control",1,"ribonucleoprotein complex assembly",-0.319264966409797,1,0,0.33776969705764,1,NA,"GO:0022618"
"357","control",1,"ribonucleoprotein complex subunit organization",0.40743400698153,1,0,0.366859628687446,1,NA,"GO:0071826"
"358","control",1,"ribonucleotide metabolic process",0.284883479290237,1,1,1,1,NA,"GO:0009259"
"359","control",1,"ribose phosphate metabolic process",-0.106528557529791,1,1,1,1,NA,"GO:0019693"
"360","control",1,"ribosomal subunit export from nucleus",0.147169903546678,0,0,1,1,NA,"GO:0000054"
"361","control",1,"ribosome assembly",0.244173229711671,0,0,1,1,NA,"GO:0042255"
"362","control",1,"ribosome biogenesis",0.211506270891031,0.333333333333333,0,0.940286189015054,1,NA,"GO:0042254"
"363","control",1,"ribosome localization",0.20407296088143,0,0,1,1,NA,"GO:0033750"
"364","control",1,"roof of mouth development",-0.374115383480952,0,0,1,1,NA,"GO:0060021"
"365","control",1,"semaphorin-plexin signaling pathway involved in neuron projection guidance",0.15200309344505,0,0,1,1,NA,"GO:1902285"
"366","control",1,"seminiferous tubule development",0.116394825603499,0,0,1,1,NA,"GO:0072520"
"367","control",1,"signal peptide processing",0.222222222222222,0.333333333333333,0,0.345053156060516,1,NA,"GO:0006465"
"368","control",1,"signal transduction in response to DNA damage",-0.465027319156315,0,0,1,1,NA,"GO:0042770"
"369","control",1,"sister chromatid segregation",-0.712619130984824,0.333333333333333,0.333333333333333,0.786545638527223,1,NA,"GO:0000819"
"370","control",1,"small molecule catabolic process",-0.349626647954878,0,0.666666666666667,0.842805247972648,1,NA,"GO:0044282"
"371","control",1,"smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.480503236880012,0.333333333333333,0,0.382645969102314,1,NA,"GO:0060831"
"372","control",1,"sphingomyelin biosynthetic process",0.147169903546678,0,0,1,1,NA,"GO:0006686"
"373","control",1,"spindle localization",0.0542080537763593,0,0,1,1,NA,"GO:0051653"
"374","control",1,"stem cell differentiation",-0.982613097607175,0.666666666666667,0.666666666666667,0.821239208235474,1,NA,"GO:0048863"
"375","control",1,"stem cell population maintenance",0.203140904944064,0.666666666666667,0,0.696968409985097,1,NA,"GO:0019827"
"376","control",1,"sterol biosynthetic process",0.371825739139979,0,0,1,1,NA,"GO:0016126"
"377","control",1,"stress granule assembly",0.276691666185896,0,0,1,1,NA,"GO:0034063"
"378","control",1,"substantia nigra development",0.722648212438024,0.333333333333333,0,0.603978112241806,1,NA,"GO:0021762"
"379","control",1,"substrate adhesion-dependent cell spreading",-0.532375244471196,0,0,1,1,NA,"GO:0034446"
"380","control",1,"sulfur compound metabolic process",0.628905555235042,1,0.333333333333333,0.86844513487129,1,NA,"GO:0006790"
"381","control",1,"suppression of viral release by host",0.197837601361695,0,0,1,1,NA,"GO:0044790"
"382","control",1,"synaptic vesicle lumen acidification",0.193004411463323,0,0,1,1,NA,"GO:0097401"
"383","control",1,"telomerase RNA localization to Cajal body",0.101335395630033,0,0,1,1,NA,"GO:0090671"
"384","control",1,"telomere maintenance",0.117813635593969,0.333333333333333,0,0.917482606258592,1,NA,"GO:0000723"
"385","control",1,"telomere organization",-0.19875911292509,0.333333333333333,0,0.926772028917425,1,NA,"GO:0032200"
"386","control",1,"toxin transport",-0.236831127601672,0,0,1,1,NA,"GO:1901998"
"387","control",1,"trabecula morphogenesis",0.152033226909003,0,0,1,1,NA,"GO:0061383"
"388","control",1,"tube closure",-0.0394100139902067,0.666666666666667,0,0.297363840879393,1,NA,"GO:0060606"
"389","control",1,"ubiquinone biosynthetic process",0.573014562056315,0.333333333333333,0,0.337575256017237,1,NA,"GO:0006744"
"390","control",1,"ubiquinone metabolic process",0.70317598369625,0.333333333333333,0,0.417805362718658,1,NA,"GO:0006743"
"391","control",1,"vacuolar acidification",0.447324679029707,0,0,1,1,NA,"GO:0007035"
"392","control",1,"vacuolar transport",-0.875283322226971,0,0,1,1,NA,"GO:0007034"
"393","control",1,"vacuole organization",0.182486046228727,0.333333333333333,0,0.949445999387109,1,NA,"GO:0007033"
"394","control",1,"vasculogenesis",0.0664134792486836,0.333333333333333,0,0.80836227774291,1,NA,"GO:0001570"
"395","control",1,"vesicle localization",-0.656841930942349,0.333333333333333,0,0.915985899113409,1,NA,"GO:0051648"
"396","control",1,"vesicle organization",0.0733693792731762,1,0.666666666666667,0.71023137235607,1,NA,"GO:0016050"
"397","control",1,"viral process",0.809405966370382,1.33333333333333,1,0.7580454874707,1,NA,"GO:0016032"
"398","control",1,"viral release from host cell",0.447324679029707,0,0,1,1,NA,"GO:0019076"
"399","control",1,"water-soluble vitamin metabolic process",0.476478959446487,0,0,1,1,NA,"GO:0006767"
"400","control",9,"ATP metabolic process",-0.602705703678461,0.166666666666667,0,0.998560825539352,1,NA,"GO:0046034"
"401","control",9,"COPII vesicle coating",0.193886321916527,0,0,1,1,NA,"GO:0048208"
"402","control",9,"DNA conformation change",-0.359662151874588,0.166666666666667,0,0.980620905008542,1,NA,"GO:0071103"
"403","control",9,"DNA replication",-0.704577416142948,0,0.333333333333333,0.997361347989274,1,NA,"GO:0006260"
"404","control",9,"DNA-templated transcription elongation",-1.09636976150226,0,0,1,1,NA,"GO:0006354"
