"","condition","cycle","region","log2fc.mean.norm","obs.mut.mean","sim.mut.mean","combined_pvalue","combined_pvalue_adjusted","go.id"
"834","enu",3,"cell cycle G1/S phase transition",0.274378832352094,4.02777777777778,3.44444444444444,0.812567204396622,1,"GO:0044843"
"835","enu",3,"cell cycle G2/M phase transition",-0.169488417370545,2.02777777777778,2.11111111111111,0.971510362026592,1,"GO:0044839"
"836","enu",3,"cell cycle checkpoint signaling",-0.0308105020689935,2.5,2.83333333333333,0.596098555491746,1,"GO:0000075"
"837","enu",3,"cell growth",-0.384352928248699,4.38888888888889,6.08333333333333,0.20010563431545,1,"GO:0016049"
"838","enu",3,"cell migration involved in heart development",0.685494582972081,0.388888888888889,0,0.923996698581769,1,"GO:0060973"
"839","enu",3,"cell redox homeostasis",0.477317698135531,0.5,0.222222222222222,0.996073170435275,1,"GO:0045454"
"840","enu",3,"cell-cell signaling by wnt",-0.255770242498168,4.22222222222222,5.66666666666667,0.10990568965574,1,"GO:0198738"
"841","enu",3,"cell-substrate adhesion",-0.466282988132163,2.83333333333333,4.13888888888889,0.561159184190457,1,"GO:0031589"
"842","enu",3,"cell-substrate junction assembly",0.741446355722147,1.83333333333333,1.11111111111111,0.992968632547085,1,"GO:0007044"
"843","enu",3,"cell-substrate junction organization",0.748411940463544,2.08333333333333,1.22222222222222,0.888147109226057,1,"GO:0150115"
"844","enu",3,"cellular carbohydrate metabolic process",-0.385242345588173,2.58333333333333,3.33333333333333,0.189843451049748,1,"GO:0044262"
"845","enu",3,"cellular component disassembly",-0.476671191952931,4.80555555555556,6.47222222222222,0.0537574169093771,1,"GO:0022411"
"846","enu",3,"cellular lipid catabolic process",-0.0677431284623542,2.58333333333333,2.75,0.935595793768666,1,"GO:0044242"
"847","enu",3,"cellular metabolic compound salvage",0.793862833980185,0.555555555555556,0,0.761091769220591,1,"GO:0043094"
"848","enu",3,"cellular nitrogen compound catabolic process",-0.151215625906725,5.80555555555556,6.47222222222222,0.809160086089246,1,"GO:0044270"
"849","enu",3,"cellular pigment accumulation",-0.0613610214796572,0,0,1,1,"GO:0043482"
"850","enu",3,"cellular pigmentation",0.0568949660132919,1.16666666666667,1,0.997188729803965,1,"GO:0033059"
"851","enu",3,"cellular respiration",-0.284070454258615,2.80555555555556,3.44444444444444,0.221272751727265,1,"GO:0045333"
"852","enu",3,"cellular response to UV",-0.282274387874235,1.13888888888889,1.33333333333333,0.993726480634728,1,"GO:0034644"
"853","enu",3,"cellular response to acid chemical",-0.599432364243521,0.388888888888889,1,0.970653642146475,1,"GO:0071229"
"854","enu",3,"cellular response to arsenic-containing substance",0.53871918513807,0.305555555555556,0,0.993966773646753,1,"GO:0071243"
"855","enu",3,"cellular response to chemical stress",0.0820822662947653,4.58333333333333,4.44444444444444,0.973628402854836,1,"GO:0062197"
"856","enu",3,"cellular response to dsRNA",-0.084545235943848,0,0,1,1,"GO:0071359"
"857","enu",3,"cellular response to external stimulus",-0.305418530000656,3.33333333333333,4.22222222222222,0.417292144152113,1,"GO:0071496"
"858","enu",3,"cellular response to extracellular stimulus",0.144281960916063,3.33333333333333,3,0.931245657168857,1,"GO:0031668"
"859","enu",3,"cellular response to fluid shear stress",0.370862292213974,0.305555555555556,0,0.994605109225905,1,"GO:0071498"
"860","enu",3,"cellular response to heat",-0.905932152987339,0.388888888888889,1,0.935948905741606,1,"GO:0034605"
"861","enu",3,"cellular response to insulin stimulus",-0.15662974658,2.33333333333333,2.75,0.502647953938199,1,"GO:0032869"
"862","enu",3,"cellular response to ketone",0.522194916620652,1.75,1.11111111111111,0.919029100041038,1,"GO:1901655"
"863","enu",3,"cellular response to oxygen levels",0.165505754193383,2.33333333333333,2,0.437777135783666,1,"GO:0071453"
"864","enu",3,"cellular response to sterol depletion",0.496809169409536,0.333333333333333,0,0.93655813994791,1,"GO:0071501"
"865","enu",3,"cellular response to topologically incorrect protein",-0.018979481080465,1.88888888888889,1.75,0.850694873219354,1,"GO:0035967"
"866","enu",3,"cellular response to transforming growth factor beta stimulus",0.158312009878147,3.63888888888889,3.55555555555556,0.959487430051379,1,"GO:0071560"
"867","enu",3,"cellular senescence",-0.606524040959748,0.722222222222222,1.44444444444444,0.831122239837491,1,"GO:0090398"
"868","enu",3,"centromere complex assembly",-0.0804481562785889,0,0.111111111111111,0.999996580804856,1,"GO:0034508"
"869","enu",3,"centrosome localization",1.05006424337534,0.694444444444444,0,0.849749418756742,1,"GO:0051642"
"870","enu",3,"chaperone-mediated autophagy",-0.380189399460922,0,0,1,1,"GO:0061684"
"871","enu",3,"chondrocyte differentiation",0.395711152033285,1.83333333333333,1.41666666666667,0.935733493455731,1,"GO:0002062"
"872","enu",3,"chromatin remodeling",-0.308856922277356,3.91666666666667,4.77777777777778,0.104880692865507,1,"GO:0006338"
"873","enu",3,"chromosome localization",0.976989324755768,2.22222222222222,1.11111111111111,0.27069763217181,1,"GO:0050000"
"874","enu",3,"chromosome segregation",-0.156465675614768,4.91666666666667,5.97222222222222,0.862143449605224,1,"GO:0007059"
"875","enu",3,"cilium assembly",-0.0687192809276842,4.30555555555556,4.77777777777778,0.60411241576035,1,"GO:0060271"
"876","enu",3,"cilium organization",-0.124370754723979,3.88888888888889,4.66666666666667,0.690487831672339,1,"GO:0044782"
"877","enu",3,"circadian regulation of gene expression",-0.103984607882133,0.944444444444444,0.916666666666667,0.975302461573377,1,"GO:0032922"
"878","enu",3,"clathrin-dependent endocytosis",0.304412807864089,0.472222222222222,0.305555555555556,0.999827220050679,1,"GO:0072583"
"879","enu",3,"collagen fibril organization",-0.562013914783477,0.472222222222222,1,0.956086242946724,1,"GO:0030199"
"880","enu",3,"connective tissue development",-0.147535120141819,3.08333333333333,3.44444444444444,0.409010328645792,1,"GO:0061448"
"881","enu",3,"cortical cytoskeleton organization",-0.145228363074171,0.472222222222222,0.722222222222222,0.937353809035573,1,"GO:0030865"
"882","enu",3,"cytoplasmic translation",-0.81768505957224,1.52777777777778,2.44444444444444,0.582358346456809,1,"GO:0002181"
"883","enu",3,"defense response to virus",0.14817323336487,3.75,3.66666666666667,0.92653112472217,1,"GO:0051607"
"884","enu",3,"dephosphorylation",-0.176208204122116,3.5,4.44444444444444,0.853350753192173,1,"GO:0016311"
"885","enu",3,"developmental growth involved in morphogenesis",-0.514468235784503,2.02777777777778,2.52777777777778,0.551474473954969,1,"GO:0060560"
"886","enu",3,"dicarboxylic acid metabolic process",0.513094120017976,1.27777777777778,1,0.982813840792738,1,"GO:0043648"
"887","enu",3,"double-strand break repair",-0.142313216769782,3.83333333333333,4.55555555555556,0.571496585855959,1,"GO:0006302"
"888","enu",3,"embryonic body morphogenesis",0.189842511269434,0.194444444444444,0,0.993468789012376,1,"GO:0010172"
"889","enu",3,"embryonic organ development",-0.414035771558531,3.94444444444444,5.27777777777778,0.695004034711957,1,"GO:0048568"
"890","enu",3,"epigenetic regulation of gene expression",0.0254441404028811,2.52777777777778,2.33333333333333,0.464589828369066,1,"GO:0040029"
"891","enu",3,"erythrocyte differentiation",-0.0122428445308677,1.36111111111111,1.55555555555556,0.99972262168885,1,"GO:0030218"
"892","enu",3,"establishment of mitotic spindle localization",-0.374885437043353,0.194444444444444,0.416666666666667,0.999072557271377,1,"GO:0040001"
"893","enu",3,"establishment of organelle localization",-0.27503400496882,4.66666666666667,5.94444444444444,0.274275519795134,1,"GO:0051656"
"894","enu",3,"establishment of protein localization to membrane",-0.292042793243495,2.80555555555556,3.83333333333333,0.897204467908656,1,"GO:0090150"
"895","enu",3,"establishment of protein localization to organelle",-0.451141579352795,5.05555555555556,6.55555555555556,0.140629337734222,1,"GO:0072594"
"896","enu",3,"establishment or maintenance of cell polarity",-0.357863093910675,2.33333333333333,3,0.888054508526144,1,"GO:0007163"
"897","enu",3,"establishment or maintenance of epithelial cell apical/basal polarity",0.791232612282878,0.944444444444444,0.333333333333333,0.8484172262409,1,"GO:0045197"
"898","enu",3,"ether lipid biosynthetic process",-0.187675531594339,0.111111111111111,0,0.996842025841179,1,"GO:0008611"
"899","enu",3,"exit from host cell",0.0335012540551751,0.0833333333333333,0,0.999969584837272,1,"GO:0035891"
"900","enu",3,"exosomal secretion",0.840785235913823,0.444444444444444,0,0.412960812775878,1,"GO:1990182"
"901","enu",3,"extracellular matrix assembly",0.052779227490735,0.166666666666667,0.111111111111111,0.999291330308256,1,"GO:0085029"
"902","enu",3,"extracellular vesicle biogenesis",0.0143562406306287,0,0,1,1,"GO:0140112"
"903","enu",3,"face development",0.576214196298159,1.02777777777778,0.722222222222222,0.874866316246477,1,"GO:0060324"
"904","enu",3,"fat cell differentiation",-0.184701693476563,2.63888888888889,2.91666666666667,0.741703675324352,1,"GO:0045444"
"905","enu",3,"fatty acid beta-oxidation",-0.426857618493283,0.638888888888889,1,0.98751983810939,1,"GO:0006635"
"906","enu",3,"fibroblast migration",-0.621185393028558,0.555555555555556,0.916666666666667,0.975495076778062,1,"GO:0010761"
"907","enu",3,"fibroblast proliferation",0.0429418300979946,1.25,1.11111111111111,0.847696687708008,1,"GO:0048144"
"908","enu",3,"folic acid metabolic process",0.124941811501772,0.305555555555556,0,0.948108154108809,1,"GO:0046655"
"909","enu",3,"glial cell apoptotic process",0.163420150201466,0.222222222222222,0,0.977996291813225,1,"GO:0034349"
"910","enu",3,"glycerol ether biosynthetic process",-0.0875180017310354,0.0833333333333333,0,0.999687809596256,1,"GO:0046504"
"911","enu",3,"glycosyl compound biosynthetic process",0.578167702453654,0.388888888888889,0,0.987000103683581,1,"GO:1901659"
"912","enu",3,"glycosyl compound metabolic process",0.00437842519863217,1.22222222222222,1,0.995027206803652,1,"GO:1901657"
"913","enu",3,"glycosylation",-0.56772124478335,2.61111111111111,3.22222222222222,0.321765021725647,1,"GO:0070085"
"914","enu",3,"heart valve development",0.103271697658751,1.13888888888889,1,0.987830704076408,1,"GO:0003170"
"915","enu",3,"heme metabolic process",0.744657007921826,0.666666666666667,0.222222222222222,0.981651604057506,1,"GO:0042168"
"916","enu",3,"heterochromatin formation",0.35727728200547,1.27777777777778,1,0.998422707807027,1,"GO:0031507"
"917","enu",3,"heterocycle catabolic process",-0.277594581456857,4.94444444444444,6.08333333333333,0.519757329576995,1,"GO:0046700"
"918","enu",3,"histone modification",-0.319918586605583,5.16666666666667,6.77777777777778,0.447605551128142,1,"GO:0016570"
"919","enu",3,"immune system development",-0.154375210384093,1.80555555555556,2.11111111111111,0.419404967172036,1,"GO:0002520"
"920","enu",3,"in utero embryonic development",-0.115986965210654,4.38888888888889,5.08333333333333,0.898094884232587,1,"GO:0001701"
"921","enu",3,"inner cell mass cell proliferation",0.588061057526976,0.222222222222222,0,0.979526197424351,1,"GO:0001833"
"922","enu",3,"inositol phosphate catabolic process",0.23484803882461,0,0,1,1,"GO:0071545"
"923","enu",3,"interferon-beta production",0.0424934413063673,0.638888888888889,0.527777777777778,0.997748420715126,1,"GO:0032608"
"924","enu",3,"intermembrane lipid transfer",-0.141152513056756,0.277777777777778,0.555555555555556,0.983101581510355,1,"GO:0120009"
"925","enu",3,"intracellular lipid transport",-0.00380174614865695,0.416666666666667,0.527777777777778,0.967835407927465,1,"GO:0032365"
"926","enu",3,"intraciliary transport",0.0707945419606503,0.333333333333333,0.527777777777778,0.988962875535989,1,"GO:0042073"
"927","enu",3,"iron ion homeostasis",-0.259178823521314,0.833333333333333,1,0.964232767938214,1,"GO:0055072"
"928","enu",3,"iron-sulfur cluster assembly",0.0085819472601299,0.111111111111111,0.0833333333333333,0.99996350468056,1,"GO:0016226"
"929","enu",3,"kinetochore organization",0.359994866055277,0.194444444444444,0,0.999049330153511,1,"GO:0051383"
"930","enu",3,"lamellipodium assembly",-0.888905639062594,0.5,1,0.972093035523468,1,"GO:0030032"
"931","enu",3,"lamellipodium morphogenesis",0.473200315768725,0.194444444444444,0,0.996931699030593,1,"GO:0072673"
"932","enu",3,"lamellipodium organization",-0.300032405467429,0.638888888888889,1,0.938719197212901,1,"GO:0097581"
"933","enu",3,"limb development",-0.0749942590439646,2.16666666666667,2.22222222222222,0.576511588508148,1,"GO:0060173"
"934","enu",3,"lipoprotein catabolic process",-0.0239760316291208,0.0833333333333333,0,0.999943290819375,1,"GO:0042159"
"935","enu",3,"lipoprotein metabolic process",-0.809977302335758,0.972222222222222,1.91666666666667,0.228235875650694,1,"GO:0042157"
"936","enu",3,"lysosomal lumen acidification",0.827472612920425,0.361111111111111,0,0.898319298010546,1,"GO:0007042"
"937","enu",3,"lysosomal protein catabolic process",0.510279323786706,0.444444444444444,0,0.789087588943572,1,"GO:1905146"
"938","enu",3,"mRNA export from nucleus",-1.11228286048477,0.194444444444444,1,0.912973907620034,1,"GO:0006406"
"939","enu",3,"macroautophagy",-0.168140530228583,4.63888888888889,5.05555555555556,0.731889029901169,1,"GO:0016236"
"940","enu",3,"macromolecule deacylation",0.194173608426392,1.75,1.83333333333333,0.981587403627449,1,"GO:0098732"
"941","enu",3,"macromolecule glycosylation",-0.658292971265167,1.69444444444444,2.83333333333333,0.2511718181655,1,"GO:0043413"
"942","enu",3,"magnesium ion transmembrane transport",0.894847945109212,0.416666666666667,0,0.648838949432392,1,"GO:1903830"
"943","enu",3,"magnesium ion transport",0.0708417648604457,0.0833333333333333,0,0.999979208304344,1,"GO:0015693"
"944","enu",3,"maintenance of cell number",-0.343504748481484,2.11111111111111,2.44444444444444,0.583200650098286,1,"GO:0098727"
"945","enu",3,"maintenance of protein location",0.385193210780598,1.30555555555556,1,0.832831313937268,1,"GO:0045185"
"946","enu",3,"maintenance of protein location in cell",-0.481517441871921,0.805555555555556,1,0.985909563207529,1,"GO:0032507"
"947","enu",3,"mammary gland epithelial cell proliferation",0.140390658637643,0.222222222222222,0,0.976941627742902,1,"GO:0033598"
"948","enu",3,"membrane assembly",-0.192999724209549,0.916666666666667,1,0.421577283300949,1,"GO:0071709"
"949","enu",3,"membrane biogenesis",-0.686723880727167,0.527777777777778,1,0.963148791940674,1,"GO:0044091"
"950","enu",3,"membrane docking",0.0476228776223747,1,1,0.689604039103176,1,"GO:0022406"
"951","enu",3,"membrane fission",-0.357705031016126,0.388888888888889,0.638888888888889,0.948668598407423,1,"GO:0090148"
"952","enu",3,"mesenchymal cell differentiation",-0.535493961463976,2.08333333333333,3.11111111111111,0.572023740563823,1,"GO:0048762"
"953","enu",3,"metallo-sulfur cluster assembly",0.0147332679701783,0,0,1,1,"GO:0031163"
"954","enu",3,"methylation",0.0389749603240275,4.91666666666667,4.66666666666667,0.38520297091216,1,"GO:0032259"
"955","enu",3,"miRNA processing",0.152281195001256,0.333333333333333,0.222222222222222,0.972970657130815,1,"GO:0035196"
