"","condition","cycle","region","log2fc.mean","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"597","control","9","nuclear chromosome segregation",-0.521600359463236,11.5301587301587,1.92169312169312,0.561901772628285,0.292399325514168,2.73253968253968,0.379058481594228,1,NA,"GO:0098813",26,"FALSE"
"598","control","9","nuclear envelope organization",0.025368981508191,2.60634920634921,0.434391534391534,0.254011239748432,0.584751818665696,0.375132275132275,0.999999999998051,1,NA,"GO:0006998",451,"FALSE"
"599","control","9","nuclear transport",-0.667221897339865,10.9904761904762,1.83174603174603,0.58792759429631,0.320965671062977,3.0010582010582,0.0679654218306042,0.874780751948744,NA,"GO:0051169",20,"FALSE"
"600","control","9","nuclear-transcribed mRNA catabolic process",-0.267689851126183,5.54444444444444,0.924074074074074,0.131546671371689,0.142355115312048,1.07910052910053,0.999999165683608,1,NA,"GO:0000956",63,"FALSE"
"601","control","9","nucleic acid transport",-0.438788348848622,5.39047619047619,0.898412698412698,0.329149862751234,0.366368221790242,1.30608465608466,0.979499840518163,1,NA,"GO:0050657",33,"FALSE"
"602","control","9","nucleocytoplasmic transport",-0.603083662517771,11.9666666666667,1.99444444444444,0.717118720477481,0.359558132829935,2.98783068783069,0.0631556930335591,0.839970717346336,NA,"GO:0006913",21,"FALSE"
"603","control","9","nucleotide catabolic process",-0.241655720855591,2.21587301587302,0.369312169312169,0.213163827846822,0.577191453625349,0.585714285714286,0.999999994182029,1,NA,"GO:0009166",71,"FALSE"
"604","control","9","nucleus organization",-0.422028485461564,4.78888888888889,0.798148148148148,0.192503540665423,0.241187730764103,1.13809523809524,0.997714333642092,1,NA,"GO:0006997",33,"FALSE"
"605","control","9","oligosaccharide-lipid intermediate biosynthetic process",0.162419940489545,1.02063492063492,0.17010582010582,0.0587980445636726,0.345655689658915,0,0.99999999999746,1,NA,"GO:0006490",112,"FALSE"
"606","control","9","one-carbon metabolic process",0.127777777777778,0.866666666666667,0.144444444444444,0.132404169864589,0.916644252908691,0.0166666666666667,0.999999998578182,1,NA,"GO:0006730",156,"FALSE"
"607","control","9","organelle fission",-0.7556374856239,12.8507936507937,2.14179894179894,0.564192872202189,0.263420091023255,3.96560846560847,0.000524059011659369,0.0477070361650027,"*","GO:0048285",16,"FALSE"
"608","control","9","organelle fusion",-0.417628122992339,5.08412698412698,0.847354497354497,0.54418330232771,0.642214449827894,1.12751322751323,0.998031781282469,1,NA,"GO:0048284",34,"FALSE"
"609","control","9","organelle inheritance",0.147883597883598,0.887301587301587,0.147883597883598,0.124864922397033,0.844345986870814,0,0.999999999977961,1,NA,"GO:0048308",129,"FALSE"
"610","control","9","organelle localization by membrane tethering",-0.14234196427236,3.32539682539683,0.554232804232804,0.259581648167146,0.46836211459275,0.646560846560847,0.999999983974439,1,NA,"GO:0140056",129,"FALSE"
"611","control","9","organophosphate catabolic process",-0.328665710971777,5.3031746031746,0.883862433862434,0.449271313566668,0.508304569075728,1.15661375661376,0.999998635506524,1,NA,"GO:0046434",48,"FALSE"
"612","control","9","organophosphate ester transport",-0.546087433809015,2.71746031746032,0.452910052910053,0.165891368823411,0.366278840042344,0.944444444444444,0.999861309009793,1,NA,"GO:0015748",25,"FALSE"
"613","control","9","ossification",-0.64559829443093,11.952380952381,1.99206349206349,0.377063483711031,0.189282864333028,3.24867724867725,0.208071295954041,1,NA,"GO:0001503",20,"FALSE"
"614","control","9","osteoblast differentiation",-0.5370837194403,6.4,1.06666666666667,0.317396819046349,0.297559517855952,1.70529100529101,0.939811642381775,1,NA,"GO:0001649",25,"FALSE"
"615","control","9","oxidative phosphorylation",-0.236088664271325,6.2968253968254,1.0494708994709,0.334194528733176,0.318440967635847,1.1994708994709,0.994458557578209,1,NA,"GO:0006119",74,"FALSE"
"616","control","9","pentose-phosphate shunt",0.162419940489545,1.02063492063492,0.17010582010582,0.0916268609603641,0.538646243281767,0,0.99999999997976,1,NA,"GO:0006098",112,"FALSE"
"617","control","9","peptidyl-lysine modification",-0.63489984267791,12.4444444444444,2.07407407407407,0.661709968418587,0.319038734773247,3.27433862433862,0.0544756494752628,0.809189875743198,NA,"GO:0018205",20,"FALSE"
"618","control","9","pericardium development",0.0793650793650794,0.476190476190476,0.0793650793650794,0.0626933893908936,0.78993670632526,0,1,1,NA,"GO:0060039",241,"FALSE"
"619","control","9","peroxisome organization",0.155277083346688,0.977777777777778,0.162962962962963,0.151806678014216,0.9315409787236,0,0.99999999996418,1,NA,"GO:0007031",122,"FALSE"
"620","control","9","phospholipid biosynthetic process",-0.466309562700945,9.61111111111111,1.60185185185185,0.558234282719444,0.34849307822948,2.28941798941799,0.912058806458303,1,NA,"GO:0008654",28,"FALSE"
"621","control","9","pigment accumulation",0.037037037037037,0.222222222222222,0.037037037037037,0.0573775310549247,1.54919333848297,0,1,1,NA,"GO:0043476",385,"FALSE"
"622","control","9","pigmentation",-0.261125033055428,3.84444444444444,0.640740740740741,0.224616728889723,0.350557900579337,0.851851851851852,0.999999997610699,1,NA,"GO:0043473",63,"FALSE"
"623","control","9","pinocytosis",0.142049570119175,0.898412698412698,0.14973544973545,0.111073311786625,0.741797029246366,0,0.999999990020458,1,NA,"GO:0006907",129,"FALSE"
"624","control","9","placenta development",-0.608057056951186,3.25079365079365,0.541798941798942,0.259981716640456,0.479849066846154,1.17328042328042,0.996697631775895,1,NA,"GO:0001890",21,"FALSE"
"625","control","9","plasma membrane tubulation",0.184377612447217,1.15238095238095,0.192063492063492,0.120947798105071,0.629728205009876,0,0.999999993821762,1,NA,"GO:0097320",99,"FALSE"
"626","control","9","platelet-derived growth factor receptor signaling pathway",0.101995072795203,2.05079365079365,0.341798941798942,0.199133083767641,0.582602985016783,0.214550264550265,0.999998556815264,1,NA,"GO:0048008",180,"FALSE"
"627","control","9","polyamine biosynthetic process",0.0775132275132275,0.465079365079365,0.0775132275132275,0.0617247416404366,0.796312366555804,0,1,1,NA,"GO:0006596",241,"FALSE"
"628","control","9","polyamine metabolic process",0.112698412698413,0.676190476190476,0.112698412698413,0.0958446294568288,0.850452345884537,0,1,1,NA,"GO:0006595",163,"FALSE"
"629","control","9","polyol metabolic process",-0.535345499282725,2.51428571428571,0.419047619047619,0.347209296811579,0.82856764011854,0.922222222222222,0.999992858962284,1,NA,"GO:0019751",25,"FALSE"
"630","control","9","positive regulation by host of viral process",0.14973544973545,0.898412698412698,0.14973544973545,0.0860174923274945,0.574463111303762,0,0.999999999999512,1,NA,"GO:0044794",129,"FALSE"
"631","control","9","positive regulation of GTPase activity",-0.581126666978024,6.31587301587302,1.0526455026455,0.550691099429477,0.523149624489425,1.75899470899471,0.613905135476314,1,NA,"GO:0043547",22,"FALSE"
"632","control","9","positive regulation of amide metabolic process",-0.287681478696177,7.52698412698413,1.25449735449735,0.345553283113565,0.275451583755646,1.42433862433862,0.862427384385684,1,NA,"GO:0034250",57,"FALSE"
"633","control","9","positive regulation of axonogenesis",-0.0883737103041055,1.60793650793651,0.267989417989418,0.153305451691825,0.572057855276505,0.348677248677249,0.999999991147629,1,NA,"GO:0050772",220,"FALSE"
"634","control","9","positive regulation of cell projection organization",-0.672726252720781,10.1619047619048,1.69365079365079,0.925360068969716,0.546370050094584,2.81243386243386,0.0547572096367578,0.809189875743198,NA,"GO:0031346",20,"FALSE"
"635","control","9","positive regulation of cellular component biogenesis",-0.802895602406246,12.8650793650794,2.14417989417989,0.597939197676976,0.278866152648855,4.04656084656085,1.18621981741446e-05,0.0047330170714837,"**","GO:0044089",13,"FALSE"
"636","control","9","positive regulation of epithelial to mesenchymal transition",0.117195767195767,2.00793650793651,0.334656084656085,0.115820456297313,0.346088003797504,0.217460317460317,0.999999999934784,1,NA,"GO:0010718",163,"FALSE"
"637","control","9","positive regulation of establishment of protein localization",-0.524796617749257,9.84920634920635,1.64153439153439,0.261419303170617,0.159253016274767,2.38888888888889,0.340892342401085,1,NA,"GO:1904951",26,"FALSE"
"638","control","9","positive regulation of kinase activity",-0.583857902506957,11.5285714285714,1.92142857142857,0.383895706316565,0.199797021874792,2.99153439153439,0.418578134927934,1,NA,"GO:0033674",22,"FALSE"
"639","control","9","positive regulation of microtubule polymerization",0.229100529100529,1.37460317460317,0.229100529100529,0.0760691273495265,0.332033835313176,0,0.999999999945506,1,NA,"GO:0031116",81,"FALSE"
"640","control","9","positive regulation of nervous system development",-0.646437362540994,6.94761904761905,1.15793650793651,0.447251622250207,0.386248830730131,1.9494708994709,0.303061717128407,1,NA,"GO:0051962",20,"FALSE"
"641","control","9","positive regulation of neurogenesis",-0.542133779058379,6.09206349206349,1.01534391534392,0.410275754432797,0.404075651838451,1.60740740740741,0.409123306646398,1,NA,"GO:0050769",25,"FALSE"
"642","control","9","positive regulation of neuron migration",0.0537037037037037,0.322222222222222,0.0537037037037037,0.0589691975114469,1.09804712607522,0,1,1,NA,"GO:2001224",306,"FALSE"
"643","control","9","positive regulation of protein localization",-0.812034507077005,12.3809523809524,2.06349206349206,0.541267513843155,0.262306564400914,3.59920634920635,0.000597832533396023,0.0477070361650027,"*","GO:1903829",13,"FALSE"
"644","control","9","positive regulation of stem cell population maintenance",0.249520634981685,2.33650793650794,0.389417989417989,0.219912409936337,0.564720726602823,0.104761904761905,0.999999927787027,1,NA,"GO:1902459",71,"FALSE"
"645","control","9","positive regulation of viral process",0.134033498694419,1.26349206349206,0.210582010582011,0.0902763968729784,0.428699472587762,0.0666666666666667,0.999999999999991,1,NA,"GO:0048524",137,"FALSE"
"646","control","9","postsynapse organization",-0.291893631013813,5.83174603174603,0.971957671957672,0.153243809241896,0.157665105861287,1.22169312169312,0.998346851893479,1,NA,"GO:0099173",55,"FALSE"
"647","control","9","proteasome-mediated ubiquitin-dependent protein catabolic process",-0.57730909811347,16.0555555555556,2.67592592592593,0.636751658731345,0.237955637172959,3.95608465608466,0.020189619396712,0.444009314326011,NA,"GO:0043161",22,"FALSE"
"648","control","9","protein autophosphorylation",-0.348018882471638,6.65555555555556,1.10925925925926,0.210867305612159,0.190097404057706,1.48148148148148,0.99840498101996,1,NA,"GO:0046777",43,"FALSE"
"649","control","9","protein folding",-0.393639193441088,8.35714285714286,1.39285714285714,0.470756027138716,0.337978686150873,1.85687830687831,0.987011051891967,1,NA,"GO:0006457",38,"FALSE"
"650","control","9","protein glycosylation",-0.237229213184652,7.80952380952381,1.3015873015873,0.373336572710274,0.286831757082284,1.53518518518519,0.999995645583928,1,NA,"GO:0006486",74,"FALSE"
"651","control","9","protein lipidation",-0.367331018461284,2.99365079365079,0.498941798941799,0.236761697605265,0.474527686610764,0.833333333333333,0.999999801793734,1,NA,"GO:0006497",42,"FALSE"
"652","control","9","protein localization to nucleus",-0.669160042370606,9.36666666666667,1.56111111111111,0.440748521562193,0.282330013812081,2.6037037037037,0.291106686169413,1,NA,"GO:0034504",20,"FALSE"
"653","control","9","protein neddylation",0.178543584682794,1.16349206349206,0.193915343915344,0.141832006726941,0.73141198557686,0,0.999999999444983,1,NA,"GO:0045116",105,"FALSE"
"654","control","9","protein polyubiquitination",-0.636097145515036,7.76825396825397,1.29470899470899,0.462252818918721,0.357032214040205,2.12910052910053,0.329517715017188,1,NA,"GO:0000209",20,"FALSE"
"655","control","9","protein targeting",-0.850747470652297,8.97142857142857,1.4952380952381,0.704103796832923,0.470897443741764,2.97195767195767,0.00324811356849713,0.13271173535235,NA,"GO:0006605",12,"FALSE"
"656","control","9","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.0883458664154712,0.576190476190476,0.096031746031746,0.085795082436699,0.893403337770585,0,0.999999999992454,1,NA,"GO:0043328",220,"FALSE"
"657","control","9","protein-DNA complex subunit organization",-0.425448968472223,6.74603174603175,1.12433862433862,0.532862288835355,0.473933988658269,1.55555555555556,0.97604487231788,1,NA,"GO:0071824",33,"FALSE"
"658","control","9","protein-containing complex localization",-0.55506676168745,4.78888888888889,0.798148148148148,0.430355389552487,0.539192367420749,1.42671957671958,0.982401770673297,1,NA,"GO:0031503",25,"FALSE"
"659","control","9","proton motive force-driven ATP synthesis",-0.218138591199252,2.85555555555556,0.475925925925926,0.282004874020279,0.592539424011481,0.62962962962963,0.999968674578426,1,NA,"GO:0015986",82,"FALSE"
"660","control","9","proton transmembrane transport",-0.318967104564562,4.67777777777778,0.77962962962963,0.234169577329127,0.300360027928097,0.968253968253968,0.99464066296858,1,NA,"GO:1902600",49,"FALSE"
"661","control","9","pteridine-containing compound metabolic process",0.168253968253968,1.00952380952381,0.168253968253968,0.052931212700105,0.314591169821379,0,1,1,NA,"GO:0042558",112,"FALSE"
"662","control","9","quinone biosynthetic process",0.0555555555555556,0.333333333333333,0.0555555555555556,0.0929622251704528,1.67332005306815,0,0.999999999999997,1,NA,"GO:1901663",306,"FALSE"
"663","control","9","rRNA metabolic process",-0.390194495481531,10.8126984126984,1.8021164021164,0.393095700109864,0.21813002736572,2.40396825396825,0.975638247353897,1,NA,"GO:0016072",38,"FALSE"
"664","control","9","receptor metabolic process",0.00306719579772096,2.73809523809524,0.456349206349206,0.126561797699528,0.277335417567661,0.417195767195767,0.999994443453288,1,NA,"GO:0043112",632,"FALSE"
"665","control","9","regulation of ATP metabolic process",0.0491534424856915,2.0984126984127,0.34973544973545,0.133036959599457,0.380393122001473,0.267460317460317,0.999995441354731,1,NA,"GO:1903578",347,"FALSE"
"666","control","9","regulation of ATP-dependent activity",-0.0287050859013783,2.2984126984127,0.383068783068783,0.219407724857288,0.572763259641262,0.367195767195767,0.999999993984569,1,NA,"GO:0043462",451,"FALSE"
"667","control","9","regulation of DNA repair",-0.487533473764496,9.35396825396825,1.55899470899471,0.511456470785497,0.328068124820835,2.17830687830688,0.860321168776314,1,NA,"GO:0006282",27,"FALSE"
"668","control","9","regulation of DNA replication",-0.217965542278439,5.95079365079365,0.991798941798942,0.32850688219112,0.331223263452236,1.12566137566138,0.999999923730129,1,NA,"GO:0006275",82,"FALSE"
"669","control","9","regulation of G0 to G1 transition",0.164021164021164,1.32698412698413,0.221164021164021,0.191916949648212,0.86775845654335,0.0571428571428571,0.999999999341117,1,NA,"GO:0070316",112,"FALSE"
"670","control","9","regulation of GTPase activity",-0.286549880702703,13.6492063492063,2.27486772486772,0.210938983813046,0.0927258237950125,2.70687830687831,0.970257794953392,1,NA,"GO:0043087",57,"FALSE"
"671","control","9","regulation of Golgi organization",0.0775132275132275,0.465079365079365,0.0775132275132275,0.0617247416404366,0.796312366555804,0,1,1,NA,"GO:1903358",241,"FALSE"
"672","control","9","regulation of actin filament organization",-0.642583276982904,7.91428571428571,1.31904761904762,0.614197524533729,0.465637112462394,2.17301587301587,0.448057173040043,1,NA,"GO:0110053",20,"FALSE"
"673","control","9","regulation of actin filament-based process",-0.750399839949792,8.57619047619048,1.42936507936508,0.375186188766147,0.262484507409964,2.75343915343915,0.054306806642219,0.809189875743198,NA,"GO:0032970",16,"FALSE"
"674","control","9","regulation of anatomical structure size",-0.537116745516049,15.1095238095238,2.51825396825397,0.8600208883774,0.341514755548542,3.45026455026455,0.0736913835549711,0.890995819346468,NA,"GO:0090066",25,"FALSE"
"675","control","9","regulation of apoptotic signaling pathway",-0.745277878818547,11.5142857142857,1.91904761904762,0.58934436670327,0.307102523592274,3.33042328042328,0.00610710377581881,0.174052457610836,NA,"GO:2001233",16,"FALSE"
"676","control","9","regulation of autophagosome maturation",0.0555555555555556,0.333333333333333,0.0555555555555556,0.0608580619450185,1.09544511501033,0,1,1,NA,"GO:1901096",306,"FALSE"
"677","control","9","regulation of autophagy",-0.676086182919624,10.0746031746032,1.67910052910053,0.52204649590027,0.310908422010874,2.91031746031746,0.242955135933578,1,NA,"GO:0010506",20,"FALSE"
"678","control","9","regulation of binding",-0.648702933931442,11.3936507936508,1.8989417989418,0.43906227140635,0.231214180261355,3.23783068783069,0.286197642158524,1,NA,"GO:0051098",20,"FALSE"
"679","control","9","regulation of carbohydrate metabolic process",-0.353133040223825,5.71111111111111,0.951851851851852,0.37460541654786,0.393554328668958,1.25608465608466,0.982826209159307,1,NA,"GO:0006109",42,"FALSE"
"680","control","9","regulation of cell cycle phase transition",-0.63261982614443,15.0079365079365,2.50132275132275,0.573066802174726,0.229105501028076,3.87671957671958,0.0878867372316928,1,NA,"GO:1901987",20,"FALSE"
"681","control","9","regulation of cell division",-0.410109801612485,4.61746031746032,0.76957671957672,0.358098075901548,0.465318228569217,1.14232804232804,0.999864081134852,1,NA,"GO:0051302",34,"FALSE"
"682","control","9","regulation of cell growth",-0.674861571235022,10.6174603174603,1.76957671957672,0.587807947021537,0.33217432198257,3.08994708994709,0.151902916157536,1,NA,"GO:0001558",20,"FALSE"
"683","control","9","regulation of cell morphogenesis",-0.489253536532969,7.40952380952381,1.23492063492063,0.640200271008412,0.518414101202185,1.79603174603175,0.926534986516704,1,NA,"GO:0022604",27,"FALSE"
"684","control","9","regulation of cell-substrate adhesion",-0.609239994745156,4.80793650793651,0.801322751322751,0.322484710767702,0.402440477617007,1.39867724867725,0.66397469117592,1,NA,"GO:0010810",21,"FALSE"
"685","control","9","regulation of cell-substrate junction assembly",0.10305208673236,3.17619047619048,0.529365079365079,0.351899785890315,0.664758216224584,0.373280423280423,0.999670950723946,1,NA,"GO:0090109",180,"FALSE"
"686","control","9","regulation of cell-substrate junction organization",0.213874771867941,2.86031746031746,0.476719576719577,0.185657749274371,0.389448552861889,0.21984126984127,0.999981758589286,1,NA,"GO:0150116",82,"FALSE"
"687","control","9","regulation of cellular component size",-0.703777038278191,9.86984126984127,1.64497354497354,0.634461474184132,0.385697068577681,2.81613756613757,0.116848872701746,1,NA,"GO:0032535",17,"FALSE"
"688","control","9","regulation of chromosome organization",-0.498230475100188,10.3015873015873,1.71693121693122,0.580997193749712,0.338392818547598,2.42407407407407,0.495022454530479,1,NA,"GO:0033044",27,"FALSE"
"689","control","9","regulation of chromosome segregation",-0.380785284298051,4.59206349206349,0.765343915343915,0.241708908480986,0.315817377828595,1.09232804232804,0.999999141557817,1,NA,"GO:0051983",38,"FALSE"
"690","control","9","regulation of circadian rhythm",-0.321761544293664,4.46507936507937,0.744179894179894,0.346614358322735,0.465766894582275,1.02010582010582,0.999999999218212,1,NA,"GO:0042752",48,"FALSE"
"691","control","9","regulation of cysteine-type endopeptidase activity involved in apoptotic process",-0.377212655897633,5.77619047619048,0.962698412698413,0.366049435825791,0.380232719819041,1.26560846560847,0.988959174848726,1,NA,"GO:0043281",39,"FALSE"
"692","control","9","regulation of cytokinesis",-0.377855747330459,2.6047619047619,0.434126984126984,0.256011128978304,0.589714849200481,0.77962962962963,0.999999989910908,1,NA,"GO:0032465",39,"FALSE"
"693","control","9","regulation of embryonic development",-0.307107043576389,2.64761904761905,0.441269841269841,0.197846812074703,0.448357883478644,0.705555555555555,0.999999979449079,1,NA,"GO:0045995",54,"FALSE"
"694","control","9","regulation of establishment of cell polarity",0.134920634920635,0.80952380952381,0.134920634920635,0.163345596281752,1.21067912538239,0,0.999999899854547,1,NA,"GO:2000114",137,"FALSE"
"695","control","9","regulation of extracellular matrix organization",0.272988029127239,1.83015873015873,0.305026455026455,0.239362588228936,0.784727305728861,0.0166666666666667,0.999989914626664,1,NA,"GO:1903053",61,"FALSE"
"696","control","9","regulation of fibroblast migration",0.203160681230286,1.56507936507937,0.260846560846561,0.191325268045441,0.733478208125524,0.05,0.999999948583817,1,NA,"GO:0010762",85,"FALSE"
"697","control","9","regulation of fibroblast proliferation",-0.117609490670151,2.51746031746032,0.41957671957672,0.260862122162658,0.621726873754633,0.496560846560847,0.999049779932975,1,NA,"GO:0048145",163,"FALSE"
"698","control","9","regulation of focal adhesion assembly",0.0266805919432362,2.11904761904762,0.353174603174603,0.223564540015925,0.633014203191158,0.301058201058201,0.999999987174457,1,NA,"GO:0051893",451,"FALSE"
"699","control","9","regulation of generation of precursor metabolites and energy",-0.332066269787851,4.53492063492063,0.755820105820106,0.300147635910349,0.397115178068296,1.00343915343915,0.99999996057221,1,NA,"GO:0043467",47,"FALSE"
"700","control","9","regulation of glucose metabolic process",-0.214842658703449,2.62380952380952,0.437301587301587,0.291361734563499,0.666271843103464,0.612962962962963,0.999999888336797,1,NA,"GO:0010906",82,"FALSE"
"701","control","9","regulation of interferon-beta production",0.00924533731494212,0.898412698412698,0.14973544973545,0.131436494917459,0.877791432487621,0.132804232804233,0.999999999999999,1,NA,"GO:0032648",632,"FALSE"
"702","control","9","regulation of intracellular protein transport",-0.529578688744404,6.87777777777778,1.1462962962963,0.742714961747299,0.647925814771473,1.71851851851852,0.726812506257067,1,NA,"GO:0033157",26,"FALSE"
"703","control","9","regulation of intracellular steroid hormone receptor signaling pathway",-0.152516203646469,1.91904761904762,0.31984126984127,0.158583265363701,0.495818646050281,0.439417989417989,0.999999997376664,1,NA,"GO:0033143",122,"FALSE"
"704","control","9","regulation of intracellular transport",-0.505869656625934,12.3698412698413,2.06164021164021,0.767052987991155,0.37205957841737,2.83994708994709,0.398199844595332,1,NA,"GO:0032386",26,"FALSE"
"705","control","9","regulation of ketone biosynthetic process",0.133068783068783,0.798412698412698,0.133068783068783,0.0460089343221179,0.345753025323272,0,0.999999999999903,1,NA,"GO:0010566",137,"FALSE"
"706","control","9","regulation of ligase activity",0.0793650793650794,0.476190476190476,0.0793650793650794,0.13691338827205,1.72510869222783,0,0.99999820573698,1,NA,"GO:0051340",241,"FALSE"
"707","control","9","regulation of membrane permeability",0.113689785091639,2.52063492063492,0.42010582010582,0.267772963452863,0.637394081770668,0.284126984126984,0.999987297205796,1,NA,"GO:0090559",163,"FALSE"
"708","control","9","regulation of microtubule cytoskeleton organization",-0.267692632182794,5.68412698412698,0.947354497354497,0.275862634591358,0.29119261623997,1.13809523809524,0.999951512621756,1,NA,"GO:0070507",63,"FALSE"
"709","control","9","regulation of microtubule depolymerization",0.058994708994709,0.353968253968254,0.058994708994709,0.0661386243301589,1.12109417026009,0,1,1,NA,"GO:0031114",306,"FALSE"
"710","control","9","regulation of microtubule-based process",-0.499020716887135,7.27777777777778,1.21296296296296,0.268550445100704,0.221400366953252,1.91851851851852,0.990796149527567,1,NA,"GO:0032886",27,"FALSE"
"711","control","9","regulation of mitochondrial fission",0.210038988108593,1.30634920634921,0.217724867724868,0.169597560399586,0.778953558092874,0,0.999999882041471,1,NA,"GO:0090140",82,"FALSE"
"712","control","9","regulation of mitochondrial membrane permeability",0.312710757368425,3.51904761904762,0.586507936507937,0.222457358592694,0.379291301524755,0.201587301587302,0.996958528272632,1,NA,"GO:0046902",49,"FALSE"
"713","control","9","regulation of mitochondrial membrane potential",0.232407212330777,2.07142857142857,0.345238095238095,0.27113369297426,0.785352765856478,0.0775132275132275,0.999917868021306,1,NA,"GO:0051881",74,"FALSE"
"714","control","9","regulation of ncRNA transcription",0.096031746031746,0.576190476190476,0.096031746031746,0.0492191483609957,0.51252997466822,0,1,1,NA,"GO:0140747",193,"FALSE"
"715","control","9","regulation of neuron apoptotic process",-0.437700726627481,6.35873015873016,1.05978835978836,0.404038153639029,0.381244188905525,1.47989417989418,0.989245308317075,1,NA,"GO:0043523",33,"FALSE"
"716","control","9","regulation of neuron death",-0.555789055806942,9.36190476190476,1.56031746031746,0.486569430847772,0.311840021804778,2.25952380952381,0.540770868987232,1,NA,"GO:1901214",25,"FALSE"
"717","control","9","regulation of neuron projection development",-0.701609160693778,12.4031746031746,2.06719576719577,0.68380220380945,0.330787347120517,3.33148148148148,0.00238194260130188,0.13271173535235,NA,"GO:0010975",17,"FALSE"
"718","control","9","regulation of pinocytosis",0.0740740740740741,0.444444444444444,0.0740740740740741,0.114755062109849,1.54919333848297,0,0.999999996982931,1,NA,"GO:0048548",241,"FALSE"
"719","control","9","regulation of plasma membrane bounded cell projection assembly",-0.49918791591411,5.9,0.983333333333333,0.513220285772489,0.521918934683887,1.46560846560847,0.901421746730393,1,NA,"GO:0120032",27,"FALSE"
"720","control","9","regulation of protein catabolic process",-0.651853159641374,11.3206349206349,1.88677248677249,0.334746312365641,0.177417422986837,3.16031746031746,0.385041681116583,1,NA,"GO:0042176",20,"FALSE"
"721","control","9","regulation of protein dephosphorylation",-0.314035085965481,1.71746031746032,0.286243386243386,0.157268401562983,0.549421957401177,0.592592592592593,0.999999999980939,1,NA,"GO:0035304",49,"FALSE"
"722","control","9","regulation of protein modification by small protein conjugation or removal",-0.483342482038161,9.13174603174603,1.52195767195767,0.60736258430195,0.39906667280747,2.17301587301587,0.823598408206224,1,NA,"GO:1903320",27,"FALSE"
"723","control","9","regulation of protein stability",-0.579687833575092,9.95873015873016,1.65978835978836,0.279332008624583,0.168293750813026,2.63280423280423,0.440428232456173,1,NA,"GO:0031647",22,"FALSE"
"724","control","9","regulation of protein-containing complex assembly",-0.426932866004812,14.1063492063492,2.3510582010582,0.26195846811864,0.111421515639525,3.12619047619048,0.443497390862566,1,NA,"GO:0043254",33,"FALSE"
"725","control","9","regulation of response to DNA damage stimulus",-0.737474447665216,9.97619047619048,1.66269841269841,0.712515442981961,0.428529574299413,2.94550264550265,0.00357933031397094,0.13271173535235,NA,"GO:2001020",16,"FALSE"
"726","control","9","regulation of small molecule metabolic process",-0.702208437875779,8.26349206349206,1.37724867724868,0.441899364438241,0.320856626503371,2.36507936507937,0.291535771610755,1,NA,"GO:0062012",17,"FALSE"
"727","control","9","regulation of stem cell differentiation",-0.0818518451873472,2.91746031746032,0.486243386243386,0.199575429083452,0.410443483098721,0.52037037037037,0.999999982052569,1,NA,"GO:2000736",220,"FALSE"
"728","control","9","regulation of steroid hormone biosynthetic process",0.14973544973545,0.898412698412698,0.14973544973545,0.111073311786625,0.741797029246366,0,0.999999886422349,1,NA,"GO:0090030",129,"FALSE"
"729","control","9","regulation of supramolecular fiber organization",-0.59639499701095,12.4047619047619,2.06746031746032,0.540889173965868,0.261620099499806,3.18783068783069,0.284710533448044,1,NA,"GO:1902903",21,"FALSE"
"730","control","9","regulation of translational fidelity",0.0793650793650794,0.476190476190476,0.0793650793650794,0.0626933893908936,0.78993670632526,0,1,1,NA,"GO:0006450",241,"FALSE"
"731","control","9","regulation of type I interferon-mediated signaling pathway",0.22670565477526,1.50634920634921,0.251058201058201,0.127025456237291,0.50596019449627,0.0166666666666667,0.999999999836987,1,NA,"GO:0060338",81,"FALSE"
"732","control","9","regulation of ubiquitin-protein transferase activity",0.0698412698412698,1.44920634920635,0.241534391534392,0.242956544999392,1.00588799572585,0.153174603174603,1,1,NA,"GO:0051438",265,"FALSE"
"733","control","9","regulation of vacuole organization",0.180594345255266,1.48571428571429,0.247619047619048,0.0868240909916022,0.35063575208147,0.0571428571428571,0.999999999981126,1,NA,"GO:0044088",99,"FALSE"
"734","control","9","release of cytochrome c from mitochondria",0.174561408770223,2.1047619047619,0.350793650793651,0.139520107576798,0.39772700349947,0.153174603174603,0.99999995728695,1,NA,"GO:0001836",105,"FALSE"
"735","control","9","renal system development",-0.47128377120638,10.6190476190476,1.76984126984127,0.628278751807098,0.35499158173854,2.4021164021164,0.466555701517129,1,NA,"GO:0072001",28,"FALSE"
"736","control","9","respiratory system development",-0.622073472488173,4.88253968253968,0.813756613756614,0.206438727020328,0.253686081969063,1.5537037037037,0.94571154599834,1,NA,"GO:0060541",21,"FALSE"
"737","control","9","respiratory tube development",-0.525466451779673,4.0015873015873,0.666931216931217,0.131738063123579,0.197528710276529,1.18994708994709,0.999729991115455,1,NA,"GO:0030323",26,"FALSE"
"738","control","9","response to UV",-0.450174659517642,5.28730158730159,0.881216931216931,0.205395639619419,0.23308181259724,1.36693121693122,0.984079923153506,1,NA,"GO:0009411",31,"FALSE"
