"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1896","enu","9","regulation of generation of precursor metabolites and energy",-0.493398259147304,0.376707788895864,20.9833333333333,3.49722222222222,1.48662244577979,0.425086640572459,33.5166666666667,5.58611111111111,0.0316270799021995,0.15774006101222,NA,"GO:0043467",27,"FALSE"
"1897","enu","9","regulation of glucose metabolic process",-0.358968080701386,0.337528701601784,16.0333333333333,2.67222222222222,0.884537962671703,0.331012127403132,23.4833333333333,3.91388888888889,0.274935863082775,0.64019332881008,NA,"GO:0010906",42,"FALSE"
"1898","enu","9","regulation of interferon-beta production",-0.18134113224756,0.303167463790075,13.5833333333333,2.26388888888889,1.01162227616321,0.446851557569024,15.9333333333333,2.65555555555556,0.537339425014659,0.916232609319868,NA,"GO:0032648",99,"FALSE"
"1899","enu","9","regulation of intracellular protein transport",-0.314421412754969,0.200898529928878,50.8,8.46666666666667,4.50900333899977,0.532559449488162,63.85,10.6416666666667,0.104004779937538,0.314378084811195,NA,"GO:0033157",49,"TRUE"
"1900","enu","9","regulation of intracellular steroid hormone receptor signaling pathway",-0.397662031449906,0.288202777027218,12.25,2.04166666666667,1.07464464410851,0.526356560379679,17.5,2.91666666666667,0.476202071654452,0.848234940134493,NA,"GO:0033143",38,"FALSE"
"1901","enu","9","regulation of intracellular transport",-0.248566509417617,0.118535727484567,76.5,12.75,5.91772291041448,0.464135130228587,94.2833333333333,15.7138888888889,0.0465496902804343,0.195508699177824,NA,"GO:0032386",71,"TRUE"
"1902","enu","9","regulation of ketone biosynthetic process",-0.0161946527737713,0.376115233007372,3.41666666666667,0.569444444444444,0.29067291022856,0.510449988694057,4.1,0.683333333333333,0.95520236815457,0.999973554527113,NA,"GO:0010566",526,"FALSE"
"1903","enu","9","regulation of ligase activity",0.220969097282319,0.396624140003314,3.1,0.516666666666667,0.261406452355969,0.505947972301875,2.16666666666667,0.361111111111111,0.832259329617144,0.999973554527113,NA,"GO:0051340",81,"FALSE"
"1904","enu","9","regulation of membrane permeability",-0.261543676791684,0.270773821711477,15.45,2.575,1.59491379077366,0.619383996416955,19.6333333333333,3.27222222222222,0.464477005365348,0.831059753994502,NA,"GO:0090559",63,"FALSE"
"1905","enu","9","regulation of microtubule cytoskeleton organization",-0.40880562722074,0.186717203037796,31.3833333333333,5.23055555555556,2.78488812196322,0.532426831602103,41.6,6.93333333333333,0.109826566998544,0.324598520240141,NA,"GO:0070507",34,"FALSE"
"1906","enu","9","regulation of microtubule depolymerization",-0.126052638944979,0.453581983634266,6.16666666666667,1.02777777777778,0.636105046065215,0.618913017793182,7.21666666666667,1.20277777777778,0.820069057791627,0.999973554527113,NA,"GO:0031114",156,"FALSE"
"1907","enu","9","regulation of microtubule-based process",-0.172608175214823,0.16890577957389,54.4666666666667,9.07777777777778,3.75154289247425,0.413266658901692,64.5833333333333,10.7638888888889,0.364673919644228,0.728801638494994,NA,"GO:0032886",105,"FALSE"
"1908","enu","9","regulation of mitochondrial fission",-0.258021564369239,0.254062454496377,6.4,1.06666666666667,0.408248290463863,0.382732772309872,8.25,1.375,0.806645662474948,0.999973554527113,NA,"GO:0090140",66,"FALSE"
"1909","enu","9","regulation of mitochondrial membrane permeability",-0.219749148786212,0.257717123843245,15.2666666666667,2.54444444444444,0.976767154481596,0.383882287787527,17.25,2.875,0.246885853152744,0.586353901237767,NA,"GO:0046902",82,"FALSE"
"1910","enu","9","regulation of mitochondrial membrane potential",-0.345722730398201,0.294544266057544,14.2833333333333,2.38055555555556,1.68161353291239,0.706395416392601,17.55,2.925,0.738265727083421,0.999973554527113,NA,"GO:0051881",43,"FALSE"
"1911","enu","9","regulation of ncRNA transcription",-0.11197234462252,0.302833712640498,6.68333333333333,1.11388888888889,0.675805417973963,0.606708105911787,7.46666666666667,1.24444444444444,0.905089407368377,0.999973554527113,NA,"GO:0140747",163,"FALSE"
"1912","enu","9","regulation of neuron apoptotic process",-0.265004438410084,0.306840249535779,40.5333333333333,6.75555555555556,2.67844620518577,0.396480523793947,53.55,8.925,0.12302951029662,0.358312223418622,NA,"GO:0043523",63,"FALSE"
"1913","enu","9","regulation of neuron death",-0.299743631729769,0.216635716504538,57.5166666666667,9.58611111111111,4.72535027116352,0.492937147962582,74.4666666666667,12.4111111111111,0.0405957991395512,0.181996897266078,NA,"GO:1901214",55,"TRUE"
"1914","enu","9","regulation of neuron projection development",-0.34570742312826,0.211174782223822,82.6,13.7666666666667,6.45290632196067,0.468734115396659,110.516666666667,18.4194444444444,0.00980617522387709,0.0735790679977556,NA,"GO:0010975",43,"TRUE"
"1915","enu","9","regulation of pinocytosis",-0.0365288194244123,0.386481388931394,1.75,0.291666666666667,0.164570147151096,0.564240504518043,2.5,0.416666666666667,0.995449394644815,0.999973554527113,NA,"GO:0048548",385,"FALSE"
"1916","enu","9","regulation of plasma membrane bounded cell projection assembly",-0.367325967327412,0.187117306775936,39.5333333333333,6.58888888888889,3.04387667049524,0.461971164156107,50.7333333333333,8.45555555555556,0.0159909615852788,0.104596617582397,NA,"GO:0120032",42,"FALSE"
"1917","enu","9","regulation of protein catabolic process",-0.358931433566536,0.182314755609848,74.6,12.4333333333333,5.47397884946996,0.440266395399729,101.033333333333,16.8388888888889,0.000559370967291986,0.0139493134968439,"*","GO:0042176",42,"TRUE"
"1918","enu","9","regulation of protein dephosphorylation",-0.602400105386868,0.402274503156438,14.6333333333333,2.43888888888889,1.34749424516053,0.552503335145547,23.2666666666667,3.87777777777778,0.0914921921981016,0.29922446464789,NA,"GO:0035304",21,"FALSE"
"1919","enu","9","regulation of protein modification by small protein conjugation or removal",-0.352787747094095,0.233381072779753,56,9.33333333333333,3.61478445646026,0.387298334620742,73.8666666666667,12.3111111111111,0.0152703798341997,0.101548025897428,NA,"GO:1903320",42,"TRUE"
"1920","enu","9","regulation of protein stability",-0.282065160611408,0.209360850135582,68.45,11.4083333333333,4.94922833491355,0.433825712337199,90.0166666666667,15.0027777777778,0.00791869328264448,0.0689870098039891,NA,"GO:0031647",57,"TRUE"
"1921","enu","9","regulation of protein-containing complex assembly",-0.340362273003593,0.179715152714265,78.5833333333333,13.0972222222222,6.31101696917265,0.481859195949556,106.233333333333,17.7055555555556,0.0177344261188369,0.11072288698094,NA,"GO:0043254",43,"TRUE"
"1922","enu","9","regulation of response to DNA damage stimulus",-0.347799695125914,0.171606884521658,72.7166666666667,12.1194444444444,5.85833135767313,0.483382830337457,97.6166666666667,16.2694444444444,0.00847208892329691,0.0689870098039891,NA,"GO:2001020",43,"TRUE"
"1923","enu","9","regulation of small molecule metabolic process",-0.189102640973495,0.160712265437818,66.4666666666667,11.0777777777778,4.64646420729027,0.419440098952984,79.9833333333333,13.3305555555556,0.138665556601984,0.389630683691489,NA,"GO:0062012",99,"FALSE"
"1924","enu","9","regulation of stem cell differentiation",-0.235395324644436,0.213730533177261,18.2833333333333,3.04722222222222,1.35771117312543,0.445556993915364,21.85,3.64166666666667,0.400146582504368,0.753200972898745,NA,"GO:2000736",74,"FALSE"
"1925","enu","9","regulation of steroid hormone biosynthetic process",0.0821345139730239,0.333167469352713,3.35,0.558333333333333,0.323822653795424,0.579980872469416,3.16666666666667,0.527777777777778,0.858812089681543,0.999973554527113,NA,"GO:0090030",220,"FALSE"
"1926","enu","9","regulation of supramolecular fiber organization",-0.285242417859685,0.125459423732398,76.4166666666667,12.7361111111111,5.76204455097385,0.452417892770029,98.6833333333333,16.4472222222222,0.0336077323055678,0.162947513261153,NA,"GO:1902903",57,"TRUE"
"1927","enu","9","regulation of translational fidelity",0.0906223958834138,0.5188550763408,3.65,0.608333333333333,0.38783587594067,0.637538426203841,3.53333333333333,0.588888888888889,0.890594953824078,0.999973554527113,NA,"GO:0006450",193,"FALSE"
"1928","enu","9","regulation of type I interferon-mediated signaling pathway",-0.465622395883414,0.19371744067656,6.76666666666667,1.12777777777778,0.501294620254692,0.444497692836673,11.5,1.91666666666667,0.743104669384571,0.999973554527113,NA,"GO:0060338",28,"FALSE"
"1929","enu","9","regulation of ubiquitin-protein transferase activity",-0.293328440329485,0.355583834328021,13.7333333333333,2.28888888888889,1.57785602309895,0.68935457319857,16.9333333333333,2.82222222222222,0.698962602242343,0.999973554527113,NA,"GO:0051438",55,"FALSE"
"1930","enu","9","regulation of vacuole organization",-0.247914151214444,0.304059324315124,12.6,2.1,1.0760008261046,0.512381345764094,15.0166666666667,2.50277777777778,0.438256354166293,0.791241110010638,NA,"GO:0044088",71,"FALSE"
"1931","enu","9","release of cytochrome c from mitochondria",-0.33716385148123,0.279918290620154,11,1.83333333333333,0.977525219907679,0.533195574495097,14.9,2.48333333333333,0.600402327131241,0.960726950903095,NA,"GO:0001836",47,"FALSE"
"1932","enu","9","renal system development",-0.330904684134698,0.172659205965681,56.5833333333333,9.43055555555556,4.04159507382181,0.428563836988469,75.3666666666667,12.5611111111111,0.0447788313833168,0.190071848105781,NA,"GO:0072001",47,"TRUE"
"1933","enu","9","respiratory system development",-0.302843390869604,0.318269720736326,41.9666666666667,6.99444444444444,3.50842900371008,0.501602240403347,52.9333333333333,8.82222222222222,0.0803000864616344,0.276204607743036,NA,"GO:0060541",54,"FALSE"
"1934","enu","9","respiratory tube development",-0.167698482539032,0.206388046154014,40.1166666666667,6.68611111111111,3.20902229254863,0.479953479566891,46.75,7.79166666666667,0.621284925443306,0.976901004196765,NA,"GO:0030323",112,"FALSE"
"1935","enu","9","response to UV",-0.293822486354835,0.230614392083038,36.7333333333333,6.12222222222222,2.1961245326627,0.35871362602476,46.6666666666667,7.77777777777778,0.100493732226034,0.308438455062981,NA,"GO:0009411",55,"FALSE"
"1936","enu","9","response to acid chemical",-0.297689818950239,0.270351284071753,26.3333333333333,4.38888888888889,2.15681521040905,0.491426250472949,32.2333333333333,5.37222222222222,0.601959242420486,0.960726950903095,NA,"GO:0001101",55,"FALSE"
"1937","enu","9","response to amino acid",-0.320143132515531,0.186436292078651,23.4166666666667,3.90277777777778,2.04152493839142,0.523095357879651,30.1833333333333,5.03055555555556,0.435113569646137,0.789137792221858,NA,"GO:0043200",48,"FALSE"
"1938","enu","9","response to amino acid starvation",-0.260772992696505,0.431554755838224,12.25,2.04166666666667,1.0590220855949,0.518704694985259,15.5666666666667,2.59444444444444,0.355994025520825,0.72470212338168,NA,"GO:1990928",63,"FALSE"
"1939","enu","9","response to arsenic-containing substance",-0.396466928060021,0.303077938391686,5.73333333333333,0.955555555555555,0.62598071204459,0.655096094000152,9.25,1.54166666666667,0.779649964052435,0.999973554527113,NA,"GO:0046685",38,"FALSE"
"1940","enu","9","response to endoplasmic reticulum stress",-0.249104705319006,0.122061996409893,58.1166666666667,9.68611111111111,3.85991388313071,0.398499856015789,74.5333333333333,12.4222222222222,0.194260740835958,0.493694494226416,NA,"GO:0034976",71,"FALSE"
"1941","enu","9","response to fluid shear stress",-0.181858619044814,0.189875292202293,9.45,1.575,0.646679553136207,0.410590192467433,10.7833333333333,1.79722222222222,0.747347765753616,0.999973554527113,NA,"GO:0034405",99,"FALSE"
"1942","enu","9","response to insulin",-0.242305043147906,0.0900947039396709,51.2333333333333,8.53888888888889,3.46380758168853,0.40565085537016,64.55,10.7583333333333,0.105660810989008,0.316982432967025,NA,"GO:0032868",71,"FALSE"
"1943","enu","9","response to ionizing radiation",-0.263752569953808,0.239996019548334,34.7666666666667,5.79444444444444,2.22265273607579,0.383583406034172,45.1333333333333,7.52222222222222,0.0592632268046613,0.225200261857713,NA,"GO:0010212",63,"FALSE"
"1944","enu","9","response to oxidative stress",-0.243287313934059,0.163217741943089,87.8833333333333,14.6472222222222,6.23841518929881,0.425911145106689,113.233333333333,18.8722222222222,0.0273731074853476,0.145624931822049,NA,"GO:0006979",71,"TRUE"
"1945","enu","9","response to oxygen levels",-0.282008666375903,0.112707110250949,66.1333333333333,11.0222222222222,5.7912449886461,0.525415371953779,83.6666666666667,13.9444444444444,0.33060928874564,0.713043817348705,NA,"GO:0070482",57,"TRUE"
"1946","enu","9","response to reactive oxygen species",-0.422103894181926,0.313325906892722,38.2833333333333,6.38055555555556,3.06105313516383,0.479747117396159,54.5,9.08333333333333,0.0856304086161222,0.284721108648606,NA,"GO:0000302",33,"TRUE"
"1947","enu","9","response to sterol depletion",-0.122848784692174,0.337800274523962,3.33333333333333,0.555555555555556,0.291865011923638,0.525357021462548,4.56666666666667,0.761111111111111,0.981945092752488,0.999973554527113,NA,"GO:0006991",156,"FALSE"
"1948","enu","9","response to topologically incorrect protein",-0.35856727171429,0.316298839555639,35.65,5.94166666666667,2.92790691260649,0.49277535696042,47.3166666666667,7.88611111111111,0.21795980829867,0.530280265312008,NA,"GO:0035966",42,"FALSE"
"1949","enu","9","response to transforming growth factor beta",-0.295511070624794,0.354314551838223,55.2,9.2,4.34511219648009,0.472294803965227,70.0833333333333,11.6805555555556,0.0116827286195709,0.0804598737922327,NA,"GO:0071559",55,"TRUE"
"1950","enu","9","response to virus",-0.286564017375506,0.327485804899322,76.1333333333333,12.6888888888889,4.68859925382443,0.369504319478282,101.183333333333,16.8638888888889,0.0116959215036328,0.0804598737922327,NA,"GO:0009615",57,"TRUE"
"1951","enu","9","rhythmic process",-0.294250126702582,0.345859257208013,54.35,9.05833333333333,3.08749718848275,0.340846055766265,72.1333333333333,12.0222222222222,0.00242064354195696,0.038633470929633,"*","GO:0048511",55,"FALSE"
"1952","enu","9","ribonucleoprotein complex assembly",-0.431733972989591,0.224667520068942,44.7333333333333,7.45555555555556,3.83589286530191,0.514501278505472,61.2666666666667,10.2111111111111,0.0184907679113045,0.111785096918341,NA,"GO:0022618",33,"TRUE"
"1953","enu","9","ribonucleoprotein complex subunit organization",-0.366183012597958,0.150401302997595,51.55,8.59166666666667,3.5977423476397,0.418747896912477,68.3,11.3833333333333,0.0426742932026526,0.186330289072926,NA,"GO:0071826",42,"TRUE"
"1954","enu","9","ribonucleotide metabolic process",-0.393244028663616,0.147551905519578,83.3,13.8833333333333,6.05617224178955,0.436218888964433,117.05,19.5083333333333,0.000380841331810978,0.0135374466921302,"*","GO:0009259",38,"TRUE"
"1955","enu","9","ribose phosphate metabolic process",-0.302480055443367,0.142523734894757,92.6,15.4333333333333,6.73630297550354,0.43647751461146,122.366666666667,20.3944444444444,0.0177600620721308,0.11072288698094,NA,"GO:0019693",54,"TRUE"
"1956","enu","9","ribosomal subunit export from nucleus",-0.0726399305355234,0.494574797897945,3.31666666666667,0.552777777777778,0.247300237378389,0.447377313850351,4.28333333333333,0.713888888888889,0.98793783789548,0.999973554527113,NA,"GO:0000054",241,"FALSE"
"1957","enu","9","ribosome assembly",-0.239691424008358,0.380269562808046,13.3666666666667,2.22777777777778,0.939365428045661,0.42166029189082,16.6333333333333,2.77222222222222,0.275973064048455,0.64019332881008,NA,"GO:0042255",74,"FALSE"
"1958","enu","9","ribosome biogenesis",-0.292153881976219,0.155915942588838,76.4833333333333,12.7472222222222,5.68341071957741,0.445854839626905,96.2666666666667,16.0444444444444,0.00931483175488473,0.0735790679977556,NA,"GO:0042254",55,"TRUE"
"1959","enu","9","ribosome localization",0.19277361119124,0.254728066734509,3.5,0.583333333333333,0.502770104299945,0.861891607371335,2.66666666666667,0.444444444444444,0.99416569465381,0.999973554527113,NA,"GO:0033750",93,"FALSE"
"1960","enu","9","roof of mouth development",-0.400638783584949,0.145194686028999,17.05,2.84166666666667,1.81762207292935,0.639632401030858,22.7333333333333,3.78888888888889,0.741304662995628,0.999973554527113,NA,"GO:0060021",34,"FALSE"
