"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Drug metabolism - other enzymes14","Drug metabolism - other enzymes","MMEB9_C3",0,0,0,1,1,2.15036113909308e-49
"Glycolysis / Gluconeogenesis14","Glycolysis / Gluconeogenesis","MMEB9_C3",0,0,0,1,1,1.4472717465957e-47
"Gastric acid secretion14","Gastric acid secretion","MMEB9_C3",0,0,0,1,1,1.23285519195002e-45
"Cholesterol metabolism14","Cholesterol metabolism","MMEB9_C3",0,0,0,1,1,1.0438745588713e-48
"African trypanosomiasis14","African trypanosomiasis","MMEB9_C3",0,0,0,1,1,1.18137440437234e-49
"GABAergic synapse14","GABAergic synapse","MMEB9_C3",1,0,1,0.132712456344587,1,1.23131635017929e-46
"Chemokine signaling pathway14","Chemokine signaling pathway","MMEB9_C3",0,0,0,1,1,4.09671584063134e-43
"Insulin secretion14","Insulin secretion","MMEB9_C3",0,0,0,1,1,3.94423937627634e-44
"Cocaine addiction14","Cocaine addiction","MMEB9_C3",0,0,0,1,1,3.57565785999561e-48
"Mineral absorption14","Mineral absorption","MMEB9_C3",0,0,0,1,1,7.87111640593402e-48
"Histidine metabolism14","Histidine metabolism","MMEB9_C3",0,0,0,1,1,3.6806279285687e-51
"Vitamin digestion and absorption14","Vitamin digestion and absorption","MMEB9_C3",0,0,0,1,1,2.63951300038136e-51
"Systemic lupus erythematosus14","Systemic lupus erythematosus","MMEB9_C3",0,0,0,1,1,3.13572691640103e-50
"Phenylalanine metabolism14","Phenylalanine metabolism","MMEB9_C3",0,0,0,1,1,2.63951300038136e-51
"Taurine and hypotaurine metabolism14","Taurine and hypotaurine metabolism","MMEB9_C3",0,0,0,1,1,1.63929482672305e-51
"Starch and sucrose metabolism14","Starch and sucrose metabolism","MMEB9_C3",0,0,0,1,1,1.29128620619904e-50
"cAMP signaling pathway14","cAMP signaling pathway","MMEB9_C3",0,0,0,1,1,6.00172160958726e-40
"Protein digestion and absorption14","Protein digestion and absorption","MMEB9_C3",0,0,0,1,1,3.80338622490908e-44
"Primary bile acid biosynthesis14","Primary bile acid biosynthesis","MMEB9_C3",0,0,0,1,1,2.8408715548471e-51
"Calcium signaling pathway14","Calcium signaling pathway","MMEB9_C3",0,0,0,1,1,2.50150665836393e-38
"Porphyrin metabolism14","Porphyrin metabolism","MMEB9_C3",0,0,0,1,1,7.66505400418329e-51
"Malaria14","Malaria","MMEB9_C3",0,0,0,1,1,2.84145798640836e-47
"alpha-Linolenic acid metabolism14","alpha-Linolenic acid metabolism","MMEB9_C3",1,0,1,0.0209545983701979,1,2.95988481864312e-51
"Cell adhesion molecules14","Cell adhesion molecules","MMEB9_C3",0,0,0,1,1,4.3956577228945e-44
"Carbohydrate digestion and absorption14","Carbohydrate digestion and absorption","MMEB9_C3",0,0,0,1,1,1.74087594351944e-49
"Serotonergic synapse14","Serotonergic synapse","MMEB9_C3",1,0,1,0.152502910360885,1,2.27816518543834e-45
"JAK-STAT signaling pathway14","JAK-STAT signaling pathway","MMEB9_C3",0,0,0,1,1,1.72458994932527e-42
"Type I diabetes mellitus14","Type I diabetes mellitus","MMEB9_C3",0,0,0,1,1,2.35597420072283e-51
"Arachidonic acid metabolism14","Arachidonic acid metabolism","MMEB9_C3",1,0,1,0.0582072176949942,1,1.60841665406215e-49
"Salivary secretion14","Salivary secretion","MMEB9_C3",0,0,0,1,1,2.3658722263729e-45
"Inflammatory bowel disease14","Inflammatory bowel disease","MMEB9_C3",0,0,0,1,1,7.67848247126794e-49
"Natural killer cell mediated cytotoxicity14","Natural killer cell mediated cytotoxicity","MMEB9_C3",0,0,0,1,1,9.14372474177412e-47
"Tyrosine metabolism14","Tyrosine metabolism","MMEB9_C3",0,0,0,1,1,1.11675110812128e-50
"Allograft rejection14","Allograft rejection","MMEB9_C3",0,0,0,1,1,1.63929482672305e-51
"Phototransduction14","Phototransduction","MMEB9_C3",0,0,0,1,1,2.37590629609469e-51
"Primary immunodeficiency14","Primary immunodeficiency","MMEB9_C3",0,0,0,1,1,7.66505400418329e-51
"Linoleic acid metabolism14","Linoleic acid metabolism","MMEB9_C3",1,0,1,0.0116414435389988,1,1.63929482672305e-51
"Pentose and glucuronate interconversions14","Pentose and glucuronate interconversions","MMEB9_C3",0,0,0,1,1,2.13438004892086e-51
"Graft-versus-host disease14","Graft-versus-host disease","MMEB9_C3",0,0,0,1,1,2.63951300038136e-51
"Intestinal immune network for IgA production14","Intestinal immune network for IgA production","MMEB9_C3",0,0,0,1,1,9.70319101636171e-51
"Pancreatic secretion14","Pancreatic secretion","MMEB9_C3",0,0,0,1,1,2.42130472902822e-45
"Complement and coagulation cascades14","Complement and coagulation cascades","MMEB9_C3",0,0,0,1,1,2.85382530300737e-48
"Fat digestion and absorption14","Fat digestion and absorption","MMEB9_C3",0,0,0,1,1,3.75098525084529e-51
"Ascorbate and aldarate metabolism14","Ascorbate and aldarate metabolism","MMEB9_C3",0,0,0,1,1,2.13438004892086e-51
"MicroRNAs in cancer14","MicroRNAs in cancer","MMEB9_C3",0,0,0,1,1,1.17261779976695e-35
"Asthma14","Asthma","MMEB9_C3",0,0,0,1,1,1.39544052206594e-51
"Maturity onset diabetes of the young14","Maturity onset diabetes of the young","MMEB9_C3",0,0,0,1,1,2.13438004892086e-51
"Chemical carcinogenesis - DNA adducts14","Chemical carcinogenesis - DNA adducts","MMEB9_C3",0,0,0,1,1,7.66505400418329e-51
"Bile secretion14","Bile secretion","MMEB9_C3",0,0,0,1,1,3.93077759896833e-47
"Metabolism of xenobiotics by cytochrome P45014","Metabolism of xenobiotics by cytochrome P450","MMEB9_C3",0,0,0,1,1,7.63254777863892e-50
"Nicotine addiction14","Nicotine addiction","MMEB9_C3",0,0,0,1,1,2.47516239147925e-51
"Hematopoietic cell lineage14","Hematopoietic cell lineage","MMEB9_C3",0,0,0,1,1,8.94199400867916e-47
"Taste transduction14","Taste transduction","MMEB9_C3",0,0,0,1,1,7.17452367058543e-49
"Drug metabolism - cytochrome P45014","Drug metabolism - cytochrome P450","MMEB9_C3",0,0,0,1,1,7.66505400418329e-51
"Autoimmune thyroid disease14","Autoimmune thyroid disease","MMEB9_C3",0,0,0,1,1,1.63929482672305e-51
"Steroid hormone biosynthesis14","Steroid hormone biosynthesis","MMEB9_C3",0,0,0,1,1,5.8260951237083e-51
"Retinol metabolism14","Retinol metabolism","MMEB9_C3",0,0,0,1,1,1.32432581101167e-50
"Viral protein interaction with cytokine and cytokine receptor14","Viral protein interaction with cytokine and cytokine receptor","MMEB9_C3",0,0,0,1,1,4.26884412081559e-48
"Staphylococcus aureus infection14","Staphylococcus aureus infection","MMEB9_C3",0,0,0,1,1,8.61048228990248e-50
"Cytokine-cytokine receptor interaction14","Cytokine-cytokine receptor interaction","MMEB9_C3",0,0,0,1,1,3.77444864701119e-40
"Neuroactive ligand-receptor interaction14","Neuroactive ligand-receptor interaction","MMEB9_C3",0,0,0,1,1,3.44905284912952e-42
"Olfactory transduction14","Olfactory transduction","MMEB9_C3",0,0,0,1,1,4.4699455840155e-50
"Herpes simplex virus 1 infection15","Herpes simplex virus 1 infection","MMEB9_E1",0,1,-1,0.519859813084112,1,6.67065472118459e-34
"Cell cycle15","Cell cycle","MMEB9_E1",0,0,0,1,1,3.45752011054109e-42
"Endocytosis15","Endocytosis","MMEB9_E1",0,0,0,1,1,6.2160657240808e-37
"Ribosome15","Ribosome","MMEB9_E1",1,0,1,0.148364485981308,1,7.6728903810634e-46
"Autophagy - animal15","Autophagy - animal","MMEB9_E1",0,0,0,1,1,7.82220953158011e-42
"Protein processing in endoplasmic reticulum15","Protein processing in endoplasmic reticulum","MMEB9_E1",0,0,0,1,1,3.1085422251524e-43
"Huntington disease15","Huntington disease","MMEB9_E1",0,0,0,1,1,2.87102488830452e-37
"Ubiquitin mediated proteolysis15","Ubiquitin mediated proteolysis","MMEB9_E1",0,0,0,1,1,6.17827765616031e-43
"Shigellosis15","Shigellosis","MMEB9_E1",0,0,0,1,1,4.13741964558192e-36
"Thermogenesis15","Thermogenesis","MMEB9_E1",0,0,0,1,1,9.66776528006575e-40
"Mitophagy - animal15","Mitophagy - animal","MMEB9_E1",0,0,0,1,1,2.71230942570027e-45
"Parkinson disease15","Parkinson disease","MMEB9_E1",0,0,0,1,1,6.27787352115971e-41
"Amyotrophic lateral sclerosis15","Amyotrophic lateral sclerosis","MMEB9_E1",0,0,0,1,1,5.33491289670088e-36
"Cellular senescence15","Cellular senescence","MMEB9_E1",1,0,1,0.26518691588785,1,1.53723741360214e-41
"Chemical carcinogenesis - reactive oxygen species15","Chemical carcinogenesis - reactive oxygen species","MMEB9_E1",0,0,0,1,1,1.12230493756174e-39
"Colorectal cancer15","Colorectal cancer","MMEB9_E1",0,0,0,1,1,2.72911064480121e-44
"Salmonella infection15","Salmonella infection","MMEB9_E1",0,0,0,1,1,1.27452704374247e-36
"ATP-dependent chromatin remodeling15","ATP-dependent chromatin remodeling","MMEB9_E1",0,0,0,1,1,3.4227102783559e-45
"Diabetic cardiomyopathy15","Diabetic cardiomyopathy","MMEB9_E1",0,0,0,1,1,7.12264688062001e-40
"Spliceosome15","Spliceosome","MMEB9_E1",0,0,0,1,1,1.27577970106783e-43
"Viral carcinogenesis15","Viral carcinogenesis","MMEB9_E1",0,0,0,1,1,2.82867318880899e-40
"Pathways of neurodegeneration - multiple diseases15","Pathways of neurodegeneration - multiple diseases","MMEB9_E1",0,1,-1,0.545560747663551,1,2.14243991208253e-34
"Pancreatic cancer15","Pancreatic cancer","MMEB9_E1",0,0,0,1,1,3.15649824970106e-44
"Chronic myeloid leukemia15","Chronic myeloid leukemia","MMEB9_E1",0,0,0,1,1,6.3121129742328e-45
"Polycomb repressive complex15","Polycomb repressive complex","MMEB9_E1",0,0,0,1,1,2.14324566910488e-46
"Alzheimer disease15","Alzheimer disease","MMEB9_E1",0,0,0,1,1,1.3588583010109e-35
"Non-alcoholic fatty liver disease15","Non-alcoholic fatty liver disease","MMEB9_E1",0,0,0,1,1,7.22313359430981e-43
"Nucleocytoplasmic transport15","Nucleocytoplasmic transport","MMEB9_E1",0,0,0,1,1,2.63355208349424e-44
"Human T-cell leukemia virus 1 infection15","Human T-cell leukemia virus 1 infection","MMEB9_E1",1,0,1,0.382009345794392,1,2.24913872181521e-39
"Nucleotide excision repair15","Nucleotide excision repair","MMEB9_E1",0,0,0,1,1,5.50318544197469e-47
"Oxidative phosphorylation15","Oxidative phosphorylation","MMEB9_E1",0,0,0,1,1,2.11546840642678e-45
"Renal cell carcinoma15","Renal cell carcinoma","MMEB9_E1",1,0,1,0.158878504672897,1,2.82896329357564e-45
"Axon guidance15","Axon guidance","MMEB9_E1",1,0,1,0.330607476635514,1,2.99585432078326e-39
"Endometrial cancer15","Endometrial cancer","MMEB9_E1",0,0,0,1,1,4.36207737348928e-47
"mRNA surveillance pathway15","mRNA surveillance pathway","MMEB9_E1",0,0,0,1,1,7.6728903810634e-46
"Focal adhesion15","Focal adhesion","MMEB9_E1",1,0,1,0.477803738317757,1,2.05653326247405e-36
"Adherens junction15","Adherens junction","MMEB9_E1",0,0,0,1,1,1.79492559940598e-42
"Prion disease15","Prion disease","MMEB9_E1",0,0,0,1,1,5.72456759489186e-40
"Lysosome15","Lysosome","MMEB9_E1",0,0,0,1,1,2.75217898618451e-43
"MAPK signaling pathway15","MAPK signaling pathway","MMEB9_E1",0,1,-1,0.580607476635514,1,2.11114840725889e-34
"Sphingolipid signaling pathway15","Sphingolipid signaling pathway","MMEB9_E1",0,0,0,1,1,2.79111493841945e-43
"Fanconi anemia pathway15","Fanconi anemia pathway","MMEB9_E1",0,0,0,1,1,3.86611315924666e-47
"Neurotrophin signaling pathway15","Neurotrophin signaling pathway","MMEB9_E1",0,0,0,1,1,8.64767436878522e-43
"Phosphatidylinositol signaling system15","Phosphatidylinositol signaling system","MMEB9_E1",0,0,0,1,1,1.20901740443386e-44
"Prostate cancer15","Prostate cancer","MMEB9_E1",0,0,0,1,1,1.21029990037289e-43
"Aminoacyl-tRNA biosynthesis15","Aminoacyl-tRNA biosynthesis","MMEB9_E1",0,0,0,1,1,2.14448825569319e-48
"Base excision repair15","Base excision repair","MMEB9_E1",0,0,0,1,1,7.05350128734445e-49
"p53 signaling pathway15","p53 signaling pathway","MMEB9_E1",0,0,0,1,1,2.63221550261087e-46
"EGFR tyrosine kinase inhibitor resistance15","EGFR tyrosine kinase inhibitor resistance","MMEB9_E1",0,0,0,1,1,2.86329431477538e-44
"Small cell lung cancer15","Small cell lung cancer","MMEB9_E1",0,0,0,1,1,1.11572560225931e-44
"RNA degradation15","RNA degradation","MMEB9_E1",0,0,0,1,1,2.92489012471103e-47
"mTOR signaling pathway15","mTOR signaling pathway","MMEB9_E1",0,0,0,1,1,1.89246994825336e-41
"Endocrine resistance15","Endocrine resistance","MMEB9_E1",0,0,0,1,1,2.34163264445262e-43
"Lysine degradation15","Lysine degradation","MMEB9_E1",0,0,0,1,1,2.13572345404172e-46
"Viral life cycle - HIV-115","Viral life cycle - HIV-1","MMEB9_E1",0,0,0,1,1,7.48277755882355e-45
"Longevity regulating pathway15","Longevity regulating pathway","MMEB9_E1",0,0,0,1,1,1.21007487248889e-43
"Insulin resistance15","Insulin resistance","MMEB9_E1",0,0,0,1,1,8.56652415522159e-43
"Inositol phosphate metabolism15","Inositol phosphate metabolism","MMEB9_E1",0,0,0,1,1,1.48959554067952e-45
"Platinum drug resistance15","Platinum drug resistance","MMEB9_E1",0,0,0,1,1,2.63221550261087e-46
"Bacterial invasion of epithelial cells15","Bacterial invasion of epithelial cells","MMEB9_E1",0,0,0,1,1,7.18642255633452e-45
"Hepatocellular carcinoma15","Hepatocellular carcinoma","MMEB9_E1",0,0,0,1,1,9.71217761295328e-41
"Insulin signaling pathway15","Insulin signaling pathway","MMEB9_E1",0,0,0,1,1,4.66543781445505e-42
"Human cytomegalovirus infection15","Human cytomegalovirus infection","MMEB9_E1",1,0,1,0.36214953271028,1,6.53497577567254e-38
"Human papillomavirus infection15","Human papillomavirus infection","MMEB9_E1",1,1,0,1,1,7.96813277280819e-34
"Proteoglycans in cancer15","Proteoglycans in cancer","MMEB9_E1",1,0,1,0.422897196261682,1,1.31533261906826e-37
"TGF-beta signaling pathway15","TGF-beta signaling pathway","MMEB9_E1",0,0,0,1,1,1.78635528543938e-42
"RNA polymerase15","RNA polymerase","MMEB9_E1",0,0,0,1,1,1.01043603407586e-49
"FoxO signaling pathway15","FoxO signaling pathway","MMEB9_E1",0,0,0,1,1,3.65584164996149e-41
"AGE-RAGE signaling pathway in diabetic complications15","AGE-RAGE signaling pathway in diabetic complications","MMEB9_E1",0,0,0,1,1,2.42518016292326e-42
"Hepatitis B15","Hepatitis B","MMEB9_E1",1,0,1,0.273364485981308,1,1.15431290797686e-40
"Longevity regulating pathway - multiple species15","Longevity regulating pathway - multiple species","MMEB9_E1",0,0,0,1,1,3.45274301661583e-46
"Yersinia infection15","Yersinia infection","MMEB9_E1",1,0,1,0.253504672897196,1,1.63851008327631e-41
"N-Glycan biosynthesis15","N-Glycan biosynthesis","MMEB9_E1",0,0,0,1,1,7.20572385468041e-48
"Non-small cell lung cancer15","Non-small cell lung cancer","MMEB9_E1",0,0,0,1,1,1.72384810512103e-46
"Rap1 signaling pathway15","Rap1 signaling pathway","MMEB9_E1",0,0,0,1,1,4.13741964558192e-36
"Choline metabolism in cancer15","Choline metabolism in cancer","MMEB9_E1",0,0,0,1,1,7.87169201811795e-45
"TNF signaling pathway15","TNF signaling pathway","MMEB9_E1",0,0,0,1,1,2.70589408852477e-42
"Glioma15","Glioma","MMEB9_E1",0,0,0,1,1,6.37243274527358e-46
"Human immunodeficiency virus 1 infection15","Human immunodeficiency virus 1 infection","MMEB9_E1",1,0,1,0.309579439252336,1,6.01291476603094e-40
"Apoptosis15","Apoptosis","MMEB9_E1",0,0,0,1,1,2.50054355132638e-43
"AMPK signaling pathway15","AMPK signaling pathway","MMEB9_E1",0,0,0,1,1,3.45752011054109e-42
"Fatty acid metabolism15","Fatty acid metabolism","MMEB9_E1",0,0,0,1,1,4.54465445671639e-48
"DNA replication15","DNA replication","MMEB9_E1",0,0,0,1,1,3.30012189818864e-49
"Pathogenic Escherichia coli infection15","Pathogenic Escherichia coli infection","MMEB9_E1",0,0,0,1,1,5.97727545454733e-39
"PD-L1 expression and PD-1 checkpoint pathway in cancer15","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEB9_E1",1,0,1,0.183411214953271,1,4.84246548813455e-44
"Hippo signaling pathway15","Hippo signaling pathway","MMEB9_E1",0,0,0,1,1,1.19562313116058e-39
"Valine, leucine and isoleucine degradation15","Valine, leucine and isoleucine degradation","MMEB9_E1",0,0,0,1,1,4.21778804473644e-48
"Peroxisome15","Peroxisome","MMEB9_E1",0,0,0,1,1,1.81589108931916e-47
"Homologous recombination15","Homologous recombination","MMEB9_E1",0,0,0,1,1,5.7782202824322e-48
"Bladder cancer15","Bladder cancer","MMEB9_E1",0,0,0,1,1,8.20696012430595e-49
"Fluid shear stress and atherosclerosis15","Fluid shear stress and atherosclerosis","MMEB9_E1",0,0,0,1,1,8.29427389475122e-43
"SNARE interactions in vesicular transport15","SNARE interactions in vesicular transport","MMEB9_E1",0,0,0,1,1,5.48205998593444e-50
"Autophagy - other15","Autophagy - other","MMEB9_E1",0,0,0,1,1,8.1994313442145e-50
"Proteasome15","Proteasome","MMEB9_E1",0,0,0,1,1,6.32453721174822e-49
"Protein export15","Protein export","MMEB9_E1",0,0,0,1,1,1.71221613215655e-50
"Thyroid hormone signaling pathway15","Thyroid hormone signaling pathway","MMEB9_E1",0,0,0,1,1,6.41522807438828e-43
"Amino sugar and nucleotide sugar metabolism15","Amino sugar and nucleotide sugar metabolism","MMEB9_E1",0,0,0,1,1,1.28588969250267e-47
"Nucleotide metabolism15","Nucleotide metabolism","MMEB9_E1",0,0,0,1,1,7.90741101667417e-47
"ErbB signaling pathway15","ErbB signaling pathway","MMEB9_E1",0,0,0,1,1,2.32061864958229e-45
"Thyroid cancer15","Thyroid cancer","MMEB9_E1",0,0,0,1,1,4.54050076649354e-49
"Various types of N-glycan biosynthesis15","Various types of N-glycan biosynthesis","MMEB9_E1",0,0,0,1,1,8.19973100093059e-49
"Spinocerebellar ataxia15","Spinocerebellar ataxia","MMEB9_E1",0,0,0,1,1,1.6644753627777e-43
"Basal transcription factors15","Basal transcription factors","MMEB9_E1",0,0,0,1,1,1.91101216209487e-49
"Regulation of actin cytoskeleton15","Regulation of actin cytoskeleton","MMEB9_E1",1,0,1,0.426401869158879,1,1.16297940679733e-36
"Melanoma15","Melanoma","MMEB9_E1",0,0,0,1,1,2.84950304461107e-45
"Tight junction15","Tight junction","MMEB9_E1",0,0,0,1,1,2.15522720608841e-40
"Apoptosis - multiple species15","Apoptosis - multiple species","MMEB9_E1",0,0,0,1,1,1.27416513934094e-49
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis15","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEB9_E1",0,0,0,1,1,1.33770438279421e-50
"Biosynthesis of nucleotide sugars15","Biosynthesis of nucleotide sugars","MMEB9_E1",0,0,0,1,1,1.08890470680975e-48
"Epithelial cell signaling in Helicobacter pylori infection15","Epithelial cell signaling in Helicobacter pylori infection","MMEB9_E1",0,0,0,1,1,5.28243343573298e-46
"Epstein-Barr virus infection15","Epstein-Barr virus infection","MMEB9_E1",0,0,0,1,1,8.08508529448163e-43
"Selenocompound metabolism15","Selenocompound metabolism","MMEB9_E1",1,0,1,0.0478971962616822,1,4.92726365050434e-50
"Other types of O-glycan biosynthesis15","Other types of O-glycan biosynthesis","MMEB9_E1",0,0,0,1,1,6.96118784133657e-49
"Notch signaling pathway15","Notch signaling pathway","MMEB9_E1",0,0,0,1,1,8.4360880214221e-48
"Fc gamma R-mediated phagocytosis15","Fc gamma R-mediated phagocytosis","MMEB9_E1",0,0,0,1,1,2.63514272232815e-44
"Citrate cycle (TCA cycle)15","Citrate cycle (TCA cycle)","MMEB9_E1",0,0,0,1,1,2.42390535705193e-49
"Apelin signaling pathway15","Apelin signaling pathway","MMEB9_E1",0,0,0,1,1,4.85971142854253e-42
"Mismatch repair15","Mismatch repair","MMEB9_E1",0,0,0,1,1,5.78739699365411e-50
"Carbon metabolism15","Carbon metabolism","MMEB9_E1",0,0,0,1,1,2.01563548529482e-44
"Hedgehog signaling pathway15","Hedgehog signaling pathway","MMEB9_E1",0,0,0,1,1,2.32255675740603e-46
"Chagas disease15","Chagas disease","MMEB9_E1",0,0,0,1,1,5.73022910701598e-44
"Growth hormone synthesis, secretion and action15","Growth hormone synthesis, secretion and action","MMEB9_E1",0,0,0,1,1,3.68136922031993e-42
"Kaposi sarcoma-associated herpesvirus infection15","Kaposi sarcoma-associated herpesvirus infection","MMEB9_E1",1,0,1,0.276869158878505,1,2.8015479362549e-41
"Hippo signaling pathway - multiple species15","Hippo signaling pathway - multiple species","MMEB9_E1",0,0,0,1,1,2.73001741455709e-48
"VEGF signaling pathway15","VEGF signaling pathway","MMEB9_E1",1,0,1,0.0969626168224299,1,1.41135846730388e-47
"Gap junction15","Gap junction","MMEB9_E1",0,0,0,1,1,4.73733526127591e-45
"Vasopressin-regulated water reabsorption15","Vasopressin-regulated water reabsorption","MMEB9_E1",0,0,0,1,1,2.66072778159802e-48
"Progesterone-mediated oocyte maturation15","Progesterone-mediated oocyte maturation","MMEB9_E1",0,0,0,1,1,6.19051199732611e-46
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate15","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEB9_E1",2,0,1.58496250072116,0.0128504672897196,1,1.3699607654108e-49
"T cell receptor signaling pathway15","T cell receptor signaling pathway","MMEB9_E1",1,0,1,0.178738317757009,1,3.46141680834013e-44
"Oocyte meiosis15","Oocyte meiosis","MMEB9_E1",0,0,0,1,1,4.25873498301185e-44
"Phospholipase D signaling pathway15","Phospholipase D signaling pathway","MMEB9_E1",0,0,0,1,1,5.60137337168292e-41
"Acute myeloid leukemia15","Acute myeloid leukemia","MMEB9_E1",0,0,0,1,1,2.24365416983808e-46
"One carbon pool by folate15","One carbon pool by folate","MMEB9_E1",0,0,0,1,1,8.47412200174931e-51
"Propanoate metabolism15","Propanoate metabolism","MMEB9_E1",0,0,0,1,1,1.27416513934094e-49
"Wnt signaling pathway15","Wnt signaling pathway","MMEB9_E1",1,0,1,0.296728971962617,1,7.21866010725019e-41
"Breast cancer15","Breast cancer","MMEB9_E1",0,0,0,1,1,2.57627405202121e-41
"Adipocytokine signaling pathway15","Adipocytokine signaling pathway","MMEB9_E1",0,0,0,1,1,1.53107411948763e-46
"Central carbon metabolism in cancer15","Central carbon metabolism in cancer","MMEB9_E1",0,0,0,1,1,6.75717915503025e-45
"Glyoxylate and dicarboxylate metabolism15","Glyoxylate and dicarboxylate metabolism","MMEB9_E1",0,0,0,1,1,1.23272003449353e-50
"Relaxin signaling pathway15","Relaxin signaling pathway","MMEB9_E1",0,0,0,1,1,8.59902824464674e-42
"Ferroptosis15","Ferroptosis","MMEB9_E1",0,0,0,1,1,3.60315000712378e-48
"Sphingolipid metabolism15","Sphingolipid metabolism","MMEB9_E1",0,0,0,1,1,6.05023052601099e-48
"Toxoplasmosis15","Toxoplasmosis","MMEB9_E1",0,0,0,1,1,2.21054067722525e-46
"Ras signaling pathway15","Ras signaling pathway","MMEB9_E1",0,0,0,1,1,2.84150087895139e-37
"Pyrimidine metabolism15","Pyrimidine metabolism","MMEB9_E1",0,0,0,1,1,5.83068494795822e-48
"GnRH signaling pathway15","GnRH signaling pathway","MMEB9_E1",0,0,0,1,1,1.91207591593596e-45
"Coronavirus disease - COVID-1915","Coronavirus disease - COVID-19","MMEB9_E1",0,0,0,1,1,1.17977129729605e-41
"Mannose type O-glycan biosynthesis15","Mannose type O-glycan biosynthesis","MMEB9_E1",0,0,0,1,1,1.36892453345297e-50
"Terpenoid backbone biosynthesis15","Terpenoid backbone biosynthesis","MMEB9_E1",0,0,0,1,1,1.0965243910018e-50
"Cysteine and methionine metabolism15","Cysteine and methionine metabolism","MMEB9_E1",1,0,1,0.0911214953271028,1,4.91966499374295e-48
"Circadian rhythm15","Circadian rhythm","MMEB9_E1",0,0,0,1,1,9.55985396234606e-50
"Fatty acid elongation15","Fatty acid elongation","MMEB9_E1",0,0,0,1,1,1.01551057539246e-50
"Biosynthesis of unsaturated fatty acids15","Biosynthesis of unsaturated fatty acids","MMEB9_E1",0,0,0,1,1,1.73153700118549e-50
"Inflammatory mediator regulation of TRP channels15","Inflammatory mediator regulation of TRP channels","MMEB9_E1",0,0,0,1,1,1.91559869115906e-45
"Parathyroid hormone synthesis, secretion and action15","Parathyroid hormone synthesis, secretion and action","MMEB9_E1",0,0,0,1,1,1.6425081040896e-43
"Sulfur metabolism15","Sulfur metabolism","MMEB9_E1",0,0,0,1,1,2.50153850532616e-51
"Vibrio cholerae infection15","Vibrio cholerae infection","MMEB9_E1",0,0,0,1,1,1.59258506879199e-48
"Signaling pathways regulating pluripotency of stem cells15","Signaling pathways regulating pluripotency of stem cells","MMEB9_E1",0,0,0,1,1,4.28979009622961e-42
"HIF-1 signaling pathway15","HIF-1 signaling pathway","MMEB9_E1",0,0,0,1,1,3.85162379896444e-42
"Purine metabolism15","Purine metabolism","MMEB9_E1",0,0,0,1,1,1.66904478758344e-43
"Fatty acid degradation15","Fatty acid degradation","MMEB9_E1",0,0,0,1,1,3.29346560741287e-49
"Glutathione metabolism15","Glutathione metabolism","MMEB9_E1",0,0,0,1,1,4.77928238890677e-49
"Transcriptional misregulation in cancer15","Transcriptional misregulation in cancer","MMEB9_E1",0,0,0,1,1,1.6206095837119e-39
"2-Oxocarboxylic acid metabolism15","2-Oxocarboxylic acid metabolism","MMEB9_E1",0,0,0,1,1,8.41843943172914e-50
"Adrenergic signaling in cardiomyocytes15","Adrenergic signaling in cardiomyocytes","MMEB9_E1",0,0,0,1,1,5.63471449616044e-41
"Gastric cancer15","Gastric cancer","MMEB9_E1",0,0,0,1,1,1.34223075294341e-41
"Long-term potentiation15","Long-term potentiation","MMEB9_E1",0,0,0,1,1,6.32218635674798e-47
"Motor proteins15","Motor proteins","MMEB9_E1",0,0,0,1,1,1.71857853121585e-39
"Biosynthesis of amino acids15","Biosynthesis of amino acids","MMEB9_E1",0,0,0,1,1,3.9466345830219e-47
"Other glycan degradation15","Other glycan degradation","MMEB9_E1",0,0,0,1,1,8.84928391733716e-51
"Non-homologous end-joining15","Non-homologous end-joining","MMEB9_E1",0,0,0,1,1,1.62261578890848e-51
"Glycerophospholipid metabolism15","Glycerophospholipid metabolism","MMEB9_E1",0,0,0,1,1,5.9251609716078e-46
"C-type lectin receptor signaling pathway15","C-type lectin receptor signaling pathway","MMEB9_E1",1,0,1,0.174065420560748,1,1.68441690899061e-44
"Lipid and atherosclerosis15","Lipid and atherosclerosis","MMEB9_E1",1,0,1,0.268691588785047,1,7.18510579616724e-42
"Hepatitis C15","Hepatitis C","MMEB9_E1",0,0,0,1,1,9.01484299586572e-43
"PI3K-Akt signaling pathway15","PI3K-Akt signaling pathway","MMEB9_E1",1,1,0,1,1,7.88951230196569e-32
"Long-term depression15","Long-term depression","MMEB9_E1",0,0,0,1,1,1.41135846730388e-47
"Arrhythmogenic right ventricular cardiomyopathy15","Arrhythmogenic right ventricular cardiomyopathy","MMEB9_E1",1,0,1,0.186915887850467,1,3.56184433303894e-44
"Necroptosis15","Necroptosis","MMEB9_E1",0,0,0,1,1,8.22580818028961e-44
"Retrograde endocannabinoid signaling15","Retrograde endocannabinoid signaling","MMEB9_E1",0,0,0,1,1,8.77071198427937e-44
