"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Legionellosis13","Legionellosis","MMEB9_C2",0,0,0,1,1,8.15664483844902e-47
"Measles13","Measles","MMEB9_C2",0,0,0,1,1,8.24535177865421e-44
"Biosynthesis of cofactors13","Biosynthesis of cofactors","MMEB9_C2",0,0,0,1,1,9.53398930017254e-43
"Glycosaminoglycan biosynthesis - keratan sulfate13","Glycosaminoglycan biosynthesis - keratan sulfate","MMEB9_C2",0,0,0,1,1,4.08512614168868e-51
"Alanine, aspartate and glutamate metabolism13","Alanine, aspartate and glutamate metabolism","MMEB9_C2",0,0,0,1,1,7.67560666149746e-49
"Fatty acid biosynthesis13","Fatty acid biosynthesis","MMEB9_C2",0,0,0,1,1,9.48293346111379e-52
"Hypertrophic cardiomyopathy13","Hypertrophic cardiomyopathy","MMEB9_C2",0,0,0,1,1,1.72945890146579e-45
"Glucagon signaling pathway13","Glucagon signaling pathway","MMEB9_C2",0,0,0,1,1,3.29031258781166e-43
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin13","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEB9_C2",0,0,0,1,1,4.5550536385284e-50
"Steroid biosynthesis13","Steroid biosynthesis","MMEB9_C2",0,0,0,1,1,1.241814651452e-50
"cGMP-PKG signaling pathway13","cGMP-PKG signaling pathway","MMEB9_C2",0,0,0,1,1,3.84007664439207e-43
"Phagosome13","Phagosome","MMEB9_C2",0,0,0,1,1,1.16377348316007e-43
"Arginine and proline metabolism13","Arginine and proline metabolism","MMEB9_C2",0,0,0,1,1,1.16409057410868e-48
"Pyruvate metabolism13","Pyruvate metabolism","MMEB9_C2",0,0,0,1,1,7.98203983896789e-50
"Type II diabetes mellitus13","Type II diabetes mellitus","MMEB9_C2",0,0,0,1,1,2.00950409786671e-49
"Dilated cardiomyopathy13","Dilated cardiomyopathy","MMEB9_C2",0,0,0,1,1,5.49786363248074e-45
"Alcoholic liver disease13","Alcoholic liver disease","MMEB9_C2",0,0,0,1,1,6.38321009708785e-43
"Leukocyte transendothelial migration13","Leukocyte transendothelial migration","MMEB9_C2",0,0,0,1,1,2.24631009440646e-44
"Glycosaminoglycan degradation13","Glycosaminoglycan degradation","MMEB9_C2",0,0,0,1,1,6.53571937000738e-51
"Endocrine and other factor-regulated calcium reabsorption13","Endocrine and other factor-regulated calcium reabsorption","MMEB9_C2",0,0,0,1,1,2.08669190464831e-47
"Ubiquinone and other terpenoid-quinone biosynthesis13","Ubiquinone and other terpenoid-quinone biosynthesis","MMEB9_C2",0,0,0,1,1,3.17810772314648e-51
"Fc epsilon RI signaling pathway13","Fc epsilon RI signaling pathway","MMEB9_C2",0,0,0,1,1,1.55802853443921e-46
"Glycine, serine and threonine metabolism13","Glycine, serine and threonine metabolism","MMEB9_C2",0,0,0,1,1,9.40447609194266e-48
"Pertussis13","Pertussis","MMEB9_C2",0,0,0,1,1,1.15535082825069e-46
"Aldosterone synthesis and secretion13","Aldosterone synthesis and secretion","MMEB9_C2",0,0,0,1,1,3.1827143790122e-44
"Regulation of lipolysis in adipocytes13","Regulation of lipolysis in adipocytes","MMEB9_C2",0,0,0,1,1,6.25542428786362e-49
"Cholinergic synapse13","Cholinergic synapse","MMEB9_C2",0,0,0,1,1,1.64682344874709e-44
"Osteoclast differentiation13","Osteoclast differentiation","MMEB9_C2",0,0,0,1,1,2.79048444516904e-44
"Pentose phosphate pathway13","Pentose phosphate pathway","MMEB9_C2",0,0,0,1,1,1.75172890841556e-50
"beta-Alanine metabolism13","beta-Alanine metabolism","MMEB9_C2",1,0,1,0.0397196261682243,1,3.38441217622367e-50
"PPAR signaling pathway13","PPAR signaling pathway","MMEB9_C2",0,0,0,1,1,3.69713042761762e-46
"Folate biosynthesis13","Folate biosynthesis","MMEB9_C2",0,0,0,1,1,4.10790997139941e-49
"Influenza A13","Influenza A","MMEB9_C2",0,0,0,1,1,2.62229282936006e-41
"Th17 cell differentiation13","Th17 cell differentiation","MMEB9_C2",0,0,0,1,1,6.33739545874119e-45
"Cardiac muscle contraction13","Cardiac muscle contraction","MMEB9_C2",0,0,0,1,1,1.49871027265063e-45
"Nicotinate and nicotinamide metabolism13","Nicotinate and nicotinamide metabolism","MMEB9_C2",0,0,0,1,1,7.30124720329014e-49
"Aldosterone-regulated sodium reabsorption13","Aldosterone-regulated sodium reabsorption","MMEB9_C2",0,0,0,1,1,8.52001558351783e-49
"Neutrophil extracellular trap formation13","Neutrophil extracellular trap formation","MMEB9_C2",0,0,0,1,1,9.72250337812303e-42
"Th1 and Th2 cell differentiation13","Th1 and Th2 cell differentiation","MMEB9_C2",0,0,0,1,1,1.53445046590432e-44
"NOD-like receptor signaling pathway13","NOD-like receptor signaling pathway","MMEB9_C2",0,0,0,1,1,4.39856591232834e-43
"Cortisol synthesis and secretion13","Cortisol synthesis and secretion","MMEB9_C2",0,0,0,1,1,4.18587087675484e-48
"GnRH secretion13","GnRH secretion","MMEB9_C2",0,0,0,1,1,7.44370496743512e-49
"Vascular smooth muscle contraction13","Vascular smooth muscle contraction","MMEB9_C2",0,0,0,1,1,7.74521524716265e-44
"Estrogen signaling pathway13","Estrogen signaling pathway","MMEB9_C2",0,0,0,1,1,2.10172488185814e-41
"RIG-I-like receptor signaling pathway13","RIG-I-like receptor signaling pathway","MMEB9_C2",0,0,0,1,1,5.03428065020784e-47
"Amoebiasis13","Amoebiasis","MMEB9_C2",0,0,0,1,1,9.82391393086535e-46
"ECM-receptor interaction13","ECM-receptor interaction","MMEB9_C2",0,0,0,1,1,5.22320463941082e-45
"Renin secretion13","Renin secretion","MMEB9_C2",0,0,0,1,1,3.89094423857015e-47
"Collecting duct acid secretion13","Collecting duct acid secretion","MMEB9_C2",0,0,0,1,1,7.67560666149746e-49
"Viral myocarditis13","Viral myocarditis","MMEB9_C2",0,0,0,1,1,7.49930338057324e-47
"B cell receptor signaling pathway13","B cell receptor signaling pathway","MMEB9_C2",0,0,0,1,1,3.57508534482654e-44
"Glutamatergic synapse13","Glutamatergic synapse","MMEB9_C2",1,0,1,0.184579439252336,1,6.37619946660886e-44
"Cytosolic DNA-sensing pathway13","Cytosolic DNA-sensing pathway","MMEB9_C2",0,0,0,1,1,7.27893221083524e-44
"Glycosphingolipid biosynthesis - globo and isoglobo series13","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEB9_C2",0,0,0,1,1,3.17810772314648e-51
"Galactose metabolism13","Galactose metabolism","MMEB9_C2",0,0,0,1,1,3.15831948731343e-48
"Arginine biosynthesis13","Arginine biosynthesis","MMEB9_C2",0,0,0,1,1,7.3198313144096e-51
"Toll-like receptor signaling pathway13","Toll-like receptor signaling pathway","MMEB9_C2",0,0,0,1,1,3.44475484930666e-47
"Thiamine metabolism13","Thiamine metabolism","MMEB9_C2",0,0,0,1,1,9.48293346111379e-52
"Circadian entrainment13","Circadian entrainment","MMEB9_C2",0,0,0,1,1,7.01064749077304e-46
"Morphine addiction13","Morphine addiction","MMEB9_C2",0,0,0,1,1,1.33821220994687e-44
"Ether lipid metabolism13","Ether lipid metabolism","MMEB9_C2",0,0,0,1,1,4.40947541296838e-50
"Ribosome biogenesis in eukaryotes13","Ribosome biogenesis in eukaryotes","MMEB9_C2",3,0,2,0.00817757009345794,1,3.87398401892371e-44
"Synaptic vesicle cycle13","Synaptic vesicle cycle","MMEB9_C2",0,0,0,1,1,2.25278864939296e-47
"Tryptophan metabolism13","Tryptophan metabolism","MMEB9_C2",0,0,0,1,1,1.04279057342034e-49
"Proximal tubule bicarbonate reclamation13","Proximal tubule bicarbonate reclamation","MMEB9_C2",0,0,0,1,1,7.70475354568096e-50
"Chemical carcinogenesis - receptor activation13","Chemical carcinogenesis - receptor activation","MMEB9_C2",0,0,0,1,1,2.03050777376883e-43
"Leishmaniasis13","Leishmaniasis","MMEB9_C2",0,0,0,1,1,1.47225432582986e-48
"Glycosphingolipid biosynthesis - lacto and neolacto series13","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEB9_C2",1,0,1,0.0257009345794393,1,6.59340661606952e-51
"Amphetamine addiction13","Amphetamine addiction","MMEB9_C2",0,0,0,1,1,2.29401292808588e-47
"Thyroid hormone synthesis13","Thyroid hormone synthesis","MMEB9_C2",0,0,0,1,1,2.48333597057143e-46
"Butanoate metabolism13","Butanoate metabolism","MMEB9_C2",0,0,0,1,1,1.91029465000083e-49
"ABC transporters13","ABC transporters","MMEB9_C2",0,0,0,1,1,7.58087632597266e-49
"Antigen processing and presentation13","Antigen processing and presentation","MMEB9_C2",0,0,0,1,1,5.75043442730481e-47
"Ovarian steroidogenesis13","Ovarian steroidogenesis","MMEB9_C2",0,0,0,1,1,3.28187477971558e-48
"Rheumatoid arthritis13","Rheumatoid arthritis","MMEB9_C2",0,0,0,1,1,7.86264928355123e-45
"IL-17 signaling pathway13","IL-17 signaling pathway","MMEB9_C2",0,0,0,1,1,2.1360503631672e-46
"Renin-angiotensin system13","Renin-angiotensin system","MMEB9_C2",0,0,0,1,1,3.51685539925486e-51
"Nitrogen metabolism13","Nitrogen metabolism","MMEB9_C2",0,0,0,1,1,6.59340661606952e-51
"Tuberculosis13","Tuberculosis","MMEB9_C2",0,0,0,1,1,5.99780355181727e-44
"Drug metabolism - other enzymes13","Drug metabolism - other enzymes","MMEB9_C2",0,0,0,1,1,5.16967730375687e-47
"Glycolysis / Gluconeogenesis13","Glycolysis / Gluconeogenesis","MMEB9_C2",0,0,0,1,1,5.60741565976569e-47
"Gastric acid secretion13","Gastric acid secretion","MMEB9_C2",0,0,0,1,1,1.2078157382557e-46
"Cholesterol metabolism13","Cholesterol metabolism","MMEB9_C2",0,0,0,1,1,5.55310373456655e-48
"African trypanosomiasis13","African trypanosomiasis","MMEB9_C2",0,0,0,1,1,4.04446496809409e-50
"GABAergic synapse13","GABAergic synapse","MMEB9_C2",2,0,1.58496250072116,0.0245327102803738,1,9.87023331762673e-46
"Chemokine signaling pathway13","Chemokine signaling pathway","MMEB9_C2",0,0,0,1,1,4.19397080983163e-41
"Insulin secretion13","Insulin secretion","MMEB9_C2",0,0,0,1,1,4.71800518386878e-47
"Cocaine addiction13","Cocaine addiction","MMEB9_C2",0,0,0,1,1,4.33948404652856e-48
"Mineral absorption13","Mineral absorption","MMEB9_C2",0,0,0,1,1,2.29930346704024e-47
"Histidine metabolism13","Histidine metabolism","MMEB9_C2",0,0,0,1,1,7.3198313144096e-51
"Vitamin digestion and absorption13","Vitamin digestion and absorption","MMEB9_C2",0,0,0,1,1,4.07370960716151e-51
"Systemic lupus erythematosus13","Systemic lupus erythematosus","MMEB9_C2",0,0,0,1,1,1.01236872860201e-47
"Phenylalanine metabolism13","Phenylalanine metabolism","MMEB9_C2",0,0,0,1,1,9.48293346111379e-52
"Taurine and hypotaurine metabolism13","Taurine and hypotaurine metabolism","MMEB9_C2",0,0,0,1,1,4.07370960716151e-51
"Starch and sucrose metabolism13","Starch and sucrose metabolism","MMEB9_C2",0,0,0,1,1,5.08101389395801e-51
"cAMP signaling pathway13","cAMP signaling pathway","MMEB9_C2",0,0,0,1,1,4.69765948137405e-40
"Protein digestion and absorption13","Protein digestion and absorption","MMEB9_C2",0,0,0,1,1,1.94829283642814e-45
"Primary bile acid biosynthesis13","Primary bile acid biosynthesis","MMEB9_C2",0,0,0,1,1,3.17810772314648e-51
"Calcium signaling pathway13","Calcium signaling pathway","MMEB9_C2",0,0,0,1,1,8.71386861691258e-39
"Porphyrin metabolism13","Porphyrin metabolism","MMEB9_C2",0,0,0,1,1,9.63896996250359e-51
"Malaria13","Malaria","MMEB9_C2",0,0,0,1,1,1.07370261872642e-48
"alpha-Linolenic acid metabolism13","alpha-Linolenic acid metabolism","MMEB9_C2",0,0,0,1,1,5.60179674171674e-51
"Cell adhesion molecules13","Cell adhesion molecules","MMEB9_C2",0,0,0,1,1,5.22320463941082e-45
"Carbohydrate digestion and absorption13","Carbohydrate digestion and absorption","MMEB9_C2",0,0,0,1,1,3.31346209529173e-48
"Serotonergic synapse13","Serotonergic synapse","MMEB9_C2",0,0,0,1,1,4.71800518386878e-47
"JAK-STAT signaling pathway13","JAK-STAT signaling pathway","MMEB9_C2",0,0,0,1,1,2.495455275636e-41
"Type I diabetes mellitus13","Type I diabetes mellitus","MMEB9_C2",0,0,0,1,1,1.76243168248733e-50
"Arachidonic acid metabolism13","Arachidonic acid metabolism","MMEB9_C2",0,0,0,1,1,9.95524727950406e-49
"Salivary secretion13","Salivary secretion","MMEB9_C2",0,0,0,1,1,2.57123122978919e-47
"Inflammatory bowel disease13","Inflammatory bowel disease","MMEB9_C2",0,0,0,1,1,7.08587820177597e-48
"Natural killer cell mediated cytotoxicity13","Natural killer cell mediated cytotoxicity","MMEB9_C2",0,0,0,1,1,3.34447289077296e-47
"Tyrosine metabolism13","Tyrosine metabolism","MMEB9_C2",0,0,0,1,1,4.10790997139941e-49
"Allograft rejection13","Allograft rejection","MMEB9_C2",0,0,0,1,1,4.08512614168868e-51
"Phototransduction13","Phototransduction","MMEB9_C2",0,0,0,1,1,3.51685539925486e-51
"Primary immunodeficiency13","Primary immunodeficiency","MMEB9_C2",0,0,0,1,1,4.08512614168868e-51
"Linoleic acid metabolism13","Linoleic acid metabolism","MMEB9_C2",0,0,0,1,1,4.50814517050415e-51
"Pentose and glucuronate interconversions13","Pentose and glucuronate interconversions","MMEB9_C2",0,0,0,1,1,9.63896996250359e-51
"Graft-versus-host disease13","Graft-versus-host disease","MMEB9_C2",0,0,0,1,1,3.78494996099787e-50
"Intestinal immune network for IgA production13","Intestinal immune network for IgA production","MMEB9_C2",0,0,0,1,1,2.00950409786671e-49
"Pancreatic secretion13","Pancreatic secretion","MMEB9_C2",0,0,0,1,1,1.24684066060909e-46
"Complement and coagulation cascades13","Complement and coagulation cascades","MMEB9_C2",0,0,0,1,1,6.96708524520305e-47
"Fat digestion and absorption13","Fat digestion and absorption","MMEB9_C2",0,0,0,1,1,2.0107755962545e-50
"Ascorbate and aldarate metabolism13","Ascorbate and aldarate metabolism","MMEB9_C2",0,0,0,1,1,9.48293346111379e-52
"MicroRNAs in cancer13","MicroRNAs in cancer","MMEB9_C2",0,0,0,1,1,6.40053434045514e-40
"Asthma13","Asthma","MMEB9_C2",0,0,0,1,1,6.71772601919445e-50
"Maturity onset diabetes of the young13","Maturity onset diabetes of the young","MMEB9_C2",0,0,0,1,1,9.48293346111379e-52
"Chemical carcinogenesis - DNA adducts13","Chemical carcinogenesis - DNA adducts","MMEB9_C2",0,0,0,1,1,2.59615018274237e-50
"Bile secretion13","Bile secretion","MMEB9_C2",0,0,0,1,1,3.28187477971558e-48
"Metabolism of xenobiotics by cytochrome P45013","Metabolism of xenobiotics by cytochrome P450","MMEB9_C2",0,0,0,1,1,6.99837835572577e-49
"Nicotine addiction13","Nicotine addiction","MMEB9_C2",0,0,0,1,1,8.20816594768635e-51
"Hematopoietic cell lineage13","Hematopoietic cell lineage","MMEB9_C2",0,0,0,1,1,9.95524727950406e-49
"Taste transduction13","Taste transduction","MMEB9_C2",0,0,0,1,1,2.00950409786671e-49
"Drug metabolism - cytochrome P45013","Drug metabolism - cytochrome P450","MMEB9_C2",0,0,0,1,1,5.32943439104024e-49
"Autoimmune thyroid disease13","Autoimmune thyroid disease","MMEB9_C2",0,0,0,1,1,6.59340661606952e-51
"Steroid hormone biosynthesis13","Steroid hormone biosynthesis","MMEB9_C2",0,0,0,1,1,7.63588325588531e-51
"Retinol metabolism13","Retinol metabolism","MMEB9_C2",0,0,0,1,1,7.70475354568096e-50
"Viral protein interaction with cytokine and cytokine receptor13","Viral protein interaction with cytokine and cytokine receptor","MMEB9_C2",0,0,0,1,1,1.07370261872642e-48
"Staphylococcus aureus infection13","Staphylococcus aureus infection","MMEB9_C2",0,0,0,1,1,2.10660769707536e-49
"Cytokine-cytokine receptor interaction13","Cytokine-cytokine receptor interaction","MMEB9_C2",0,0,0,1,1,4.03166782303039e-42
"Neuroactive ligand-receptor interaction13","Neuroactive ligand-receptor interaction","MMEB9_C2",1,0,1,0.283878504672897,1,4.57995478618157e-41
"Olfactory transduction13","Olfactory transduction","MMEB9_C2",0,0,0,1,1,2.28388482400712e-48
"Herpes simplex virus 1 infection14","Herpes simplex virus 1 infection","MMEB9_C3",0,1,-1,0.527357392316647,1,1.13752938831912e-29
"Cell cycle14","Cell cycle","MMEB9_C3",0,0,0,1,1,1.83836621836245e-40
"Endocytosis14","Endocytosis","MMEB9_C3",0,0,0,1,1,2.08591584344538e-37
"Ribosome14","Ribosome","MMEB9_C3",0,0,0,1,1,5.60251099824936e-42
"Autophagy - animal14","Autophagy - animal","MMEB9_C3",0,0,0,1,1,8.38786346836277e-40
"Protein processing in endoplasmic reticulum14","Protein processing in endoplasmic reticulum","MMEB9_C3",0,0,0,1,1,1.67728312779037e-40
"Huntington disease14","Huntington disease","MMEB9_C3",1,0,1,0.437718277066356,1,1.6110417616347e-35
"Ubiquitin mediated proteolysis14","Ubiquitin mediated proteolysis","MMEB9_C3",0,0,0,1,1,9.31908972445663e-42
"Shigellosis14","Shigellosis","MMEB9_C3",0,0,0,1,1,3.59044063924045e-37
"Thermogenesis14","Thermogenesis","MMEB9_C3",0,0,0,1,1,6.25199932822971e-38
"Mitophagy - animal14","Mitophagy - animal","MMEB9_C3",0,0,0,1,1,2.26770847216883e-42
"Parkinson disease14","Parkinson disease","MMEB9_C3",0,0,0,1,1,3.20490661882128e-36
"Amyotrophic lateral sclerosis14","Amyotrophic lateral sclerosis","MMEB9_C3",0,1,-1,0.576251455180442,1,6.86410111137504e-34
"Cellular senescence14","Cellular senescence","MMEB9_C3",0,0,0,1,1,1.21436323580261e-41
"Chemical carcinogenesis - reactive oxygen species14","Chemical carcinogenesis - reactive oxygen species","MMEB9_C3",0,0,0,1,1,2.6903567565711e-38
"Colorectal cancer14","Colorectal cancer","MMEB9_C3",0,0,0,1,1,5.27085784755713e-46
"Salmonella infection14","Salmonella infection","MMEB9_C3",0,0,0,1,1,1.19376403973636e-36
"ATP-dependent chromatin remodeling14","ATP-dependent chromatin remodeling","MMEB9_C3",1,0,1,0.230500582072177,1,1.43482405801909e-42
"Diabetic cardiomyopathy14","Diabetic cardiomyopathy","MMEB9_C3",0,0,0,1,1,3.78951227031284e-41
"Spliceosome14","Spliceosome","MMEB9_C3",1,0,1,0.288707799767171,1,7.54836712467576e-41
"Viral carcinogenesis14","Viral carcinogenesis","MMEB9_C3",0,0,0,1,1,6.24558663558034e-40
"Pathways of neurodegeneration - multiple diseases14","Pathways of neurodegeneration - multiple diseases","MMEB9_C3",1,1,0,1,1,2.62295704852087e-32
"Pancreatic cancer14","Pancreatic cancer","MMEB9_C3",0,0,0,1,1,3.26622737352913e-45
"Chronic myeloid leukemia14","Chronic myeloid leukemia","MMEB9_C3",0,0,0,1,1,1.06471346521707e-46
"Polycomb repressive complex14","Polycomb repressive complex","MMEB9_C3",0,0,0,1,1,9.63572504946323e-45
"Alzheimer disease14","Alzheimer disease","MMEB9_C3",1,1,0,1,1,5.98389847255e-34
"Non-alcoholic fatty liver disease14","Non-alcoholic fatty liver disease","MMEB9_C3",0,0,0,1,1,5.1509481465152e-41
"Nucleocytoplasmic transport14","Nucleocytoplasmic transport","MMEB9_C3",0,0,0,1,1,4.30251341702566e-44
"Human T-cell leukemia virus 1 infection14","Human T-cell leukemia virus 1 infection","MMEB9_C3",0,0,0,1,1,4.42672535296364e-39
"Nucleotide excision repair14","Nucleotide excision repair","MMEB9_C3",0,0,0,1,1,7.58877940721568e-48
"Oxidative phosphorylation14","Oxidative phosphorylation","MMEB9_C3",0,0,0,1,1,3.34630258688567e-43
"Renal cell carcinoma14","Renal cell carcinoma","MMEB9_C3",0,0,0,1,1,1.3631456497802e-47
"Axon guidance14","Axon guidance","MMEB9_C3",0,0,0,1,1,4.96646133961686e-40
"Endometrial cancer14","Endometrial cancer","MMEB9_C3",0,0,0,1,1,6.85737654214241e-48
"mRNA surveillance pathway14","mRNA surveillance pathway","MMEB9_C3",0,0,0,1,1,2.41896760439661e-44
"Focal adhesion14","Focal adhesion","MMEB9_C3",1,0,1,0.323632130384168,1,9.42951350521855e-40
"Adherens junction14","Adherens junction","MMEB9_C3",0,0,0,1,1,1.6947213715816e-46
"Prion disease14","Prion disease","MMEB9_C3",1,0,1,0.406286379511059,1,2.17402244079145e-36
"Lysosome14","Lysosome","MMEB9_C3",0,0,0,1,1,7.87857058984298e-41
"MAPK signaling pathway14","MAPK signaling pathway","MMEB9_C3",0,0,0,1,1,1.33378740541826e-34
"Sphingolipid signaling pathway14","Sphingolipid signaling pathway","MMEB9_C3",0,0,0,1,1,4.04496709080266e-42
"Fanconi anemia pathway14","Fanconi anemia pathway","MMEB9_C3",0,0,0,1,1,1.56941012524411e-46
"Neurotrophin signaling pathway14","Neurotrophin signaling pathway","MMEB9_C3",1,0,1,0.253783469150175,1,7.49172679023455e-42
"Phosphatidylinositol signaling system14","Phosphatidylinositol signaling system","MMEB9_C3",0,0,0,1,1,3.51486407251125e-45
"Prostate cancer14","Prostate cancer","MMEB9_C3",0,0,0,1,1,6.58250118340865e-45
"Aminoacyl-tRNA biosynthesis14","Aminoacyl-tRNA biosynthesis","MMEB9_C3",0,0,0,1,1,7.06887748741912e-48
"Base excision repair14","Base excision repair","MMEB9_C3",0,0,0,1,1,8.31447101272202e-50
"p53 signaling pathway14","p53 signaling pathway","MMEB9_C3",0,0,0,1,1,1.55826167474727e-45
"EGFR tyrosine kinase inhibitor resistance14","EGFR tyrosine kinase inhibitor resistance","MMEB9_C3",0,0,0,1,1,5.86994619407839e-46
"Small cell lung cancer14","Small cell lung cancer","MMEB9_C3",0,0,0,1,1,2.59247216976019e-45
"RNA degradation14","RNA degradation","MMEB9_C3",0,0,0,1,1,4.9185528152386e-47
"mTOR signaling pathway14","mTOR signaling pathway","MMEB9_C3",0,0,0,1,1,2.20009678593281e-41
"Endocrine resistance14","Endocrine resistance","MMEB9_C3",0,0,0,1,1,1.84416772141118e-46
"Lysine degradation14","Lysine degradation","MMEB9_C3",0,0,0,1,1,2.64282130117437e-48
"Viral life cycle - HIV-114","Viral life cycle - HIV-1","MMEB9_C3",0,0,0,1,1,2.76693635576525e-47
"Longevity regulating pathway14","Longevity regulating pathway","MMEB9_C3",1,0,1,0.137369033760186,1,3.86067317428749e-46
"Insulin resistance14","Insulin resistance","MMEB9_C3",0,0,0,1,1,1.84980508215271e-43
"Inositol phosphate metabolism14","Inositol phosphate metabolism","MMEB9_C3",0,0,0,1,1,1.65201024594097e-46
"Platinum drug resistance14","Platinum drug resistance","MMEB9_C3",0,0,0,1,1,1.15533771035157e-44
"Bacterial invasion of epithelial cells14","Bacterial invasion of epithelial cells","MMEB9_C3",0,0,0,1,1,5.5419723274586e-46
"Hepatocellular carcinoma14","Hepatocellular carcinoma","MMEB9_C3",0,0,0,1,1,2.64170333501797e-41
"Insulin signaling pathway14","Insulin signaling pathway","MMEB9_C3",0,0,0,1,1,2.65048908541383e-43
"Human cytomegalovirus infection14","Human cytomegalovirus infection","MMEB9_C3",0,0,0,1,1,7.77102947468493e-40
"Human papillomavirus infection14","Human papillomavirus infection","MMEB9_C3",0,0,0,1,1,3.74314122095877e-35
"Proteoglycans in cancer14","Proteoglycans in cancer","MMEB9_C3",0,0,0,1,1,8.31478801294811e-39
"TGF-beta signaling pathway14","TGF-beta signaling pathway","MMEB9_C3",0,0,0,1,1,2.83284981667238e-44
"RNA polymerase14","RNA polymerase","MMEB9_C3",0,0,0,1,1,3.03308413283091e-49
"FoxO signaling pathway14","FoxO signaling pathway","MMEB9_C3",0,0,0,1,1,4.72546454249234e-43
"AGE-RAGE signaling pathway in diabetic complications14","AGE-RAGE signaling pathway in diabetic complications","MMEB9_C3",0,0,0,1,1,2.65738115993456e-45
"Hepatitis B14","Hepatitis B","MMEB9_C3",0,0,0,1,1,4.73018184452463e-42
"Longevity regulating pathway - multiple species14","Longevity regulating pathway - multiple species","MMEB9_C3",0,0,0,1,1,1.99439008015709e-47
"Yersinia infection14","Yersinia infection","MMEB9_C3",0,0,0,1,1,6.08278954512258e-43
"N-Glycan biosynthesis14","N-Glycan biosynthesis","MMEB9_C3",0,0,0,1,1,2.05047112011467e-47
"Non-small cell lung cancer14","Non-small cell lung cancer","MMEB9_C3",0,0,0,1,1,9.52736160448579e-47
"Rap1 signaling pathway14","Rap1 signaling pathway","MMEB9_C3",0,0,0,1,1,1.02332494693175e-39
"Choline metabolism in cancer14","Choline metabolism in cancer","MMEB9_C3",0,0,0,1,1,1.13614514091494e-44
"TNF signaling pathway14","TNF signaling pathway","MMEB9_C3",0,0,0,1,1,2.72526092928712e-44
"Glioma14","Glioma","MMEB9_C3",0,0,0,1,1,2.37174030765998e-46
"Human immunodeficiency virus 1 infection14","Human immunodeficiency virus 1 infection","MMEB9_C3",0,0,0,1,1,2.49258199145365e-39
"Apoptosis14","Apoptosis","MMEB9_C3",0,0,0,1,1,8.15314044060092e-43
"AMPK signaling pathway14","AMPK signaling pathway","MMEB9_C3",0,0,0,1,1,1.00694103798639e-43
"Fatty acid metabolism14","Fatty acid metabolism","MMEB9_C3",0,0,0,1,1,2.39466261431619e-46
"DNA replication14","DNA replication","MMEB9_C3",0,0,0,1,1,5.54606807718518e-49
"Pathogenic Escherichia coli infection14","Pathogenic Escherichia coli infection","MMEB9_C3",0,0,0,1,1,5.8624064913315e-39
"PD-L1 expression and PD-1 checkpoint pathway in cancer14","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEB9_C3",0,0,0,1,1,2.7490424565268e-44
"Hippo signaling pathway14","Hippo signaling pathway","MMEB9_C3",0,0,0,1,1,8.42613758216577e-42
"Valine, leucine and isoleucine degradation14","Valine, leucine and isoleucine degradation","MMEB9_C3",0,0,0,1,1,8.33478700420283e-48
"Peroxisome14","Peroxisome","MMEB9_C3",0,0,0,1,1,2.65979954745701e-44
"Homologous recombination14","Homologous recombination","MMEB9_C3",0,0,0,1,1,8.93343377402081e-48
"Bladder cancer14","Bladder cancer","MMEB9_C3",0,0,0,1,1,1.19643304386149e-49
"Fluid shear stress and atherosclerosis14","Fluid shear stress and atherosclerosis","MMEB9_C3",0,0,0,1,1,1.77236906340176e-42
"SNARE interactions in vesicular transport14","SNARE interactions in vesicular transport","MMEB9_C3",0,0,0,1,1,2.28315240303153e-49
"Autophagy - other14","Autophagy - other","MMEB9_C3",0,0,0,1,1,4.84067923077618e-49
"Proteasome14","Proteasome","MMEB9_C3",0,0,0,1,1,1.59742721830651e-48
"Protein export14","Protein export","MMEB9_C3",0,0,0,1,1,4.61538581113584e-50
"Thyroid hormone signaling pathway14","Thyroid hormone signaling pathway","MMEB9_C3",0,0,0,1,1,3.90067097684628e-42
"Amino sugar and nucleotide sugar metabolism14","Amino sugar and nucleotide sugar metabolism","MMEB9_C3",0,0,0,1,1,5.7590002814101e-48
"Nucleotide metabolism14","Nucleotide metabolism","MMEB9_C3",0,0,0,1,1,1.3034758860696e-45
"ErbB signaling pathway14","ErbB signaling pathway","MMEB9_C3",0,0,0,1,1,7.99229884933682e-45
"Thyroid cancer14","Thyroid cancer","MMEB9_C3",0,0,0,1,1,5.29787449431261e-50
"Various types of N-glycan biosynthesis14","Various types of N-glycan biosynthesis","MMEB9_C3",0,0,0,1,1,1.06617086062022e-46
"Spinocerebellar ataxia14","Spinocerebellar ataxia","MMEB9_C3",0,0,0,1,1,1.65754995784384e-43
"Basal transcription factors14","Basal transcription factors","MMEB9_C3",0,0,0,1,1,7.19048186337715e-48
"Regulation of actin cytoskeleton14","Regulation of actin cytoskeleton","MMEB9_C3",0,0,0,1,1,8.67371219225879e-41
