"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Neuroactive ligand-receptor interaction11","Neuroactive ligand-receptor interaction","MMEA9_C3",0,0,0,1,1,2.65185964894234e-42
"Olfactory transduction11","Olfactory transduction","MMEA9_C3",0,0,0,1,1,1.13945221556184e-50
"Herpes simplex virus 1 infection12","Herpes simplex virus 1 infection","MMEA9_E1",25,29,-0.206450877467426,0.516,0.896543147208122,5.13291351347471e-05
"Cell cycle12","Cell cycle","MMEA9_E1",6,11,-0.777607578663552,0.138,0.628934210526316,1.20913258579921e-09
"Endocytosis12","Endocytosis","MMEA9_E1",5,15,-1.41503749927884,0.002,0.132652173913043,2.48699696940487e-07
"Ribosome12","Ribosome","MMEA9_E1",15,10,0.540568381362703,0.31,0.848607843137255,1.16871050872843e-10
"Autophagy - animal12","Autophagy - animal","MMEA9_E1",5,11,-1,0.062,0.413694915254237,1.1651949790301e-09
"Protein processing in endoplasmic reticulum12","Protein processing in endoplasmic reticulum","MMEA9_E1",1,10,-2.4594316186373,0.002,0.132652173913043,3.8063282070312e-07
"Huntington disease12","Huntington disease","MMEA9_E1",17,18,-0.0780025120012732,0.779,1,7.62315818506589e-09
"Ubiquitin mediated proteolysis12","Ubiquitin mediated proteolysis","MMEA9_E1",12,9,0.37851162325373,0.381,0.848607843137255,1.48907914273885e-10
"Shigellosis12","Shigellosis","MMEA9_E1",9,14,-0.584962500721156,0.159,0.657578313253012,4.91548387920066e-10
"Thermogenesis12","Thermogenesis","MMEA9_E1",7,12,-0.700439718141092,0.14,0.628934210526316,2.26681790353383e-06
"Mitophagy - animal12","Mitophagy - animal","MMEA9_E1",2,7,-1.41503749927884,0.018,0.184909090909091,3.03546397273602e-15
"Parkinson disease12","Parkinson disease","MMEA9_E1",11,16,-0.502500340529183,0.238,0.81021,2.17932994798482e-08
"Amyotrophic lateral sclerosis12","Amyotrophic lateral sclerosis","MMEA9_E1",13,20,-0.584962500721156,0.118,0.563408450704225,4.50503212174785e-05
"Cellular senescence12","Cellular senescence","MMEA9_E1",7,9,-0.321928094887362,0.581,0.941128571428571,1.06614586292956e-11
"Chemical carcinogenesis - reactive oxygen species12","Chemical carcinogenesis - reactive oxygen species","MMEA9_E1",10,13,-0.347923303420307,0.406,0.865622641509434,1.1690150729017e-07
"Colorectal cancer12","Colorectal cancer","MMEA9_E1",1,4,-1.32192809488736,0.118,0.563408450704225,5.01032311988822e-15
"Salmonella infection12","Salmonella infection","MMEA9_E1",14,14,0,1,1,7.90374231811281e-08
"ATP-dependent chromatin remodeling12","ATP-dependent chromatin remodeling","MMEA9_E1",7,8,-0.169925001442312,0.634,0.988245535714286,2.32292237284681e-10
"Diabetic cardiomyopathy12","Diabetic cardiomyopathy","MMEA9_E1",9,12,-0.37851162325373,0.488,0.893889473684211,1.98215391061381e-09
"Spliceosome12","Spliceosome","MMEA9_E1",13,9,0.485426827170242,0.416,0.8814,2.65836643552708e-10
"Viral carcinogenesis12","Viral carcinogenesis","MMEA9_E1",8,13,-0.637429920615292,0.197,0.729586956521739,8.32529732722261e-10
"Pathways of neurodegeneration - multiple diseases12","Pathways of neurodegeneration - multiple diseases","MMEA9_E1",14,24,-0.736965594166206,0.043,0.373769230769231,0.000249742712838953
"Pancreatic cancer12","Pancreatic cancer","MMEA9_E1",0,5,-2.58496250072116,0.007,0.132652173913043,5.73707970295749e-16
"Chronic myeloid leukemia12","Chronic myeloid leukemia","MMEA9_E1",5,5,0,1,1,1.42439815190277e-14
"Polycomb repressive complex12","Polycomb repressive complex","MMEA9_E1",3,6,-0.807354922057604,0.16,0.657578313253012,7.86595890376676e-14
"Alzheimer disease12","Alzheimer disease","MMEA9_E1",22,23,-0.0614005446641433,0.868,1,0.000386805048096832
"Non-alcoholic fatty liver disease12","Non-alcoholic fatty liver disease","MMEA9_E1",17,10,0.710493382805015,0.138,0.628934210526316,4.28402920842422e-13
"Nucleocytoplasmic transport12","Nucleocytoplasmic transport","MMEA9_E1",7,6,0.192645077942396,0.861,1,2.02371597336006e-13
"Human T-cell leukemia virus 1 infection12","Human T-cell leukemia virus 1 infection","MMEA9_E1",7,12,-0.700439718141092,0.161,0.657578313253012,2.23207661099258e-10
"Nucleotide excision repair12","Nucleotide excision repair","MMEA9_E1",3,4,-0.321928094887362,0.713,0.996578313253012,1.04206221505453e-16
"Oxidative phosphorylation12","Oxidative phosphorylation","MMEA9_E1",6,7,-0.192645077942396,0.628,0.988245535714286,5.58218903426176e-11
"Renal cell carcinoma12","Renal cell carcinoma","MMEA9_E1",3,3,0,1,1,4.98155478739823e-17
"Axon guidance12","Axon guidance","MMEA9_E1",10,11.5,-0.184424571137427,0.715,0.996578313253012,1.37954886334702e-10
"Endometrial cancer12","Endometrial cancer","MMEA9_E1",0,3,-2,0.048,0.4068,4.96439848503691e-18
"mRNA surveillance pathway12","mRNA surveillance pathway","MMEA9_E1",2,6,-1.22239242133645,0.09,0.4746,3.47140928716649e-16
"Focal adhesion12","Focal adhesion","MMEA9_E1",5,13,-1.22239242133645,0.017,0.184909090909091,8.11552209681848e-09
"Adherens junction12","Adherens junction","MMEA9_E1",4,5,-0.263034405833794,0.728,0.996578313253012,4.72028022272528e-16
"Prion disease12","Prion disease","MMEA9_E1",19,18,0.0740005814437768,0.921,1,1.97718559201284e-07
"Lysosome12","Lysosome","MMEA9_E1",9,8,0.15200309344505,0.778,1,5.86286673145935e-12
"MAPK signaling pathway12","MAPK signaling pathway","MMEA9_E1",11,18,-0.662965012722429,0.07,0.413694915254237,2.13570419362255e-07
"Sphingolipid signaling pathway12","Sphingolipid signaling pathway","MMEA9_E1",4,7,-0.678071905112638,0.309,0.848607843137255,2.38297101869552e-14
"Fanconi anemia pathway12","Fanconi anemia pathway","MMEA9_E1",3,3,0,1,1,1.39833989989094e-19
"Neurotrophin signaling pathway12","Neurotrophin signaling pathway","MMEA9_E1",6,9,-0.514573172829758,0.275,0.848607843137255,1.62869795473194e-09
"Phosphatidylinositol signaling system12","Phosphatidylinositol signaling system","MMEA9_E1",3,5,-0.584962500721156,0.344,0.848607843137255,3.04441090015976e-14
"Prostate cancer12","Prostate cancer","MMEA9_E1",9,6,0.514573172829758,0.382,0.848607843137255,6.32967346284178e-12
"Aminoacyl-tRNA biosynthesis12","Aminoacyl-tRNA biosynthesis","MMEA9_E1",1,3,-1,0.322,0.848607843137255,1.72196452437705e-21
"Base excision repair12","Base excision repair","MMEA9_E1",3,3,0,1,1,6.96146541086014e-20
"p53 signaling pathway12","p53 signaling pathway","MMEA9_E1",2,5,-1,0.188,0.729586956521739,2.08079026202651e-15
"EGFR tyrosine kinase inhibitor resistance12","EGFR tyrosine kinase inhibitor resistance","MMEA9_E1",2,5,-1,0.17,0.678,7.40836325377943e-14
"Small cell lung cancer12","Small cell lung cancer","MMEA9_E1",7,6,0.192645077942396,0.862,1,1.80223816599209e-14
"RNA degradation12","RNA degradation","MMEA9_E1",4,4,0,1,1,4.09914674538032e-18
"mTOR signaling pathway12","mTOR signaling pathway","MMEA9_E1",11,10,0.125530882083859,0.885,1,5.32302406385815e-10
"Endocrine resistance12","Endocrine resistance","MMEA9_E1",2,5,-1,0.168,0.678,4.0499039679268e-13
"Lysine degradation12","Lysine degradation","MMEA9_E1",4,3,0.321928094887362,0.639,0.988245535714286,8.73743033470156e-18
"Viral life cycle - HIV-112","Viral life cycle - HIV-1","MMEA9_E1",2,4,-0.736965594166206,0.34,0.848607843137255,2.64617304402194e-16
"Longevity regulating pathway12","Longevity regulating pathway","MMEA9_E1",2,4,-0.736965594166206,0.302,0.848607843137255,1.12594577841839e-16
"Insulin resistance12","Insulin resistance","MMEA9_E1",4,6,-0.485426827170242,0.36,0.848607843137255,2.86011968646157e-15
"Inositol phosphate metabolism12","Inositol phosphate metabolism","MMEA9_E1",3,4,-0.321928094887362,0.697,0.996578313253012,4.49654816957683e-14
"Platinum drug resistance12","Platinum drug resistance","MMEA9_E1",7,4,0.678071905112638,0.35,0.848607843137255,5.0352920145865e-18
"Bacterial invasion of epithelial cells12","Bacterial invasion of epithelial cells","MMEA9_E1",5,5,0,1,1,5.10913625119581e-13
"Hepatocellular carcinoma12","Hepatocellular carcinoma","MMEA9_E1",5,10,-0.874469117916141,0.053,0.4068,4.39554745991388e-10
"Insulin signaling pathway12","Insulin signaling pathway","MMEA9_E1",3,8,-1.16992500144231,0.071,0.413694915254237,9.42347558312658e-12
"Human cytomegalovirus infection12","Human cytomegalovirus infection","MMEA9_E1",7,13,-0.807354922057604,0.052,0.4068,4.38388420527938e-09
"Human papillomavirus infection12","Human papillomavirus infection","MMEA9_E1",19,17,0.15200309344505,0.7,0.996578313253012,4.29130799163442e-07
"Proteoglycans in cancer12","Proteoglycans in cancer","MMEA9_E1",6,12,-0.893084796083488,0.067,0.413694915254237,3.44927481118861e-08
"TGF-beta signaling pathway12","TGF-beta signaling pathway","MMEA9_E1",0,5,-2.58496250072116,0.008,0.132652173913043,1.11303488802527e-16
"RNA polymerase12","RNA polymerase","MMEA9_E1",4,2,0.736965594166206,0.399,0.864664556962025,3.31948160477764e-22
"FoxO signaling pathway12","FoxO signaling pathway","MMEA9_E1",9,8,0.15200309344505,0.78,1,9.37581251932154e-10
"AGE-RAGE signaling pathway in diabetic complications12","AGE-RAGE signaling pathway in diabetic complications","MMEA9_E1",0,6,-2.8073549220576,0.004,0.132652173913043,1.22794391515316e-12
"Hepatitis B12","Hepatitis B","MMEA9_E1",8,9,-0.15200309344505,0.779,1,1.42699767883871e-09
"Longevity regulating pathway - multiple species12","Longevity regulating pathway - multiple species","MMEA9_E1",4,4,0,1,1,2.20972801899114e-17
"Yersinia infection12","Yersinia infection","MMEA9_E1",6,9,-0.514573172829758,0.251,0.840852941176471,2.63044171533353e-09
"N-Glycan biosynthesis12","N-Glycan biosynthesis","MMEA9_E1",0,3,-2,0.061,0.413694915254237,9.55336808114297e-19
"Non-small cell lung cancer12","Non-small cell lung cancer","MMEA9_E1",3,3.5,-0.169925001442312,0.683,0.996578313253012,4.02932983998015e-17
"Rap1 signaling pathway12","Rap1 signaling pathway","MMEA9_E1",5,10,-0.874469117916141,0.071,0.413694915254237,4.48621137634343e-10
"Choline metabolism in cancer12","Choline metabolism in cancer","MMEA9_E1",3,6,-0.807354922057604,0.135,0.628934210526316,5.25532934125357e-12
"TNF signaling pathway12","TNF signaling pathway","MMEA9_E1",3,5,-0.584962500721156,0.348,0.848607843137255,4.78966162882665e-16
"Glioma12","Glioma","MMEA9_E1",1,4,-1.32192809488736,0.106,0.525695652173913,3.70151703625516e-17
"Human immunodeficiency virus 1 infection12","Human immunodeficiency virus 1 infection","MMEA9_E1",6,13,-1,0.043,0.373769230769231,4.90543433615744e-08
"Apoptosis12","Apoptosis","MMEA9_E1",7,7,0,1,1,1.86071169769303e-14
"AMPK signaling pathway12","AMPK signaling pathway","MMEA9_E1",4,7,-0.678071905112638,0.301,0.848607843137255,5.640018774465e-11
"Fatty acid metabolism12","Fatty acid metabolism","MMEA9_E1",5,4,0.263034405833794,0.84,1,2.31405229290495e-18
"DNA replication12","DNA replication","MMEA9_E1",2,2,0,1,1,3.88359112925812e-24
"Pathogenic Escherichia coli infection12","Pathogenic Escherichia coli infection","MMEA9_E1",14,12,0.206450877467426,0.718,0.996578313253012,9.45351507251518e-10
"PD-L1 expression and PD-1 checkpoint pathway in cancer12","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEA9_E1",3,4,-0.321928094887362,0.701,0.996578313253012,1.86071169769303e-14
"Hippo signaling pathway12","Hippo signaling pathway","MMEA9_E1",8,10,-0.289506617194985,0.6,0.963981042654028,2.15565139265736e-07
"Valine, leucine and isoleucine degradation12","Valine, leucine and isoleucine degradation","MMEA9_E1",2,3,-0.415037499278844,0.467,0.893889473684211,6.66790977859368e-18
"Peroxisome12","Peroxisome","MMEA9_E1",1,5,-1.58496250072116,0.009,0.132652173913043,5.04746419584669e-16
"Homologous recombination12","Homologous recombination","MMEA9_E1",0,2,-1.58496250072116,0.011,0.14916,1.71044107068656e-21
"Bladder cancer12","Bladder cancer","MMEA9_E1",2,2,0,1,1,4.00405552568851e-22
"Fluid shear stress and atherosclerosis12","Fluid shear stress and atherosclerosis","MMEA9_E1",6,8,-0.362570079384708,0.568,0.936753623188406,1.129484563312e-11
"SNARE interactions in vesicular transport12","SNARE interactions in vesicular transport","MMEA9_E1",0,2,-1.58496250072116,0.004,0.132652173913043,9.63143214566972e-22
"Autophagy - other12","Autophagy - other","MMEA9_E1",1,2,-0.584962500721156,0.382,0.848607843137255,3.48804122674173e-23
"Proteasome12","Proteasome","MMEA9_E1",1,2,-0.584962500721156,0.383,0.848607843137255,1.13595664703046e-21
"Protein export12","Protein export","MMEA9_E1",2,2,0,1,1,3.38378074528757e-24
"Thyroid hormone signaling pathway12","Thyroid hormone signaling pathway","MMEA9_E1",3,6,-0.807354922057604,0.143,0.629571428571429,2.37257384874222e-12
"Amino sugar and nucleotide sugar metabolism12","Amino sugar and nucleotide sugar metabolism","MMEA9_E1",2,3,-0.415037499278844,0.453,0.893889473684211,1.11826319713987e-19
"Nucleotide metabolism12","Nucleotide metabolism","MMEA9_E1",0,5,-2.58496250072116,0.012,0.150666666666667,8.11822740513694e-15
"ErbB signaling pathway12","ErbB signaling pathway","MMEA9_E1",6,5,0.222392421336448,0.858,1,1.01275287053472e-13
"Thyroid cancer12","Thyroid cancer","MMEA9_E1",1,2,-0.584962500721156,0.315,0.848607843137255,7.99059852268468e-24
"Various types of N-glycan biosynthesis12","Various types of N-glycan biosynthesis","MMEA9_E1",5,3,0.584962500721156,0.443,0.893889473684211,1.63826263719234e-17
"Spinocerebellar ataxia12","Spinocerebellar ataxia","MMEA9_E1",6,8,-0.362570079384708,0.54,0.919899497487437,1.95489595021033e-11
"Basal transcription factors12","Basal transcription factors","MMEA9_E1",0,3,-2,0.057,0.413694915254237,3.99702582195432e-18
"Regulation of actin cytoskeleton12","Regulation of actin cytoskeleton","MMEA9_E1",21,11,0.874469117916141,0.066,0.413694915254237,8.29390075938887e-08
"Melanoma12","Melanoma","MMEA9_E1",5,4,0.263034405833794,0.825,1,7.13102456616011e-15
"Tight junction12","Tight junction","MMEA9_E1",12,9,0.37851162325373,0.424,0.888055214723926,1.77276332992178e-11
"Apoptosis - multiple species12","Apoptosis - multiple species","MMEA9_E1",0,2,-1.58496250072116,0.012,0.150666666666667,7.81327537170227e-22
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis12","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEA9_E1",0,2,-1.58496250072116,0.001,0.132652173913043,2.92168161749432e-26
"Biosynthesis of nucleotide sugars12","Biosynthesis of nucleotide sugars","MMEA9_E1",1,2,-0.584962500721156,0.337,0.848607843137255,7.92995186915799e-23
"Epithelial cell signaling in Helicobacter pylori infection12","Epithelial cell signaling in Helicobacter pylori infection","MMEA9_E1",0,3,-2,0.067,0.413694915254237,2.71674794367392e-19
"Epstein-Barr virus infection12","Epstein-Barr virus infection","MMEA9_E1",9,9,0,1,1,6.2967242865253e-10
"Selenocompound metabolism12","Selenocompound metabolism","MMEA9_E1",1,1,0,1,1,1.79013670254567e-29
"Other types of O-glycan biosynthesis12","Other types of O-glycan biosynthesis","MMEA9_E1",0,3,-2,0.063,0.413694915254237,2.0560993128492e-20
"Notch signaling pathway12","Notch signaling pathway","MMEA9_E1",10,3,1.4594316186373,0.052,0.4068,8.73743033470156e-18
"Fc gamma R-mediated phagocytosis12","Fc gamma R-mediated phagocytosis","MMEA9_E1",5,5,0,1,1,2.57003077642746e-15
"Citrate cycle (TCA cycle)12","Citrate cycle (TCA cycle)","MMEA9_E1",1,2,-0.584962500721156,0.372,0.848607843137255,1.81687492169856e-23
"Apelin signaling pathway12","Apelin signaling pathway","MMEA9_E1",6,9,-0.514573172829758,0.276,0.848607843137255,1.60762188673543e-12
"Mismatch repair12","Mismatch repair","MMEA9_E1",0,1,-1,0.51,0.896543147208122,1.42793300642186e-28
"Carbon metabolism12","Carbon metabolism","MMEA9_E1",2,6,-1.22239242133645,0.071,0.413694915254237,8.27462792852744e-13
"Hedgehog signaling pathway12","Hedgehog signaling pathway","MMEA9_E1",1,2,-0.584962500721156,0.37,0.848607843137255,2.34296901215869e-20
"Chagas disease12","Chagas disease","MMEA9_E1",4,5,-0.263034405833794,0.724,0.996578313253012,1.4266788842916e-12
"Growth hormone synthesis, secretion and action12","Growth hormone synthesis, secretion and action","MMEA9_E1",4,7,-0.678071905112638,0.29,0.848607843137255,5.61349110688135e-12
"Kaposi sarcoma-associated herpesvirus infection12","Kaposi sarcoma-associated herpesvirus infection","MMEA9_E1",8,13,-0.637429920615292,0.195,0.729586956521739,3.20205581446197e-09
"Hippo signaling pathway - multiple species12","Hippo signaling pathway - multiple species","MMEA9_E1",2,2,0,1,1,1.20412349585383e-22
"VEGF signaling pathway12","VEGF signaling pathway","MMEA9_E1",2,3,-0.415037499278844,0.464,0.893889473684211,2.31619425188143e-18
"Gap junction12","Gap junction","MMEA9_E1",4,3,0.321928094887362,0.653,0.988245535714286,5.07633436594166e-19
"Vasopressin-regulated water reabsorption12","Vasopressin-regulated water reabsorption","MMEA9_E1",2,2,0,1,1,9.63143214566972e-22
"Progesterone-mediated oocyte maturation12","Progesterone-mediated oocyte maturation","MMEA9_E1",0,5,-2.58496250072116,0.007,0.132652173913043,8.72219471163699e-14
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate12","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEA9_E1",0,1,-1,0.511,0.896543147208122,5.19489489288413e-31
"T cell receptor signaling pathway12","T cell receptor signaling pathway","MMEA9_E1",6,7,-0.192645077942396,0.624,0.988245535714286,1.0465187061763e-13
"Oocyte meiosis12","Oocyte meiosis","MMEA9_E1",7,7,0,1,1,2.0611628773227e-12
"Phospholipase D signaling pathway12","Phospholipase D signaling pathway","MMEA9_E1",3,8,-1.16992500144231,0.07,0.413694915254237,6.80246343056729e-10
"Acute myeloid leukemia12","Acute myeloid leukemia","MMEA9_E1",2,3,-0.415037499278844,0.49,0.893889473684211,6.61586375873417e-17
"One carbon pool by folate12","One carbon pool by folate","MMEA9_E1",4,1,1.32192809488736,0.037,0.348416666666667,5.40753155134966e-29
"Propanoate metabolism12","Propanoate metabolism","MMEA9_E1",0,1,-1,0.5,0.893889473684211,2.13432567042358e-25
"Wnt signaling pathway12","Wnt signaling pathway","MMEA9_E1",6,9,-0.514573172829758,0.269,0.848607843137255,1.68338812894887e-09
"Breast cancer12","Breast cancer","MMEA9_E1",6,7,-0.192645077942396,0.666,0.996578313253012,1.54293656940359e-12
"Adipocytokine signaling pathway12","Adipocytokine signaling pathway","MMEA9_E1",2,4,-0.736965594166206,0.338,0.848607843137255,6.0645882854257e-17
"Central carbon metabolism in cancer12","Central carbon metabolism in cancer","MMEA9_E1",2,3,-0.415037499278844,0.486,0.893889473684211,1.94280920779789e-17
"Glyoxylate and dicarboxylate metabolism12","Glyoxylate and dicarboxylate metabolism","MMEA9_E1",0,1,-1,0.456,0.893889473684211,2.90147384576843e-27
"Relaxin signaling pathway12","Relaxin signaling pathway","MMEA9_E1",4,7,-0.678071905112638,0.327,0.848607843137255,1.87487294874363e-13
"Ferroptosis12","Ferroptosis","MMEA9_E1",2,2,0,1,1,5.29112828585677e-25
"Sphingolipid metabolism12","Sphingolipid metabolism","MMEA9_E1",1,3,-1,0.311,0.848607843137255,4.08193471598615e-21
"Toxoplasmosis12","Toxoplasmosis","MMEA9_E1",3,5.5,-0.700439718141092,0.322,0.848607843137255,1.01533985865433e-11
"Ras signaling pathway12","Ras signaling pathway","MMEA9_E1",11,11,0,1,1,1.03823940403553e-10
"Pyrimidine metabolism12","Pyrimidine metabolism","MMEA9_E1",4,3,0.321928094887362,0.638,0.988245535714286,9.44536522836014e-20
"GnRH signaling pathway12","GnRH signaling pathway","MMEA9_E1",5,5,0,1,1,1.98121324768882e-15
"Coronavirus disease - COVID-1912","Coronavirus disease - COVID-19","MMEA9_E1",6,12,-0.893084796083488,0.072,0.413694915254237,2.04770078593881e-08
"Mannose type O-glycan biosynthesis12","Mannose type O-glycan biosynthesis","MMEA9_E1",1,1,0,1,1,4.58706854436157e-32
"Terpenoid backbone biosynthesis12","Terpenoid backbone biosynthesis","MMEA9_E1",2,1,0.584962500721156,0.665,0.996578313253012,5.85243639687939e-31
"Cysteine and methionine metabolism12","Cysteine and methionine metabolism","MMEA9_E1",2,2,0,1,1,6.62621172940037e-22
"Circadian rhythm12","Circadian rhythm","MMEA9_E1",2,2,0,1,1,2.43229772249922e-22
"Fatty acid elongation12","Fatty acid elongation","MMEA9_E1",6,2,1.22239242133645,0.193,0.729586956521739,3.95971305581614e-21
"Biosynthesis of unsaturated fatty acids12","Biosynthesis of unsaturated fatty acids","MMEA9_E1",1,1,0,1,1,3.51876580510857e-28
