"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"cellular response to arsenic-containing substance13","cellular response to arsenic-containing substance","MMEB9_C2",0,0,0,1,1,2.6258410124308e-50
"glycosyl compound biosynthetic process13","glycosyl compound biosynthetic process","MMEB9_C2",0,0,0,1,1,4.13602305273379e-50
"multicellular organism growth13","multicellular organism growth","MMEB9_C2",0,0,0,1,1,4.47005197724651e-40
"COPII vesicle coating13","COPII vesicle coating","MMEB9_C2",0,0,0,1,1,4.13602305273379e-50
"ossification13","ossification","MMEB9_C2",0,1,-1,0.469626168224299,1,8.66066595361876e-29
"cardiac chamber development13","cardiac chamber development","MMEB9_C2",0,0,0,1,1,4.30928883189368e-38
"myeloid cell homeostasis13","myeloid cell homeostasis","MMEB9_C2",0,0,0,1,1,1.19182721790245e-39
"positive regulation of growth13","positive regulation of growth","MMEB9_C2",0,0,0,1,1,2.205562139381e-36
"ubiquinone metabolic process13","ubiquinone metabolic process","MMEB9_C2",0,0,0,1,1,4.38374531649939e-50
"inositol phosphate catabolic process13","inositol phosphate catabolic process","MMEB9_C2",0,0,0,1,1,2.39668444814887e-50
"telomerase RNA localization to Cajal body13","telomerase RNA localization to Cajal body","MMEB9_C2",0,0,0,1,1,1.18437411541223e-50
"endoplasmic reticulum calcium ion homeostasis13","endoplasmic reticulum calcium ion homeostasis","MMEB9_C2",0,0,0,1,1,1.54410547245867e-47
"centrosome localization13","centrosome localization","MMEB9_C2",0,0,0,1,1,1.07642456972663e-48
"microtubule organizing center localization13","microtubule organizing center localization","MMEB9_C2",0,0,0,1,1,1.07642456972663e-48
"cellular carbohydrate metabolic process13","cellular carbohydrate metabolic process","MMEB9_C2",0,0,0,1,1,6.17949502775335e-36
"muscle cell differentiation13","muscle cell differentiation","MMEB9_C2",0,1,-1,0.504672897196262,1,2.50568160876534e-29
"regulation of dephosphorylation13","regulation of dephosphorylation","MMEB9_C2",1,0,1,0.189252336448598,1,1.25498962044931e-43
"glycosaminoglycan biosynthetic process13","glycosaminoglycan biosynthetic process","MMEB9_C2",0,0,0,1,1,2.0735344131315e-44
"osteoblast differentiation13","osteoblast differentiation","MMEB9_C2",0,0,0,1,1,2.05111852749713e-33
"regulation of gene silencing by RNA13","regulation of gene silencing by RNA","MMEB9_C2",1,0,1,0.106308411214953,1,5.80586926523847e-47
"lamellipodium morphogenesis13","lamellipodium morphogenesis","MMEB9_C2",0,0,0,1,1,2.05980246574761e-48
"positive regulation of neuron migration13","positive regulation of neuron migration","MMEB9_C2",0,0,0,1,1,9.71341154983357e-49
"GPI anchor biosynthetic process13","GPI anchor biosynthetic process","MMEB9_C2",0,0,0,1,1,4.36626335263319e-50
"pigmentation13","pigmentation","MMEB9_C2",0,0,0,1,1,1.57947468702442e-44
"establishment or maintenance of epithelial cell apical/basal polarity13","establishment or maintenance of epithelial cell apical/basal polarity","MMEB9_C2",0,0,0,1,1,3.92414375653198e-45
"neuron projection organization13","neuron projection organization","MMEB9_C2",0,0,0,1,1,9.54019988641666e-44
"cerebellum development13","cerebellum development","MMEB9_C2",0,0,0,1,1,2.01064752172201e-46
"appendage development13","appendage development","MMEB9_C2",0,0,0,1,1,7.92207341107454e-37
"limb development13","limb development","MMEB9_C2",0,0,0,1,1,7.92207341107454e-37
"hematopoietic progenitor cell differentiation13","hematopoietic progenitor cell differentiation","MMEB9_C2",0,0,0,1,1,5.68816615057018e-42
"positive regulation of epithelial cell migration13","positive regulation of epithelial cell migration","MMEB9_C2",1,0,1,0.377336448598131,1,3.25359171569095e-37
"regulation of neuron apoptotic process13","regulation of neuron apoptotic process","MMEB9_C2",0,0,0,1,1,1.0591706467848e-36
"regulation of endocytosis13","regulation of endocytosis","MMEB9_C2",0,0,0,1,1,9.38083580352386e-38
"face development13","face development","MMEB9_C2",0,0,0,1,1,9.89802041591117e-46
"monosaccharide metabolic process13","monosaccharide metabolic process","MMEB9_C2",0,0,0,1,1,4.92625307927963e-38
"cellular metabolic compound salvage13","cellular metabolic compound salvage","MMEB9_C2",0,0,0,1,1,2.06942397946386e-49
"nuclear migration13","nuclear migration","MMEB9_C2",0,0,0,1,1,1.39266629986277e-48
"platelet dense granule organization13","platelet dense granule organization","MMEB9_C2",0,0,0,1,1,1.91032494279821e-49
"cell communication by electrical coupling involved in cardiac conduction13","cell communication by electrical coupling involved in cardiac conduction","MMEB9_C2",0,0,0,1,1,1.35772670660286e-47
"regulation of ncRNA transcription13","regulation of ncRNA transcription","MMEB9_C2",0,0,0,1,1,1.3292678047404e-49
"fat cell differentiation13","fat cell differentiation","MMEB9_C2",0,0,0,1,1,9.46165469744231e-37
"sulfur amino acid biosynthetic process13","sulfur amino acid biosynthetic process","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"regulation of translational fidelity13","regulation of translational fidelity","MMEB9_C2",0,0,0,1,1,4.13602305273379e-50
"ubiquinone biosynthetic process13","ubiquinone biosynthetic process","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"establishment of epithelial cell apical/basal polarity13","establishment of epithelial cell apical/basal polarity","MMEB9_C2",0,0,0,1,1,1.72292403972955e-48
"quinone biosynthetic process13","quinone biosynthetic process","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"regulation of Golgi organization13","regulation of Golgi organization","MMEB9_C2",0,0,0,1,1,1.73457820569862e-49
"mucopolysaccharide metabolic process13","mucopolysaccharide metabolic process","MMEB9_C2",0,0,0,1,1,1.59763555947552e-43
"regulation of protein dephosphorylation13","regulation of protein dephosphorylation","MMEB9_C2",1,0,1,0.129672897196262,1,4.81165457044509e-46
"regulation of cytokinesis13","regulation of cytokinesis","MMEB9_C2",0,0,0,1,1,2.86542459574439e-46
"regulation of response to oxidative stress13","regulation of response to oxidative stress","MMEB9_C2",0,0,0,1,1,4.96383721189372e-45
"microtubule depolymerization13","microtubule depolymerization","MMEB9_C2",0,0,0,1,1,1.24030951720844e-46
"cerebral cortex development13","cerebral cortex development","MMEB9_C2",0,0,0,1,1,1.62672296200147e-41
"ruffle organization13","ruffle organization","MMEB9_C2",0,0,0,1,1,1.44389463923544e-47
"microvillus assembly13","microvillus assembly","MMEB9_C2",0,0,0,1,1,4.09531913814893e-50
"suppression of viral release by host13","suppression of viral release by host","MMEB9_C2",0,0,0,1,1,1.18437411541223e-50
"chaperone-mediated autophagy13","chaperone-mediated autophagy","MMEB9_C2",0,0,0,1,1,2.39668444814887e-50
"anoikis13","anoikis","MMEB9_C2",0,0,0,1,1,1.44389463923544e-47
"proton transmembrane transport13","proton transmembrane transport","MMEB9_C2",0,0,0,1,1,2.66700400386423e-44
"establishment of mitotic spindle localization13","establishment of mitotic spindle localization","MMEB9_C2",0,0,0,1,1,3.32616482309182e-49
"cellular response to acid chemical13","cellular response to acid chemical","MMEB9_C2",0,0,0,1,1,7.11653789556228e-42
"response to leukemia inhibitory factor13","response to leukemia inhibitory factor","MMEB9_C2",0,0,0,1,1,9.96330723523808e-46
"viral release from host cell13","viral release from host cell","MMEB9_C2",0,0,0,1,1,2.11664079863968e-49
"exit from host cell13","exit from host cell","MMEB9_C2",0,0,0,1,1,2.11664079863968e-49
"neurotransmitter secretion13","neurotransmitter secretion","MMEB9_C2",0,0,0,1,1,2.83960111840032e-42
"signal release from synapse13","signal release from synapse","MMEB9_C2",0,0,0,1,1,2.83960111840032e-42
"antigen processing and presentation of endogenous peptide antigen via MHC class I13","antigen processing and presentation of endogenous peptide antigen via MHC class I","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"cellular response to dsRNA13","cellular response to dsRNA","MMEB9_C2",0,0,0,1,1,1.1024667216774e-48
"cellular response to heat13","cellular response to heat","MMEB9_C2",0,0,0,1,1,8.7025981726602e-47
"body morphogenesis13","body morphogenesis","MMEB9_C2",0,0,0,1,1,4.94181364016932e-47
"sulfur amino acid metabolic process13","sulfur amino acid metabolic process","MMEB9_C2",0,0,0,1,1,1.07554354792635e-49
"response to fluid shear stress13","response to fluid shear stress","MMEB9_C2",0,0,0,1,1,2.47055918341595e-49
"cellular response to leukemia inhibitory factor13","cellular response to leukemia inhibitory factor","MMEB9_C2",0,0,0,1,1,4.26163383021447e-46
"regulation of type I interferon-mediated signaling pathway13","regulation of type I interferon-mediated signaling pathway","MMEB9_C2",0,0,0,1,1,1.53807179672878e-47
"ribosomal subunit export from nucleus13","ribosomal subunit export from nucleus","MMEB9_C2",0,0,0,1,1,4.76617889024798e-50
"ribosome localization13","ribosome localization","MMEB9_C2",0,0,0,1,1,4.76617889024798e-50
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway13","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"actin filament severing13","actin filament severing","MMEB9_C2",0,0,0,1,1,2.11664079863968e-49
"seminiferous tubule development13","seminiferous tubule development","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"lamellipodium assembly13","lamellipodium assembly","MMEB9_C2",0,0,0,1,1,4.60936220853923e-44
"positive regulation of protein autophosphorylation13","positive regulation of protein autophosphorylation","MMEB9_C2",0,0,0,1,1,1.91032494279821e-49
"RIG-I signaling pathway13","RIG-I signaling pathway","MMEB9_C2",0,0,0,1,1,4.09531913814893e-50
"cellular modified amino acid biosynthetic process13","cellular modified amino acid biosynthetic process","MMEB9_C2",0,0,0,1,1,4.94253518629915e-49
"spindle localization13","spindle localization","MMEB9_C2",0,0,0,1,1,5.63967437822517e-47
"trabecula morphogenesis13","trabecula morphogenesis","MMEB9_C2",0,0,0,1,1,5.41186568656686e-47
"branched-chain amino acid catabolic process13","branched-chain amino acid catabolic process","MMEB9_C2",0,0,0,1,1,2.11664079863968e-49
"diol biosynthetic process13","diol biosynthetic process","MMEB9_C2",0,0,0,1,1,1.96397223592896e-50
"morphogenesis of a branching structure13","morphogenesis of a branching structure","MMEB9_C2",0,0,0,1,1,4.36015335968178e-36
"ruffle assembly13","ruffle assembly","MMEB9_C2",0,0,0,1,1,1.52590452230763e-48
"roof of mouth development13","roof of mouth development","MMEB9_C2",0,0,0,1,1,9.29199698467951e-42
"Schwann cell differentiation13","Schwann cell differentiation","MMEB9_C2",0,0,0,1,1,1.39266629986277e-48
"regulation of cellular response to oxidative stress13","regulation of cellular response to oxidative stress","MMEB9_C2",0,0,0,1,1,3.80631749491301e-46
"regulation of oxidative stress-induced cell death13","regulation of oxidative stress-induced cell death","MMEB9_C2",0,0,0,1,1,7.83467001663262e-47
"glycogen metabolic process13","glycogen metabolic process","MMEB9_C2",0,0,0,1,1,3.57002710264818e-46
"organelle inheritance13","organelle inheritance","MMEB9_C2",0,0,0,1,1,2.39668444814887e-50
"Golgi localization13","Golgi localization","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"mammary gland epithelial cell proliferation13","mammary gland epithelial cell proliferation","MMEB9_C2",0,0,0,1,1,4.17744477574946e-47
"dicarboxylic acid metabolic process13","dicarboxylic acid metabolic process","MMEB9_C2",0,0,0,1,1,2.22441710284406e-45
"regulation of defense response to virus13","regulation of defense response to virus","MMEB9_C2",0,0,0,1,1,4.78311120084681e-46
"positive regulation of cartilage development13","positive regulation of cartilage development","MMEB9_C2",0,0,0,1,1,2.26733063595688e-46
"neurotrophin signaling pathway13","neurotrophin signaling pathway","MMEB9_C2",0,0,0,1,1,4.44201905897294e-48
"ceramide biosynthetic process13","ceramide biosynthetic process","MMEB9_C2",1,0,1,0.151869158878505,1,3.23306314872592e-45
"plasma membrane tubulation13","plasma membrane tubulation","MMEB9_C2",0,0,0,1,1,4.13602305273379e-50
"membrane protein proteolysis13","membrane protein proteolysis","MMEB9_C2",0,0,0,1,1,1.07718363478949e-45
"regulation of ATP metabolic process13","regulation of ATP metabolic process","MMEB9_C2",0,0,0,1,1,8.9782230042264e-45
"regulation of carbohydrate metabolic process13","regulation of carbohydrate metabolic process","MMEB9_C2",0,0,0,1,1,1.31868437363237e-39
"positive regulation of kinase activity13","positive regulation of kinase activity","MMEB9_C2",1,1,0,1,1,4.43659197540016e-30
"biological process involved in interaction with host13","biological process involved in interaction with host","MMEB9_C2",0,0,0,1,1,6.6055973244244e-39
"cellular response to ketone13","cellular response to ketone","MMEB9_C2",0,0,0,1,1,8.13396544135611e-44
"cell redox homeostasis13","cell redox homeostasis","MMEB9_C2",0,0,0,1,1,6.48427061231032e-49
"melanosome localization13","melanosome localization","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"fibroblast apoptotic process13","fibroblast apoptotic process","MMEB9_C2",0,0,0,1,1,4.94253518629915e-49
"antigen processing and presentation of peptide antigen via MHC class I13","antigen processing and presentation of peptide antigen via MHC class I","MMEB9_C2",0,0,0,1,1,4.76617889024798e-50
"ubiquitin recycling13","ubiquitin recycling","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"adherens junction assembly13","adherens junction assembly","MMEB9_C2",0,0,0,1,1,2.69426551817255e-49
"regulation of sulfur metabolic process13","regulation of sulfur metabolic process","MMEB9_C2",0,0,0,1,1,1.41181080211704e-50
"UV-damage excision repair13","UV-damage excision repair","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"mitochondrion localization13","mitochondrion localization","MMEB9_C2",0,0,0,1,1,2.63509033723181e-48
"execution phase of apoptosis13","execution phase of apoptosis","MMEB9_C2",0,0,0,1,1,1.29245697581961e-44
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process13","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","MMEB9_C2",0,0,0,1,1,4.21175821669685e-46
"pentose-phosphate shunt13","pentose-phosphate shunt","MMEB9_C2",0,0,0,1,1,8.96625299556189e-51
"hepatocyte apoptotic process13","hepatocyte apoptotic process","MMEB9_C2",0,0,0,1,1,2.4735264114328e-49
"lysosomal protein catabolic process13","lysosomal protein catabolic process","MMEB9_C2",0,0,0,1,1,2.6258410124308e-50
"pyruvate metabolic process13","pyruvate metabolic process","MMEB9_C2",0,0,0,1,1,7.00953163465414e-43
"substantia nigra development13","substantia nigra development","MMEB9_C2",0,0,0,1,1,4.99061278179306e-48
"response to amino acid13","response to amino acid","MMEB9_C2",0,0,0,1,1,2.01810995482809e-40
"movement in host13","movement in host","MMEB9_C2",0,0,0,1,1,1.19994342067488e-39
"carbohydrate derivative catabolic process13","carbohydrate derivative catabolic process","MMEB9_C2",1,0,1,0.274532710280374,1,1.18648415802865e-40
"small molecule catabolic process13","small molecule catabolic process","MMEB9_C2",0,0,0,1,1,4.59594836316644e-34
"ribonucleoprotein complex biogenesis14","ribonucleoprotein complex biogenesis","MMEB9_C3",0,1,-1,0.559953434225844,1,1.83836626756391e-33
"ncRNA processing14","ncRNA processing","MMEB9_C3",0,0,0,1,1,6.42637665765558e-34
"proteasome-mediated ubiquitin-dependent protein catabolic process14","proteasome-mediated ubiquitin-dependent protein catabolic process","MMEB9_C3",0,1,-1,0.587892898719441,1,2.18643896370873e-33
"rRNA metabolic process14","rRNA metabolic process","MMEB9_C3",0,0,0,1,1,1.2741559712077e-39
"macroautophagy14","macroautophagy","MMEB9_C3",0,0,0,1,1,2.27591494797487e-35
"regulation of response to DNA damage stimulus14","regulation of response to DNA damage stimulus","MMEB9_C3",0,0,0,1,1,1.00476257922803e-33
"establishment of protein localization to organelle14","establishment of protein localization to organelle","MMEB9_C3",1,1,0,1,1,4.62296403969979e-33
"regulation of chromosome organization14","regulation of chromosome organization","MMEB9_C3",0,0,0,1,1,1.8360407054963e-36
"chromosome segregation14","chromosome segregation","MMEB9_C3",0,1,-1,0.520372526193248,1,3.43944631027539e-32
"mitochondrial gene expression14","mitochondrial gene expression","MMEB9_C3",0,0,0,1,1,5.67267044217094e-43
"cellular component disassembly14","cellular component disassembly","MMEB9_C3",0,1,-1,0.521536670547148,1,1.49286840811394e-28
"Golgi vesicle transport14","Golgi vesicle transport","MMEB9_C3",0,0,0,1,1,1.59022063749243e-36
"DNA replication14","DNA replication","MMEB9_C3",0,0,0,1,1,3.31492950266712e-36
"sister chromatid segregation14","sister chromatid segregation","MMEB9_C3",0,0,0,1,1,2.13695681597057e-36
"histone modification14","histone modification","MMEB9_C3",0,1,-1,0.552968568102445,1,3.9558159393586e-31
"nucleocytoplasmic transport14","nucleocytoplasmic transport","MMEB9_C3",1,0,1,0.452852153667055,1,1.34568126214195e-35
"nuclear transport14","nuclear transport","MMEB9_C3",1,0,1,0.452852153667055,1,1.34568126214195e-35
"double-strand break repair14","double-strand break repair","MMEB9_C3",0,0,0,1,1,1.0145221968387e-35
"mitotic cell cycle phase transition14","mitotic cell cycle phase transition","MMEB9_C3",0,1,-1,0.543655413271246,1,6.51912077776875e-30
"non-membrane-bounded organelle assembly14","non-membrane-bounded organelle assembly","MMEB9_C3",0,1,-1,0.538998835855646,1,6.95938704689956e-33
"cytoplasmic translation14","cytoplasmic translation","MMEB9_C3",0,0,0,1,1,1.17361905975985e-42
"regulation of DNA repair14","regulation of DNA repair","MMEB9_C3",0,0,0,1,1,3.29928751742008e-38
"ribonucleoprotein complex subunit organization14","ribonucleoprotein complex subunit organization","MMEB9_C3",0,0,0,1,1,2.15301429026076e-39
"peptidyl-lysine modification14","peptidyl-lysine modification","MMEB9_C3",0,0,0,1,1,1.28342629801299e-34
"regulation of protein catabolic process14","regulation of protein catabolic process","MMEB9_C3",0,1,-1,0.587892898719441,1,2.63164262339694e-33
"protein targeting14","protein targeting","MMEB9_C3",0,0,0,1,1,1.93053067256867e-35
"protein polyubiquitination14","protein polyubiquitination","MMEB9_C3",0,0,0,1,1,6.43026256917426e-39
"vesicle organization14","vesicle organization","MMEB9_C3",0,0,0,1,1,1.13919700065864e-34
"regulation of protein modification by small protein conjugation or removal14","regulation of protein modification by small protein conjugation or removal","MMEB9_C3",0,0,0,1,1,5.16247846976559e-37
"ribonucleoprotein complex assembly14","ribonucleoprotein complex assembly","MMEB9_C3",0,0,0,1,1,1.63351054088341e-39
"cellular respiration14","cellular respiration","MMEB9_C3",1,0,1,0.291036088474971,1,2.61079435011568e-40
"telomere organization14","telomere organization","MMEB9_C3",0,0,0,1,1,6.96576000385168e-40
"regulation of autophagy14","regulation of autophagy","MMEB9_C3",0,0,0,1,1,6.2663483902497e-34
"regulation of protein stability14","regulation of protein stability","MMEB9_C3",1,0,1,0.428405122235157,1,4.73084542006936e-36
"RNA localization14","RNA localization","MMEB9_C3",0,0,0,1,1,1.90482869978283e-40
"regulation of intracellular transport14","regulation of intracellular transport","MMEB9_C3",1,0,1,0.467986030267753,1,3.70726602320159e-34
"regulation of cell cycle phase transition14","regulation of cell cycle phase transition","MMEB9_C3",0,1,-1,0.550640279394645,1,8.19111762466478e-31
"nuclear chromosome segregation14","nuclear chromosome segregation","MMEB9_C3",0,0,0,1,1,1.32267353766288e-34
"small GTPase mediated signal transduction14","small GTPase mediated signal transduction","MMEB9_C3",0,1,-1,0.551804423748545,1,3.84707538563912e-28
"protein localization to nucleus14","protein localization to nucleus","MMEB9_C3",1,0,1,0.419091967403958,1,1.77140692922022e-37
"mitochondrial transport14","mitochondrial transport","MMEB9_C3",0,0,0,1,1,2.41556897458953e-42
"chromatin remodeling14","chromatin remodeling","MMEB9_C3",0,1,-1,0.540162980209546,1,1.12522727588745e-33
"cell cycle checkpoint signaling14","cell cycle checkpoint signaling","MMEB9_C3",0,0,0,1,1,1.33767986816999e-39
"microtubule cytoskeleton organization involved in mitosis14","microtubule cytoskeleton organization involved in mitosis","MMEB9_C3",0,0,0,1,1,1.5338769269351e-39
"establishment of organelle localization14","establishment of organelle localization","MMEB9_C3",1,1,0,1,1,2.35837093566766e-32
"telomere maintenance14","telomere maintenance","MMEB9_C3",0,0,0,1,1,1.57104857144031e-40
"methylation14","methylation","MMEB9_C3",0,0,0,1,1,5.42452839682512e-35
"DNA-templated transcription elongation14","DNA-templated transcription elongation","MMEB9_C3",0,0,0,1,1,4.4386614511444e-43
"mitochondrial respiratory chain complex assembly14","mitochondrial respiratory chain complex assembly","MMEB9_C3",1,0,1,0.109429569266589,1,5.59716237191956e-47
"nucleic acid transport14","nucleic acid transport","MMEB9_C3",0,0,0,1,1,1.37642461491564e-42
"RNA transport14","RNA transport","MMEB9_C3",0,0,0,1,1,1.37642461491564e-42
"in utero embryonic development14","in utero embryonic development","MMEB9_C3",0,1,-1,0.555296856810244,1,3.35160527211303e-31
"vacuole organization14","vacuole organization","MMEB9_C3",0,0,0,1,1,2.34371218613085e-39
"vesicle localization14","vesicle localization","MMEB9_C3",0,0,0,1,1,6.73687630240829e-39
"protein folding14","protein folding","MMEB9_C3",0,0,0,1,1,1.7628160854462e-40
"protein-DNA complex subunit organization14","protein-DNA complex subunit organization","MMEB9_C3",0,0,0,1,1,6.30932108231157e-43
"oxidative phosphorylation14","oxidative phosphorylation","MMEB9_C3",1,0,1,0.19674039580908,1,1.68556083802428e-43
"cellular response to chemical stress14","cellular response to chemical stress","MMEB9_C3",0,0,0,1,1,3.78900564358745e-34
"response to topologically incorrect protein14","response to topologically incorrect protein","MMEB9_C3",0,0,0,1,1,7.42107474013906e-42
"mitochondrial membrane organization14","mitochondrial membrane organization","MMEB9_C3",0,0,0,1,1,1.16440905453596e-43
"organelle fission14","organelle fission","MMEB9_C3",0,1,-1,0.518044237485448,1,3.95429846172159e-32
"negative regulation of phosphorus metabolic process14","negative regulation of phosphorus metabolic process","MMEB9_C3",0,1,-1,0.529685681024447,1,1.46716229256464e-31
"regulation of intracellular protein transport14","regulation of intracellular protein transport","MMEB9_C3",1,0,1,0.342258440046566,1,1.12366596164394e-38
"cell growth14","cell growth","MMEB9_C3",1,1,0,1,1,7.13134766784498e-29
"ribose phosphate biosynthetic process14","ribose phosphate biosynthetic process","MMEB9_C3",1,0,1,0.293364377182771,1,2.0980608468211e-40
"negative regulation of transferase activity14","negative regulation of transferase activity","MMEB9_C3",0,0,0,1,1,1.5503663512772e-35
"regulation of supramolecular fiber organization14","regulation of supramolecular fiber organization","MMEB9_C3",1,1,0,1,1,4.43216804537809e-31
"response to endoplasmic reticulum stress14","response to endoplasmic reticulum stress","MMEB9_C3",0,0,0,1,1,2.20830018557821e-37
"ribonucleotide biosynthetic process14","ribonucleotide biosynthetic process","MMEB9_C3",1,0,1,0.282887077997672,1,9.73551098528763e-41
"regulation of binding14","regulation of binding","MMEB9_C3",0,1,-1,0.571594877764843,1,7.46078507920817e-32
"autophagy of mitochondrion14","autophagy of mitochondrion","MMEB9_C3",0,0,0,1,1,2.75162370521191e-45
"phospholipid biosynthetic process14","phospholipid biosynthetic process","MMEB9_C3",0,0,0,1,1,1.01934876557668e-37
"actin filament organization14","actin filament organization","MMEB9_C3",1,1,0,1,1,1.01627194052475e-29
"response to UV14","response to UV","MMEB9_C3",0,0,0,1,1,9.14649665831452e-41
"protein-DNA complex assembly14","protein-DNA complex assembly","MMEB9_C3",0,0,0,1,1,5.54064303455975e-44
"positive regulation of protein localization14","positive regulation of protein localization","MMEB9_C3",2,1,0.584962500721156,0.665890570430733,1,2.70001439577419e-29
"vacuolar transport14","vacuolar transport","MMEB9_C3",0,0,0,1,1,1.37485544018264e-40
"regulation of DNA replication14","regulation of DNA replication","MMEB9_C3",0,0,0,1,1,4.01002885234873e-41
"protein localization to plasma membrane14","protein localization to plasma membrane","MMEB9_C3",0,0,0,1,1,2.59407352110275e-34
"Wnt signaling pathway14","Wnt signaling pathway","MMEB9_C3",0,1,-1,0.514551804423749,1,9.73795761784726e-28
"cytoskeleton-dependent cytokinesis14","cytoskeleton-dependent cytokinesis","MMEB9_C3",0,0,0,1,1,1.27475095264035e-43
"regulation of cell growth14","regulation of cell growth","MMEB9_C3",1,1,0,1,1,1.40623814231422e-30
"viral gene expression14","viral gene expression","MMEB9_C3",0,0,0,1,1,2.20297331049003e-43
"cell-cell signaling by wnt14","cell-cell signaling by wnt","MMEB9_C3",0,1,-1,0.513387660069849,1,1.13523110103795e-27
"nuclear-transcribed mRNA catabolic process14","nuclear-transcribed mRNA catabolic process","MMEB9_C3",0,0,0,1,1,4.10153303414122e-44
"regulation of chromosome segregation14","regulation of chromosome segregation","MMEB9_C3",0,0,0,1,1,5.2236601678443e-42
"DNA conformation change14","DNA conformation change","MMEB9_C3",1,0,1,0.149010477299185,1,2.01030498311529e-45
"cell cycle G2/M phase transition14","cell cycle G2/M phase transition","MMEB9_C3",0,0,0,1,1,8.68088962830847e-41
"Golgi organization14","Golgi organization","MMEB9_C3",0,0,0,1,1,3.48042092012389e-43
"positive regulation of cell projection organization14","positive regulation of cell projection organization","MMEB9_C3",0,1,-1,0.575087310826543,1,2.26574391823588e-33
"cellular response to topologically incorrect protein14","cellular response to topologically incorrect protein","MMEB9_C3",0,0,0,1,1,2.47490195299115e-44
"regulation of apoptotic signaling pathway14","regulation of apoptotic signaling pathway","MMEB9_C3",0,1,-1,0.60069848661234,1,4.26927327268966e-34
"regulation of GTPase activity14","regulation of GTPase activity","MMEB9_C3",0,1,-1,0.575087310826543,1,2.51832927467743e-33
"response to oxidative stress14","response to oxidative stress","MMEB9_C3",1,1,0,1,1,6.58360363856458e-33
"regulation of cell morphogenesis14","regulation of cell morphogenesis","MMEB9_C3",0,0,0,1,1,1.3076645687473e-34
"regulation of microtubule cytoskeleton organization14","regulation of microtubule cytoskeleton organization","MMEB9_C3",0,0,0,1,1,2.25283724320213e-40
"tube closure14","tube closure","MMEB9_C3",0,0,0,1,1,1.38641693941928e-43
"regulation of cellular component size14","regulation of cellular component size","MMEB9_C3",2,1,0.584962500721156,0.711292200232829,1,7.29294124723355e-32
"response to ionizing radiation14","response to ionizing radiation","MMEB9_C3",0,0,0,1,1,1.49856175110445e-40
"neural tube formation14","neural tube formation","MMEB9_C3",0,0,0,1,1,1.51691028863292e-42
"regulation of neuron projection development14","regulation of neuron projection development","MMEB9_C3",1,1,0,1,1,1.68909052690483e-30
"ATP metabolic process14","ATP metabolic process","MMEB9_C3",1,0,1,0.356228172293364,1,3.12941360355272e-38
"regulation of protein-containing complex assembly14","regulation of protein-containing complex assembly","MMEB9_C3",1,1,0,1,1,5.02125247335422e-31
"regulation of actin filament-based process14","regulation of actin filament-based process","MMEB9_C3",1,1,0,1,1,1.42374757051311e-29
"heterocycle catabolic process14","heterocycle catabolic process","MMEB9_C3",0,1,-1,0.551804423748545,1,2.23575005990903e-32
"organelle fusion14","organelle fusion","MMEB9_C3",0,0,0,1,1,4.20396210976767e-43
"regulation of actin filament organization14","regulation of actin filament organization","MMEB9_C3",1,0,1,0.493597206053551,1,3.83419629909683e-34
"cellular nitrogen compound catabolic process14","cellular nitrogen compound catabolic process","MMEB9_C3",0,1,-1,0.552968568102445,1,1.81224075276143e-32
"glycosylation14","glycosylation","MMEB9_C3",1,0,1,0.345750873108265,1,6.63799414462795e-39
"cellular response to UV14","cellular response to UV","MMEB9_C3",0,0,0,1,1,6.34245219711904e-45
"developmental growth involved in morphogenesis14","developmental growth involved in morphogenesis","MMEB9_C3",1,0,1,0.454016298020955,1,3.20799234839214e-36
"regulation of axonogenesis14","regulation of axonogenesis","MMEB9_C3",1,0,1,0.366705471478463,1,2.65817945522296e-38
"membrane docking14","membrane docking","MMEB9_C3",0,0,0,1,1,1.2786757156806e-44
"protein glycosylation14","protein glycosylation","MMEB9_C3",1,0,1,0.322467986030268,1,2.13425332740386e-39
"macromolecule glycosylation14","macromolecule glycosylation","MMEB9_C3",1,0,1,0.322467986030268,1,2.13425332740386e-39
"dephosphorylation14","dephosphorylation","MMEB9_C3",0,0,0,1,1,8.29613894004291e-35
"aromatic compound catabolic process14","aromatic compound catabolic process","MMEB9_C3",0,1,-1,0.548311990686845,1,1.96870854973491e-32
