"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"583","control","9","negative regulation of cell projection organization",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.970812689165888,1,NA,"GO:0031345",47,"FALSE"
"584","control","9","negative regulation of defense response to virus",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.925957277782043,1,NA,"GO:0050687",112,"FALSE"
"585","control","9","negative regulation of growth",0.166666666666667,0.752772652709081,3,0.5,0.547722557505166,1.09544511501033,2,0.333333333333333,0.962806037206221,1,NA,"GO:0045926",112,"FALSE"
"586","control","9","negative regulation of mitotic nuclear division",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.98291095752817,1,NA,"GO:0045839",112,"FALSE"
"587","control","9","negative regulation of phosphorus metabolic process",-0.666666666666667,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,6,1,0.886290682535071,1,NA,"GO:0010563",20,"FALSE"
"588","control","9","negative regulation of protein phosphorylation",-0.666666666666667,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,6,1,0.923622410116563,1,NA,"GO:0001933",20,"FALSE"
"589","control","9","negative regulation of transferase activity",-0.333333333333333,0.516397779494322,1,0.166666666666667,0.408248290463863,2.44948974278318,3,0.5,0.997130072011823,1,NA,"GO:0051348",47,"FALSE"
"590","control","9","neural tube development",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.999660081034395,1,NA,"GO:0021915",112,"FALSE"
"591","control","9","neuron apoptotic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051402",747,"FALSE"
"592","control","9","neuron death",-0.5,0.547722557505166,0,0,0,NA,3,0.5,0.974652738250183,1,NA,"GO:0070997",26,"FALSE"
"593","control","9","neuron projection organization",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.886920869564009,1,NA,"GO:0106027",47,"FALSE"
"594","control","9","neurotrophin signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0038179",747,"FALSE"
"595","control","9","non-membrane-bounded organelle assembly",-0.402506249879807,0.688493055897605,3,0.5,0.836660026534076,1.67332005306815,5,0.833333333333333,0.950484669341825,1,NA,"GO:0140694",34,"FALSE"
"596","control","9","nonribosomal peptide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0019184",747,"FALSE"
"597","control","9","nuclear chromosome segregation",-0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,2,0.333333333333333,0.999922912673514,1,NA,"GO:0098813",112,"FALSE"
"598","control","9","nuclear envelope organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006998",747,"FALSE"
"599","control","9","nuclear transport",0.333333333333333,0.816496580927726,4,0.666666666666667,0.516397779494322,0.774596669241483,2,0.333333333333333,0.920638254833382,1,NA,"GO:0051169",47,"FALSE"
"600","control","9","nuclear-transcribed mRNA catabolic process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.994822065477731,1,NA,"GO:0000956",112,"FALSE"
"601","control","9","nucleic acid transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050657",747,"FALSE"
"602","control","9","nucleocytoplasmic transport",0.333333333333333,0.816496580927726,4,0.666666666666667,0.516397779494322,0.774596669241483,2,0.333333333333333,0.920638254833382,1,NA,"GO:0006913",47,"FALSE"
"603","control","9","nucleotide catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0009166",747,"FALSE"
"604","control","9","nucleus organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006997",747,"FALSE"
"605","control","9","oligosaccharide-lipid intermediate biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006490",747,"FALSE"
"606","control","9","one-carbon metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006730",747,"FALSE"
"607","control","9","organelle fission",-0.735839583213141,0.647058231368741,2,0.333333333333333,0.816496580927726,2.44948974278318,6,1,0.747396798604106,1,NA,"GO:0048285",16,"FALSE"
"608","control","9","organelle fusion",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.94239596148,1,NA,"GO:0048284",47,"FALSE"
"609","control","9","organelle inheritance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048308",747,"FALSE"
"610","control","9","organelle localization by membrane tethering",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.842196796751155,1,NA,"GO:0140056",47,"FALSE"
"611","control","9","organophosphate catabolic process",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.924243549089448,1,NA,"GO:0046434",47,"FALSE"
"612","control","9","organophosphate ester transport",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.996731025859198,1,NA,"GO:0015748",112,"FALSE"
"613","control","9","ossification",-0.833333333333333,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,6,1,0.766886224722843,1,NA,"GO:0001503",13,"FALSE"
"614","control","9","osteoblast differentiation",-0.5,0.547722557505166,0,0,0,NA,3,0.5,0.980214525612909,1,NA,"GO:0001649",26,"FALSE"
"615","control","9","oxidative phosphorylation",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.988885967726697,1,NA,"GO:0006119",112,"FALSE"
"616","control","9","pentose-phosphate shunt",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006098",747,"FALSE"
"617","control","9","peptidyl-lysine modification",-0.333333333333333,0.516397779494322,1,0.166666666666667,0.408248290463863,2.44948974278318,3,0.5,0.994560816982451,1,NA,"GO:0018205",47,"FALSE"
"618","control","9","pericardium development",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.925097978187358,1,NA,"GO:0060039",112,"FALSE"
"619","control","9","peroxisome organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007031",747,"FALSE"
"620","control","9","phospholipid biosynthetic process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.999826464999215,1,NA,"GO:0008654",112,"FALSE"
"621","control","9","pigment accumulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043476",747,"FALSE"
"622","control","9","pigmentation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043473",747,"FALSE"
"623","control","9","pinocytosis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006907",747,"FALSE"
"624","control","9","placenta development",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.999353001207728,1,NA,"GO:0001890",112,"FALSE"
"625","control","9","plasma membrane tubulation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097320",747,"FALSE"
"626","control","9","platelet-derived growth factor receptor signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048008",747,"FALSE"
"627","control","9","polyamine biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006596",747,"FALSE"
"628","control","9","polyamine metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006595",747,"FALSE"
"629","control","9","polyol metabolic process",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.882448801872038,1,NA,"GO:0019751",47,"FALSE"
"630","control","9","positive regulation by host of viral process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.914674570639262,1,NA,"GO:0044794",112,"FALSE"
"631","control","9","positive regulation of GTPase activity",0.264160416786859,0.764656363665131,4,0.666666666666667,0.816496580927726,1.22474487139159,2,0.333333333333333,0.948940770963116,1,NA,"GO:0043547",63,"FALSE"
"632","control","9","positive regulation of amide metabolic process",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.965741766879117,1,NA,"GO:0034250",47,"FALSE"
"633","control","9","positive regulation of axonogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050772",747,"FALSE"
"634","control","9","positive regulation of cell projection organization",-0.833333333333333,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,6,1,0.844205512519513,1,NA,"GO:0031346",13,"FALSE"
"635","control","9","positive regulation of cellular component biogenesis",-0.833333333333333,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,6,1,0.737280616719082,1,NA,"GO:0044089",13,"FALSE"
"636","control","9","positive regulation of epithelial to mesenchymal transition",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0010718",747,"FALSE"
"637","control","9","positive regulation of establishment of protein localization",0.361654166907053,1.20328299570277,5,0.833333333333333,0.983192080250175,1.17983049630021,2,0.333333333333333,0.356086056271378,1,NA,"GO:1904951",42,"FALSE"
"638","control","9","positive regulation of kinase activity",-0.333333333333333,0.516397779494322,4,0.666666666666667,0.516397779494322,0.774596669241483,6,1,0.993789279203489,1,NA,"GO:0033674",47,"FALSE"
"639","control","9","positive regulation of microtubule polymerization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031116",747,"FALSE"
"640","control","9","positive regulation of nervous system development",-0.333333333333333,0.816496580927726,1,0.166666666666667,0.408248290463863,2.44948974278318,3,0.5,0.924050678449707,1,NA,"GO:0051962",47,"FALSE"
"641","control","9","positive regulation of neurogenesis",0,0.632455532033676,1,0.166666666666667,0.408248290463863,2.44948974278318,1,0.166666666666667,0.993917792889015,1,NA,"GO:0050769",747,"FALSE"
"642","control","9","positive regulation of neuron migration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:2001224",747,"FALSE"
"643","control","9","positive regulation of protein localization",-0.138345833092948,0.716871653407331,6,1,0.894427190999916,0.894427190999916,6,1,0.958789506441924,1,NA,"GO:1903829",137,"FALSE"
"644","control","9","positive regulation of stem cell population maintenance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1902459",747,"FALSE"
"645","control","9","positive regulation of viral process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.974959646636394,1,NA,"GO:0048524",112,"FALSE"
"646","control","9","postsynapse organization",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.98615461969458,1,NA,"GO:0099173",47,"FALSE"
"647","control","9","proteasome-mediated ubiquitin-dependent protein catabolic process",-0.666666666666667,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,6,1,0.933813100307174,1,NA,"GO:0043161",20,"FALSE"
"648","control","9","protein autophosphorylation",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.999576585978846,1,NA,"GO:0046777",112,"FALSE"
"649","control","9","protein folding",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006457",747,"FALSE"
"650","control","9","protein glycosylation",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.998882602731416,1,NA,"GO:0006486",112,"FALSE"
"651","control","9","protein lipidation",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.983950944672966,1,NA,"GO:0006497",112,"FALSE"
"652","control","9","protein localization to nucleus",0.166666666666667,0.752772652709081,4,0.666666666666667,0.516397779494322,0.774596669241483,3,0.5,0.97107534786188,1,NA,"GO:0034504",112,"FALSE"
"653","control","9","protein neddylation",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0045116",747,"FALSE"
"654","control","9","protein polyubiquitination",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.988849520374348,1,NA,"GO:0000209",47,"FALSE"
"655","control","9","protein targeting",-0.333333333333333,0.516397779494322,1,0.166666666666667,0.408248290463863,2.44948974278318,3,0.5,0.997375797983996,1,NA,"GO:0006605",47,"FALSE"
"656","control","9","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043328",747,"FALSE"
"657","control","9","protein-DNA complex subunit organization",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.999259152208578,1,NA,"GO:0071824",112,"FALSE"
"658","control","9","protein-containing complex localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031503",747,"FALSE"
"659","control","9","proton motive force-driven ATP synthesis",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.95831499076522,1,NA,"GO:0015986",112,"FALSE"
"660","control","9","proton transmembrane transport",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.995733901889155,1,NA,"GO:1902600",112,"FALSE"
"661","control","9","pteridine-containing compound metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042558",747,"FALSE"
"662","control","9","quinone biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1901663",747,"FALSE"
"663","control","9","rRNA metabolic process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.99964107888015,1,NA,"GO:0016072",112,"FALSE"
"664","control","9","receptor metabolic process",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.983238977108742,1,NA,"GO:0043112",112,"FALSE"
"665","control","9","regulation of ATP metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1903578",747,"FALSE"
"666","control","9","regulation of ATP-dependent activity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043462",747,"FALSE"
"667","control","9","regulation of DNA repair",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.985653560072442,1,NA,"GO:0006282",47,"FALSE"
"668","control","9","regulation of DNA replication",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006275",747,"FALSE"
"669","control","9","regulation of G0 to G1 transition",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0070316",747,"FALSE"
"670","control","9","regulation of GTPase activity",-0.305012499759615,0.790716953712546,5,0.833333333333333,0.983192080250175,1.17983049630021,6,1,0.917035618333153,1,NA,"GO:0043087",54,"FALSE"
"671","control","9","regulation of Golgi organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1903358",747,"FALSE"
"672","control","9","regulation of actin filament organization",0,0.894427190999916,3,0.5,0.547722557505166,1.09544511501033,3,0.5,0.917982058652937,1,NA,"GO:0110053",747,"FALSE"
"673","control","9","regulation of actin filament-based process",-0.333333333333333,0.516397779494322,4,0.666666666666667,0.516397779494322,0.774596669241483,6,1,0.99396954661132,1,NA,"GO:0032970",47,"FALSE"
"674","control","9","regulation of anatomical structure size",-0.402506249879807,0.688493055897605,4,0.666666666666667,0.816496580927726,1.22474487139159,6,1,0.921865934024165,1,NA,"GO:0090066",34,"FALSE"
"675","control","9","regulation of apoptotic signaling pathway",-0.5,0.547722557505166,2,0.333333333333333,0.516397779494322,1.54919333848297,5,0.833333333333333,0.978772440043884,1,NA,"GO:2001233",26,"FALSE"
"676","control","9","regulation of autophagosome maturation",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.385262542898975,1,NA,"GO:1901096",47,"FALSE"
"677","control","9","regulation of autophagy",-0.166666666666667,0.752772652709081,3,0.5,0.547722557505166,1.09544511501033,4,0.666666666666667,0.978128897860323,1,NA,"GO:0010506",112,"FALSE"
"678","control","9","regulation of binding",-0.333333333333333,0.516397779494322,4,0.666666666666667,0.516397779494322,0.774596669241483,6,1,0.997559302929439,1,NA,"GO:0051098",47,"FALSE"
"679","control","9","regulation of carbohydrate metabolic process",0.5,0.547722557505166,3,0.5,0.547722557505166,1.09544511501033,0,0,0.889086347558985,1,NA,"GO:0006109",26,"FALSE"
"680","control","9","regulation of cell cycle phase transition",-0.5,0.547722557505166,3,0.5,0.547722557505166,1.09544511501033,6,1,0.970579879510205,1,NA,"GO:1901987",26,"FALSE"
"681","control","9","regulation of cell division",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051302",747,"FALSE"
"682","control","9","regulation of cell growth",-0.833333333333333,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,6,1,0.767113706448024,1,NA,"GO:0001558",13,"FALSE"
"683","control","9","regulation of cell morphogenesis",-0.166666666666667,0.752772652709081,2,0.333333333333333,0.516397779494322,1.54919333848297,3,0.5,0.977761553878804,1,NA,"GO:0022604",112,"FALSE"
"684","control","9","regulation of cell-substrate adhesion",0.26416041678686,0.904811778649043,4,0.666666666666667,0.816496580927726,1.22474487139159,2,0.333333333333333,0.845815127142801,1,NA,"GO:0010810",63,"FALSE"
"685","control","9","regulation of cell-substrate junction assembly",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.994578889364222,1,NA,"GO:0090109",112,"FALSE"
"686","control","9","regulation of cell-substrate junction organization",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.995327943408217,1,NA,"GO:0150116",112,"FALSE"
"687","control","9","regulation of cellular component size",-0.569172916546474,0.692594293027286,3,0.5,0.836660026534076,1.67332005306815,6,1,0.862426246518915,1,NA,"GO:0032535",22,"FALSE"
"688","control","9","regulation of chromosome organization",0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,0,0,0.99120021949724,1,NA,"GO:0033044",47,"FALSE"
"689","control","9","regulation of chromosome segregation",0.166666666666667,0.408248290463863,1,0.166666666666667,0.408248290463863,2.44948974278318,0,0,0.998035525711956,1,NA,"GO:0051983",112,"FALSE"
"690","control","9","regulation of circadian rhythm",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042752",747,"FALSE"
"691","control","9","regulation of cysteine-type endopeptidase activity involved in apoptotic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0043281",747,"FALSE"
