"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"1714","enu","9","intermembrane lipid transfer",-0.666666666666667,0.984659391504587,6,1,1.26491106406735,1.26491106406735,11,1.83333333333333,0.273117329932256,0.659494445864685,NA,"GO:0120009",20,"FALSE",-0.485851850402247,-0.18081481626442,0.397073346477591
"1715","enu","9","intracellular lipid transport",-0.930827083453527,0.406917442734092,4,0.666666666666667,0.816496580927726,1.22474487139159,12,2,0.366184203426074,0.768694679280755,NA,"GO:0032365",12,"FALSE",-0.264844483175649,-0.665982600277878,0.397073346477591
"1716","enu","9","intraciliary transport",-0.210505734305632,0.485786545815018,10,1.66666666666667,1.50554530541816,0.903327183250897,11,1.83333333333333,0.99140628593239,1,NA,"GO:0042073",82,"FALSE",-0.180268960925609,-0.0302367733800236,0.397073346477591
"1717","enu","9","iron ion homeostasis",-0.338291223899009,0.575376870623386,19,3.16666666666667,2.63944438597722,0.833508753466491,22,3.66666666666667,0.856799276964038,1,NA,"GO:0055072",47,"FALSE",-0.813154794351139,0.474863570452131,0.397073346477591
"1718","enu","9","iron-sulfur cluster assembly",-6.84622473488673e-16,0.87798488095664,5,0.833333333333333,0.752772652709081,0.903327183250897,5,0.833333333333333,0.882148214021015,1,NA,"GO:0016226",632,"FALSE",0.093707070703512,-0.0937070707035127,0.397073346477591
"1719","enu","9","kinetochore organization",-0.166666666666667,0.752772652709081,4,0.666666666666667,1.211060141639,1.81659021245849,4,0.666666666666667,0.965508768572408,1,NA,"GO:0051383",112,"FALSE",-0.65114843260142,0.484481765934754,0.397073346477591
"1720","enu","9","lamellipodium assembly",-0.854880502824161,0.960051729404123,15,2.5,3.27108544675922,1.30843417870369,22,3.66666666666667,0.114960790754611,0.424620753630593,NA,"GO:0030032",12,"TRUE",-0.630155490633471,-0.22472501219069,0.397073346477591
"1721","enu","9","lamellipodium morphogenesis",-0.279678650852106,0.680981507285327,9,1.5,1.51657508881031,1.01105005920687,10,1.66666666666667,0.915556408698591,1,NA,"GO:0072673",61,"FALSE",-0.397548359314133,0.117869708462026,0.397073346477591
"1722","enu","9","lamellipodium organization",-0.607309364962454,0.578142716871251,24,4,3.84707681233427,0.961769203083567,33,5.5,0.182094103704283,0.567621463890696,NA,"GO:0097581",21,"TRUE",-0.489540876949611,-0.117768488012843,0.397073346477591
"1723","enu","9","limb development",-0.573578484521938,1.02396212982587,49,8.16666666666667,4.49073119510249,0.54988545246153,62,10.3333333333333,0.120226861353399,0.432166825946002,NA,"GO:0060173",22,"TRUE",-0.172952036983086,-0.400626447538852,0.397073346477591
"1724","enu","9","lipoprotein catabolic process",0,0,2,0.333333333333333,0.516397779494322,1.54919333848297,2,0.333333333333333,1,1,NA,"GO:0042159",747,"FALSE",-0.299213681626172,0.299213681626172,0.397073346477591
"1725","enu","9","lipoprotein metabolic process",-0.405493234546018,0.330450054171915,21,3.5,1.97484176581315,0.564240504518043,30,5,0.64498238070601,1,NA,"GO:0042157",34,"FALSE",-0.412706417609981,0.00721318306396357,0.397073346477591
"1726","enu","9","lysosomal lumen acidification",0.194987500240385,0.700891076130939,5,0.833333333333333,0.983192080250175,1.17983049630021,3,0.5,0.954084813813552,1,NA,"GO:0007042",93,"FALSE",0.0462556625881515,0.148731837652234,0.397073346477591
"1727","enu","9","lysosomal protein catabolic process",-0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,4,0.666666666666667,0.996337279378336,1,NA,"GO:1905146",47,"FALSE",-0.456160932361035,0.122827599027702,0.397073346477591
"1728","enu","9","macroautophagy",-0.189702358144809,0.154007628357379,78,13,5.69209978830308,0.437853829869468,90,15,0.890563509872756,1,NA,"GO:0016236",99,"FALSE",-0.106887351673919,-0.0828150064708899,0.397073346477591
"1729","enu","9","macromolecule deacylation",-0.635004842725988,0.543814169305763,25,4.16666666666667,3.43025752191678,0.823261805260028,36,6,0.176782316356626,0.555402710443259,NA,"GO:0098732",20,"TRUE",-0.179749937563516,-0.455254905162472,0.397073346477591
"1730","enu","9","macromolecule glycosylation",-0.677852365976422,0.575408478738489,36,6,3.03315017762062,0.505525029603437,58,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0043413",20,"TRUE",-0.554829638115667,-0.123022727860755,0.397073346477591
"1731","enu","9","magnesium ion transmembrane transport",0.817815099268086,0.464057280032812,11,1.83333333333333,1.47196014438797,0.80288735148435,3,0.5,0.2367579451616,0.634002819593815,NA,"GO:1903830",13,"FALSE",0.0796745494674414,0.738140549800645,0.397073346477591
"1732","enu","9","magnesium ion transport",0.861654166907053,0.529074632892657,12,2,1.78885438199983,0.894427190999916,3,0.5,0.130303505777706,0.448199127631937,NA,"GO:0015693",12,"TRUE",0.060428346564118,0.801225820342935,0.397073346477591
"1733","enu","9","maintenance of cell number",-0.46734663167079,0.551560042450684,43,7.16666666666667,3.43025752191678,0.478640584453505,58,9.66666666666667,0.155859672827483,0.518233412151381,NA,"GO:0098727",28,"TRUE",-0.0434691245941577,-0.423877507076632,0.397073346477591
"1734","enu","9","maintenance of protein location",-0.641332817759158,0.837421287375865,19,3.16666666666667,2.48327740429189,0.784192864513228,28,4.66666666666667,0.199089216546726,0.58409262795694,NA,"GO:0045185",20,"FALSE",-0.194330415953839,-0.44700240180532,0.397073346477591
"1735","enu","9","maintenance of protein location in cell",-0.442558638102093,0.618833995757524,14,2.33333333333333,1.50554530541816,0.645233702322069,20,3.33333333333333,0.782179740016173,1,NA,"GO:0032507",32,"FALSE",-0.480231421975989,0.0376727838738956,0.397073346477591
"1736","enu","9","mammary gland epithelial cell proliferation",-0.0974937501201927,0.540321791074156,12,2,1.26491106406735,0.632455532033676,12,2,0.983857483374093,1,NA,"GO:0033598",193,"FALSE",-0.307999484425826,0.210505734305633,0.397073346477591
"1737","enu","9","membrane assembly",-0.572159901212685,0.625982849487157,10,1.66666666666667,1.211060141639,0.726636084983398,18,3,0.461241902847826,0.852016292760568,NA,"GO:0071709",22,"FALSE",-0.612070890328583,0.039910989115898,0.397073346477591
"1738","enu","9","membrane biogenesis",-0.474666151092492,0.460330423922757,11,1.83333333333333,1.16904519445001,0.637661015154552,18,3,0.656131511153777,1,NA,"GO:0044091",28,"FALSE",-0.568231822689616,0.0935656715971247,0.397073346477591
"1739","enu","9","membrane docking",-0.128530218250686,0.799590269184038,23,3.83333333333333,2.71416039810964,0.708041842985123,25,4.16666666666667,0.363316373157039,0.767001232220416,NA,"GO:0022406",156,"FALSE",-0.193377086743906,0.0648468684932201,0.397073346477591
"1740","enu","9","membrane fission",-0.0691729165464747,0.838125441745586,10,1.66666666666667,1.03279555898864,0.619677335393187,10,1.66666666666667,0.864944673789202,1,NA,"GO:0090148",265,"FALSE",-0.053654682481227,-0.0155182340652477,0.397073346477591
"1741","enu","9","mesenchymal cell differentiation",-0.292049569424588,0.509792337518861,74,12.3333333333333,5.20256347070045,0.421829470597333,91,15.1666666666667,0.0604972715053184,0.336535267625518,NA,"GO:0048762",55,"TRUE",-0.155451012482982,-0.136598556941606,0.397073346477591
"1742","enu","9","metallo-sulfur cluster assembly",-6.84622473488673e-16,0.87798488095664,5,0.833333333333333,0.752772652709081,0.903327183250897,5,0.833333333333333,0.882148214021015,1,NA,"GO:0031163",632,"FALSE",0.093707070703512,-0.0937070707035127,0.397073346477591
"1743","enu","9","methylation",-0.689056040778542,0.704987826873484,55,9.16666666666667,6.49358657959272,0.708391263228297,82,13.6666666666667,0.0032676904239097,0.107019251944107,NA,"GO:0032259",17,"TRUE",-0.280485351967617,-0.408570688810925,0.397073346477591
"1744","enu","9","microtubule cytoskeleton organization involved in mitosis",-0.300936992472191,0.627135897453204,40,6.66666666666667,4.88535225614967,0.73280283842245,46,7.66666666666667,0.260742962531348,0.652455185302666,NA,"GO:1902850",54,"FALSE",-0.313172101145585,0.0122351086733944,0.397073346477591
"1745","enu","9","microtubule depolymerization",-0.289494265694368,0.652152326030464,11,1.83333333333333,1.32916013582513,0.724996437722796,14,2.33333333333333,0.706220309837973,1,NA,"GO:0007019",57,"FALSE",-0.249682206501067,-0.0398120591933005,0.397073346477591
"1746","enu","9","microtubule organizing center localization",-0.597493750120193,0.688493055897606,6,1,1.09544511501033,1.09544511501033,11,1.83333333333333,0.818447694583385,1,NA,"GO:0061842",21,"FALSE",-0.779678650852106,0.182184900731913,0.397073346477591
"1747","enu","9","microtubule polymerization",-0.1901297759638,0.770440266209431,23,3.83333333333333,2.92688685580203,0.763535701513572,23,3.83333333333333,0.72795546395067,1,NA,"GO:0046785",93,"FALSE",-0.179923127497534,-0.0102066484662655,0.397073346477591
"1748","enu","9","miRNA processing",-0.289494265694367,0.857096261811058,13,2.16666666666667,1.94079021706795,0.895749330954439,15,2.5,0.367971638452692,0.768694679280755,NA,"GO:0035196",57,"FALSE",-0.183067284010166,-0.106426981684201,0.397073346477591
"1749","enu","9","mitochondrial calcium ion homeostasis",-0.500000000000001,0.819058881392811,5,0.833333333333333,0.983192080250175,1.17983049630021,8,1.33333333333333,0.8137387478243,1,NA,"GO:0051560",26,"FALSE",-0.641332817759159,0.141332817759158,0.397073346477591
"1750","enu","9","mitochondrial calcium ion transmembrane transport",-0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,4,0.666666666666667,0.993207834264272,1,NA,"GO:0006851",47,"FALSE",-0.333333333333333,0,0.397073346477591
"1751","enu","9","mitochondrial gene expression",-0.513602294258942,0.667069426316061,30,5,4.6475800154489,0.92951600308978,37,6.16666666666667,0.126154210342839,0.437700260232981,NA,"GO:0140053",26,"TRUE",-0.145304520165733,-0.368297774093209,0.397073346477591
"1752","enu","9","mitochondrial genome maintenance",-0.194987500240385,0.700891076130939,5,0.833333333333333,0.408248290463863,0.489897948556636,7,1.16666666666667,0.933691133657233,1,NA,"GO:0000002",93,"FALSE",-0.0974937501201927,-0.0974937501201927,0.397073346477591
"1753","enu","9","mitochondrial membrane organization",-0.694987500240385,0.603931601536286,15,2.5,1.22474487139159,0.489897948556636,28,4.66666666666667,0.0762239505535465,0.362063765129346,NA,"GO:0007006",17,"FALSE",-0.26335758073723,-0.431629919503155,0.397073346477591
"1754","enu","9","mitochondrial outer membrane permeabilization",-0.361654166907052,0.761524764646888,6,1,1.09544511501033,1.09544511501033,8,1.33333333333333,0.828445134288637,1,NA,"GO:0097345",42,"FALSE",-0.285707586277687,-0.075946580629365,0.397073346477591
"1755","enu","9","mitochondrial respiratory chain complex assembly",0.0283208335737187,0.579577404116833,20,3.33333333333333,1.96638416050035,0.589915248150105,17,2.83333333333333,0.941738499952227,1,NA,"GO:0033108",451,"FALSE",0.0591169726752282,-0.0307961391015095,0.397073346477591
"1756","enu","9","mitochondrial transmembrane transport",0.107309364962454,0.591690625807242,19,3.16666666666667,0.983192080250175,0.310481709552687,18,3,0.903754548364166,1,NA,"GO:1990542",180,"FALSE",0.025762839518146,0.081546525444308,0.397073346477591
"1757","enu","9","mitochondrial transport",-0.682126190153309,0.397164150319501,24,4,1.09544511501033,0.273861278752583,45,7.5,0.0231728079696599,0.215513703383725,NA,"GO:0006839",17,"TRUE",-0.340924161275558,-0.341202028877751,0.397073346477591
"1758","enu","9","mitochondrion distribution",-0.166666666666667,0.752772652709081,3,0.5,0.547722557505166,1.09544511501033,4,0.666666666666667,0.969702546931451,1,NA,"GO:0048311",112,"FALSE",-0.235839583213141,0.0691729165464747,0.397073346477591
"1759","enu","9","mitochondrion localization",-0.641332817759158,0.93994177643355,7,1.16666666666667,1.47196014438797,1.26168012376112,12,2,0.219597387841707,0.606148041428703,NA,"GO:0051646",20,"FALSE",-0.610296349628666,-0.0310364681304925,0.397073346477591
"1760","enu","9","mitochondrion morphogenesis",-0.5,0.836660026534076,3,0.5,1.22474487139159,2.44948974278318,5,0.833333333333333,0.775670544771968,1,NA,"GO:0070584",26,"FALSE",0.0964227052602877,-0.596422705260288,0.397073346477591
"1761","enu","9","mitotic cytokinesis",-0.725279239713569,0.628801502611755,14,2.33333333333333,1.75119007154183,0.750510030660783,24,4,0.194006864218805,0.573398065357802,NA,"GO:0000281",16,"FALSE",-0.132206279192137,-0.593072960521432,0.397073346477591
"1762","enu","9","monosaccharide biosynthetic process",-0.625814583693912,1.07657197362699,15,2.5,2.07364413533277,0.829457654133109,21,3.5,0.390276928408258,0.79045936261368,NA,"GO:0046364",21,"FALSE",0.0526914732337842,-0.678506056927696,0.397073346477591
"1763","enu","9","monosaccharide metabolic process",-0.586111685610888,0.759738642755465,40,6.66666666666667,3.20416395751944,0.480624593627917,63,10.5,0.00394552731651955,0.107019251944107,NA,"GO:0005996",22,"TRUE",-0.0288291550284195,-0.557282530582469,0.397073346477591
"1764","enu","9","morphogenesis of an epithelial sheet",-0.451303208084449,0.495892644052453,16,2.66666666666667,1.211060141639,0.454147553114624,24,4,0.572166059716397,0.985983366002939,NA,"GO:0002011",31,"FALSE",-0.0194463125883144,-0.431856895496134,0.397073346477591
"1765","enu","9","movement in host",-0.397648525603221,0.515706436857556,36,6,3.286335345031,0.547722557505166,49,8.16666666666667,0.261636164532397,0.652455185302666,NA,"GO:0044000",38,"FALSE",-0.40019201335892,0.00254348775569885,0.397073346477591
"1766","enu","9","mRNA export from nucleus",-0.509815614842262,0.910854346184495,11,1.83333333333333,1.16904519445001,0.637661015154552,17,2.83333333333333,0.350373087025133,0.75160678345714,NA,"GO:0006406",26,"FALSE",0.00558331920888777,-0.515398934051149,0.397073346477591
"1767","enu","9","multicellular organism growth",-0.269374098454111,0.529979471555321,37,6.16666666666667,2.2286019533929,0.361394911361011,47,7.83333333333333,0.246365927489954,0.644574360784946,NA,"GO:0035264",63,"FALSE",-0.0837973048760543,-0.185576793578056,0.397073346477591
"1768","enu","9","myeloid cell homeostasis",-0.575317480333735,0.343241451814073,33,5.5,2.58843582110896,0.470624694747083,52,8.66666666666667,0.115999153247455,0.424620753630593,NA,"GO:0002262",22,"TRUE",-0.129672687193541,-0.445644793140193,0.397073346477591
"1769","enu","9","NADP metabolic process",0.0283208335737187,0.413312735585778,12,2,0.632455532033676,0.316227766016838,12,2,0.991431733953029,1,NA,"GO:0006739",451,"FALSE",0.154333236426037,-0.126012402852318,0.397073346477591
"1770","enu","9","NADPH regeneration",-0.402506249879807,0.688493055897605,4,0.666666666666667,1.03279555898864,1.54919333848297,6,1,0.936617062526319,1,NA,"GO:0006740",34,"FALSE",-0.143749412708344,-0.258756837171463,0.397073346477591
"1771","enu","9","ncRNA processing",-0.16987050014374,0.173354291279003,91,15.1666666666667,6.6758270399005,0.44016442021322,103,17.1666666666667,0.876557330920432,1,NA,"GO:0034470",112,"FALSE",-0.147251626282179,-0.0226188738615616,0.397073346477591
"1772","enu","9","negative regulation of catabolic process",-0.602351474396778,0.679947385000893,60,10,5.21536192416212,0.521536192416212,92,15.3333333333333,0.00111957610067572,0.0638158377385158,NA,"GO:0009895",21,"TRUE",-0.0964221033179597,-0.505929371078819,0.397073346477591
"1773","enu","9","negative regulation of cell projection organization",-0.400144621023782,0.565861443337753,40,6.66666666666667,3.07679486912382,0.461519230368573,54,9,0.0674578702060066,0.345072951438418,NA,"GO:0031345",34,"TRUE",-0.316418236152854,-0.0837263848709273,0.397073346477591
"1774","enu","9","negative regulation of defense response to virus",-0.166666666666667,0.733160362986919,8,1.33333333333333,0.816496580927726,0.612372435695795,9,1.5,0.975787792329521,1,NA,"GO:0050687",112,"FALSE",0.123373454366511,-0.290040121033179,0.397073346477591
"1775","enu","9","negative regulation of growth",-0.172209693698534,0.463166454272829,70,11.6666666666667,5.00666222813829,0.429142476697568,79,13.1666666666667,0.260972305233576,0.652455185302666,NA,"GO:0045926",105,"FALSE",-0.257326163268475,0.0851164695699415,0.397073346477591
"1776","enu","9","negative regulation of GTPase activity",0.15114843260142,0.646591903663733,12,2,1.26491106406735,0.632455532033676,9,1.5,0.922178013768215,1,NA,"GO:0034260",122,"FALSE",-0.0421634568616452,0.193311889463065,0.397073346477591
"1777","enu","9","negative regulation of mitotic nuclear division",-0.871469781749313,0.695444742093,6,1,0.632455532033676,0.632455532033676,16,2.66666666666667,0.248782505371232,0.644574360784946,NA,"GO:0045839",12,"FALSE",-0.757654961514244,-0.113814820235069,0.397073346477591
"1778","enu","9","negative regulation of phosphorus metabolic process",-0.207802315522146,0.3016037427489,125,20.8333333333333,10.476958846281,0.50289402462149,143,23.8333333333333,0.524600449393592,0.934444550482336,NA,"GO:0010563",85,"TRUE",-0.114415584692936,-0.0933867308292101,0.397073346477591
"1779","enu","9","negative regulation of protein phosphorylation",-0.178842987818442,0.264591674774558,102,17,8.71779788708135,0.51281164041655,115,19.1666666666667,0.731094432417435,1,NA,"GO:0001933",105,"FALSE",-0.174116262664412,-0.00472672515403055,0.397073346477591
"1780","enu","9","negative regulation of transferase activity",-0.298924853755429,0.398445082905957,70,11.6666666666667,5.71547606649408,0.489897948556636,88,14.6666666666667,0.165139247774791,0.531375482759206,NA,"GO:0051348",55,"TRUE",-0.250135541894439,-0.0487893118609897,0.397073346477591
"1781","enu","9","neural tube development",-0.406424116666028,0.516043498583576,42,7,3.63318042491699,0.519025774988141,55,9.16666666666667,0.122841625575234,0.433750518624057,NA,"GO:0021915",34,"TRUE",-0.16304496096039,-0.243379155705638,0.397073346477591
"1782","enu","9","neuron apoptotic process",-0.0997947167076978,0.385264217770153,63,10.5,5.75325994545701,0.547929518614953,66,11,0.906746941708436,1,NA,"GO:0051402",193,"FALSE",-0.0661510738758283,-0.0336436428318695,0.397073346477591
"1783","enu","9","neuron death",-0.166765596589264,0.376690419317112,87,14.5,7.39594483484024,0.510065161023465,95,15.8333333333333,0.779865075901566,1,NA,"GO:0070997",112,"FALSE",-0.15200346939323,-0.0147621271960344,0.397073346477591
"1784","enu","9","neuron projection organization",-0.184100840538219,0.456403006108404,21,3.5,0.836660026534076,0.239045721866879,26,4.33333333333333,0.805973432133852,1,NA,"GO:0106027",99,"FALSE",-0.258596055371102,0.074495214832883,0.397073346477591
"1785","enu","9","neurotrophin signaling pathway",-0.210505734305632,0.485786545815018,10,1.66666666666667,1.211060141639,0.726636084983398,12,2,0.960013533938732,1,NA,"GO:0038179",82,"FALSE",-0.604909468452351,0.394403734146719,0.397073346477591
"1786","enu","9","non-membrane-bounded organelle assembly",-0.49627398285184,0.761211629071203,86,14.3333333333333,9.33095207718198,0.65099665654758,103,17.1666666666667,0.0822618705369315,0.362545206187446,NA,"GO:0140694",27,"TRUE",-0.202603428970196,-0.293670553881644,0.397073346477591
"1787","enu","9","nonribosomal peptide biosynthetic process",-0.5,0.836660026534076,1,0.166666666666667,0.408248290463863,2.44948974278318,4,0.666666666666667,0.78686826843185,1,NA,"GO:0019184",26,"FALSE",-0.52832083357372,0.0283208335737201,0.397073346477591
"1788","enu","9","nuclear chromosome segregation",-0.447843448056649,0.375357636659708,64,10.6666666666667,5.8878405775519,0.55198505414549,86,14.3333333333333,0.103429377572963,0.400663317005943,NA,"GO:0098813",32,"TRUE",-0.348419851455452,-0.0994235966011966,0.397073346477591
"1789","enu","9","nuclear envelope organization",-0.053654682481227,0.526533580755054,15,2.5,2.81069386451104,1.12427754580442,13,2.16666666666667,0.89510069260745,1,NA,"GO:0006998",306,"FALSE",0.0835419657219873,-0.137196648203214,0.397073346477591
"1790","enu","9","nuclear transport",-0.403172838507289,0.333566125396154,70,11.6666666666667,4.88535225614967,0.418744479098543,94,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0051169",34,"TRUE",-0.152330328889753,-0.250842509617536,0.397073346477591
"1791","enu","9","nuclear-transcribed mRNA catabolic process",-0.225279239713569,0.522975768286904,28,4.66666666666667,1.86189867250253,0.398978286964827,35,5.83333333333333,0.573303611309979,0.985983366002939,NA,"GO:0000956",81,"FALSE",-0.0675279631164571,-0.157751276597112,0.397073346477591
"1792","enu","9","nucleic acid transport",-0.234048344074139,0.569699437882746,35,5.83333333333333,2.40138848724372,0.411666597813209,42,7,0.440454788570819,0.821221778690453,NA,"GO:0050657",74,"FALSE",-0.0642802751917259,-0.169768068882413,0.397073346477591
"1793","enu","9","nucleocytoplasmic transport",-0.403172838507289,0.333566125396154,70,11.6666666666667,4.88535225614967,0.418744479098543,94,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0006913",34,"TRUE",-0.152330328889753,-0.250842509617536,0.397073346477591
"1794","enu","9","nucleotide catabolic process",-0.122827599027701,0.627815285936756,19,3.16666666666667,2.85773803324704,0.902443589446434,18,3,0.799680103835195,1,NA,"GO:0009166",156,"FALSE",-0.192217364385038,0.069389765357337,0.397073346477591
"1795","enu","9","nucleus organization",-0.537065403556075,0.335427863600449,25,4.16666666666667,3.18852107828483,0.76524505878836,36,6,0.421832060695577,0.821221778690453,NA,"GO:0006997",25,"TRUE",-0.0928436014644532,-0.444221802091622,0.397073346477591
"1796","enu","9","oligosaccharide-lipid intermediate biosynthetic process",0.0974937501201933,0.831273233157099,4,0.666666666666667,0.816496580927726,1.22474487139159,3,0.5,0.894247390639752,1,NA,"GO:0006490",193,"FALSE",-0.402506249879807,0.500000000000001,0.397073346477591
"1797","enu","9","one-carbon metabolic process",0.625814583693912,0.60771786615308,9,1.5,0.547722557505166,0.365148371670111,4,0.666666666666667,0.835462629369854,1,NA,"GO:0006730",21,"FALSE",0.166666666666667,0.459147917027245,0.397073346477591
"1798","enu","9","organelle fission",-0.499338516299509,0.57941492582545,91,15.1666666666667,8.97589364167528,0.591817163187381,122,20.3333333333333,0.00574183527366161,0.127277348566166,NA,"GO:0048285",27,"TRUE",-0.200830442680524,-0.298508073618985,0.397073346477591
"1799","enu","9","organelle fusion",-0.685226851491283,0.864216739919433,21,3.5,2.58843582110896,0.739553091745416,35,5.83333333333333,0.0185443353327417,0.215513703383725,NA,"GO:0048284",17,"TRUE",-0.155091493229569,-0.530135358261714,0.397073346477591
"1800","enu","9","organelle inheritance",0.333333333333333,0.816496580927726,5,0.833333333333333,1.16904519445001,1.40285423334001,2,0.333333333333333,0.763405199388044,1,NA,"GO:0048308",47,"FALSE",0.314828114601876,0.0185052187314573,0.397073346477591
"1801","enu","9","organelle localization by membrane tethering",-0.117969874751115,0.807164587789311,20,3.33333333333333,2.50333111406914,0.750999334220743,21,3.5,0.371213199902537,0.769337788236074,NA,"GO:0140056",163,"FALSE",-0.14103063685241,0.0230607621012946,0.397073346477591
"1802","enu","9","organophosphate catabolic process",-0.130226618920776,0.29399296235472,35,5.83333333333333,3.48807492274273,0.59795570104161,37,6.16666666666667,0.967837857936842,1,NA,"GO:0046434",137,"FALSE",-0.0661207540502568,-0.0641058648705197,0.397073346477591
"1803","enu","9","organophosphate ester transport",-0.0412977720224762,0.609470170373167,35,5.83333333333333,2.2286019533929,0.382046049153069,37,6.16666666666667,0.342844192759043,0.747512748146766,NA,"GO:0015748",347,"FALSE",-0.316844848576658,0.275547076554181,0.397073346477591
"1804","enu","9","ossification",-0.428727830788687,0.322843802452438,104,17.3333333333333,6.37704215656966,0.367906278263634,144,24,0.00455971750137798,0.107019251944107,NA,"GO:0001503",33,"TRUE",-0.196542964724636,-0.232184866064052,0.397073346477591
"1805","enu","9","osteoblast differentiation",-0.266726450885481,0.368013970269055,69,11.5,3.98748040747538,0.346737426736989,87,14.5,0.274682178013521,0.659494445864685,NA,"GO:0001649",63,"TRUE",-0.130148027917141,-0.13657842296834,0.397073346477591
"1806","enu","9","oxidative phosphorylation",-0.122827599027701,0.39927705270966,25,4.16666666666667,1.83484785926972,0.440363486224732,28,4.66666666666667,0.967172897221921,1,NA,"GO:0006119",156,"FALSE",0.00577968440843461,-0.128607283436136,0.397073346477591
"1807","enu","9","pentose-phosphate shunt",-0.235839583213141,0.633791649233257,3,0.5,0.836660026534076,1.67332005306815,4,0.666666666666667,0.981952370813917,1,NA,"GO:0006098",74,"FALSE",-0.166666666666666,-0.0691729165464743,0.397073346477591
"1808","enu","9","peptidyl-lysine modification",-0.549440466412769,0.339934889313444,72,12,6.84105255059483,0.570087712549569,102,17,0.0214725188686074,0.215513703383725,NA,"GO:0018205",25,"TRUE",-0.239633782582509,-0.30980668383026,0.397073346477591
"1809","enu","9","pericardium development",-0.210505734305634,1.17030007157427,7,1.16666666666667,1.60208197875972,1.37321312465119,7,1.16666666666667,0.136927305905711,0.46695722270409,NA,"GO:0060039",82,"FALSE",0,-0.210505734305634,0.397073346477591
"1810","enu","9","peroxisome organization",0.38698801581456,0.707273401307831,12,2,1.4142135623731,0.707106781186548,7,1.16666666666667,0.823924938336264,1,NA,"GO:0007031",38,"FALSE",0.367273541173219,0.0197144746413414,0.397073346477591
"1811","enu","9","phospholipid biosynthetic process",-0.468578505088306,0.533211677570376,51,8.5,5.46808924579693,0.643304617152579,69,11.5,0.0434325139752396,0.283133089627558,NA,"GO:0008654",28,"TRUE",0.0175222540917362,-0.486100759180042,0.397073346477591
"1812","enu","9","pigment accumulation",0.361654166907053,0.902166817977121,5,0.833333333333333,0.983192080250175,1.17983049630021,2,0.333333333333333,0.657099661093856,1,NA,"GO:0043476",42,"FALSE",0.528320833573719,-0.166666666666666,0.397073346477591
"1813","enu","9","pigmentation",-0.0770176254892703,0.593868691724405,27,4.5,1.6431676725155,0.365148371670111,30,5,0.636198486255023,1,NA,"GO:0043473",241,"FALSE",-0.229735238769872,0.152717613280602,0.397073346477591
"1814","enu","9","pinocytosis",-0.0283208335737187,0.319256898240813,7,1.16666666666667,1.16904519445001,1.00203873810001,7,1.16666666666667,0.999561828006167,1,NA,"GO:0006907",451,"FALSE",-0.252428862138293,0.224108028564574,0.397073346477591
"1815","enu","9","placenta development",-0.0057595370060615,0.331572860370725,49,8.16666666666667,4.26223728418147,0.521906606226303,47,7.83333333333333,0.946683161018291,1,NA,"GO:0001890",632,"FALSE",0.103689790494999,-0.10944932750106,0.397073346477591
"1816","enu","9","plasma membrane tubulation",0.0974937501201927,0.440343773403202,8,1.33333333333333,0.816496580927726,0.612372435695795,7,1.16666666666667,0.996155832781592,1,NA,"GO:0097320",193,"FALSE",-0.053654682481227,0.15114843260142,0.397073346477591
"1817","enu","9","platelet-derived growth factor receptor signaling pathway",-0.481494781268543,0.601776695579394,20,3.33333333333333,2.06559111797729,0.619677335393187,27,4.5,0.736996177591181,1,NA,"GO:0048008",27,"FALSE",-0.344083615467838,-0.137411165800705,0.397073346477591
"1818","enu","9","polyamine biosynthetic process",-0.166666666666667,0.752772652709081,1,0.166666666666667,0.408248290463863,2.44948974278318,2,0.333333333333333,0.955002772020777,1,NA,"GO:0006596",112,"FALSE",-0.317815099268086,0.15114843260142,0.397073346477591
"1819","enu","9","polyamine metabolic process",-0.166666666666667,0.752772652709081,1,0.166666666666667,0.408248290463863,2.44948974278318,2,0.333333333333333,0.955934566969886,1,NA,"GO:0006595",112,"FALSE",-0.317815099268086,0.15114843260142,0.397073346477591
"1820","enu","9","polyol metabolic process",-0.275891971435426,0.638399180145522,22,3.66666666666667,2.50333111406914,0.682726667473403,25,4.16666666666667,0.685511964665715,1,NA,"GO:0019751",61,"FALSE",-0.0781030899139478,-0.197788881521478,0.397073346477591
"1821","enu","9","positive regulation by host of viral process",-0.666666666666667,0.798451074177441,2,0.333333333333333,0.816496580927726,2.44948974278318,6,1,0.713549462757455,1,NA,"GO:0044794",20,"FALSE",-0.111096044379135,-0.555570622287533,0.397073346477591
